accelerometer_m_s2[0],accelerometer_m_s2[2]
0.7737413,-9.3722315
0.7756027,-9.381836
0.7751293,-9.392692
0.77754706,-9.38689
0.7808254,-9.398346
0.78394383,-9.402585
0.7829446,-9.407538
0.78313583,-9.411528
0.78345466,-9.414616
0.7887809,-9.416935
0.7909407,-9.419963
0.78841305,-9.417997
0.7878004,-9.422992
0.79149336,-9.425507
0.79264414,-9.422376
0.79368544,-9.422974
0.7908488,-9.422054
0.7912033,-9.434074
2.355919,-8.871933
2.5676503,-10.040158
2.5960991,-10.037178
2.5442111,-9.815023
2.4903505,-9.717758
2.4415994,-9.664323
2.406571,-9.615092
2.393075,-9.575278
2.4034417,-9.523911
2.402736,-9.487485
2.403359,-9.458215
2.4071677,-9.42552
2.407839,-9.399543
2.4096372,-9.387679
2.4041479,-9.375266
2.4045534,-9.370045
2.3972635,-9.358941
2.3954275,-9.352644
2.3964317,-9.356092
2.3937848,-9.357523
2.3874767,-9.351791
2.3878074,-9.35904
2.3888633,-9.354914
2.3873785,-9.35302
2.3893633,-9.355146
2.1642735,-8.887364
2.2143004,-9.803566
2.2104402,-10.033775
2.104304,-10.152466
2.0129888,-10.2267275
1.934788,-10.243852
1.8674343,-10.244343
1.7944832,-10.226999
1.7634513,-10.199794
1.7195175,-10.179687
1.6790109,-10.156012
1.6549375,-10.134811
1.6149538,-10.121204
1.5832582,-10.100971
1.5591886,-10.078087
1.5415423,-10.058361
1.500139,-10.041763
1.4916174,-10.013365
1.4667156,-10.001719
1.4396985,-9.986115
1.435246,-9.96696
1.4193263,-9.946996
1.4050214,-9.936185
1.401598,-9.920128
1.3935106,-9.915161
1.5382248,-8.802548
1.50417,-9.760677
1.5706459,-10.260727
1.5425249,-10.462048
1.492603,-10.569589
1.4379227,-10.612217
1.3945396,-10.62454
1.3532754,-10.617128
1.3208747,-10.591591
1.2750118,-10.569345
1.2606232,-10.53806
1.2369561,-10.515939
1.2318795,-10.48308
1.1930863,-10.459228
1.1753614,-10.423072
1.1751653,-10.389415
1.1606714,-10.364189
1.1587604,-10.345821
1.1386764,-10.329378
1.1527915,-10.306249
1.1448243,-10.304441
1.125355,-10.289981
1.1306515,-10.269722
1.1330626,-10.267058
1.1343493,-10.261631
1.0407073,-8.650546
0.34690478,-8.9980545
0.24935079,-8.959044
0.20194393,-8.825428
0.18217956,-8.706998
0.17437384,-8.599644
0.18419696,-8.527698
0.18619236,-8.490085
0.18741955,-8.458978
0.19152139,-8.451155
0.19502252,-8.452505
0.19614376,-8.452031
0.19224079,-8.438498
0.19099213,-8.433665
0.1966243,-8.432136
0.19308881,-8.433657
0.19355804,-8.435516
0.19707982,-8.431887
0.1986228,-8.432895
0.19942704,-8.431867
0.19298469,-8.430931
0.20072319,-8.433804
0.19829899,-8.441967
0.19742718,-8.442845
0.19640535,-8.442005
2.005221,-8.405201
2.6408765,-10.717605
2.6059768,-11.758458
2.1289246,-11.8402405
1.0986555,-11.140259
-0.15704708,-10.06034
-0.88489515,-9.468845
-1.1550721,-9.27181
-1.2352135,-9.248536
-1.2497038,-9.262552
-1.2417301,-9.301873
-1.2276458,-9.340202
-1.2250171,-9.416071
-1.2269764,-9.47233
-1.2293789,-9.51783
-1.233315,-9.552245
-1.2358217,-9.57173
-1.237484,-9.60384
-1.2368052,-9.616486
-1.237648,-9.642638
-1.2424328,-9.658229
-1.24663,-9.67251
-1.2521329,-9.674043
-1.2517672,-9.682719
-1.2546848,-9.682708
-0.09875408,-9.368382
-0.104851425,-9.214283
-0.09603003,-9.5941725
-0.049667448,-9.778876
-0.0017941892,-9.975442
0.006030455,-10.09327
-0.02458027,-10.214413
-0.09545845,-10.293727
-0.18116778,-10.32193
-0.28932345,-10.36085
-0.4275313,-10.353825
-0.5944937,-10.32821
-0.77663815,-10.282646
-0.9862835,-10.205473
-1.1886139,-10.1347475
-1.3910346,-10.029725
-1.5563822,-9.980187
-1.6814218,-9.903103
-1.7551513,-9.885422
-1.8026097,-9.875878
-1.8166523,-9.848194
-1.8116412,-9.856404
-1.7861426,-9.891192
-1.7648616,-9.9028015
-1.7295492,-9.9279995
1.2757852,-10.294118
1.8538575,-10.195026
1.9004316,-10.325132
1.8475375,-10.341019
1.7866464,-10.366099
1.7375743,-10.417409
1.6768837,-10.43137
1.6362553,-10.466342
1.597342,-10.480131
1.5642815,-10.506563
1.5378313,-10.53103
1.5207362,-10.552164
1.4980724,-10.564051
1.4781041,-10.571155
1.4714429,-10.602926
1.4502285,-10.599468
1.440721,-10.601418
1.4346588,-10.615174
1.429177,-10.6452265
1.4175866,-10.642816
1.4116662,-10.638787
1.4081018,-10.6469345
1.4003389,-10.6471615
1.3931372,-10.646072
1.3932159,-10.65153
-0.013948441,-9.949544
-0.9464374,-9.529057
-1.3881571,-9.388499
-1.5648314,-9.455378
-1.67633,-9.561843
-1.8036761,-9.591135
-1.8912255,-9.643452
-1.9500371,-9.699499
-2.0086546,-9.716888
-2.0509176,-9.731672
-2.0794282,-9.750582
-2.111983,-9.7451105
-2.1254604,-9.764874
-2.1403508,-9.762647
-2.1484845,-9.785795
-2.1564653,-9.783237
-2.1643457,-9.787751
-2.1775737,-9.779217
-2.1845863,-9.777657
-2.1879902,-9.788282
-2.195317,-9.783809
-2.2006493,-9.780186
-2.2088566,-9.7690935
-2.2123504,-9.771542
-2.2134852,-9.774197
1.0310972,-9.54513
1.1288487,-8.966092
1.2127177,-8.846578
1.3112432,-8.814386
1.4060782,-8.795432
1.4950992,-8.790943
1.5632931,-8.783067
1.6125734,-8.784164
1.6523975,-8.787961
1.6849397,-8.791501
1.7097852,-8.801794
1.7291132,-8.802624
1.7430474,-8.806761
1.7507138,-8.805184
1.7566766,-8.81284
1.7663894,-8.813674
1.7737026,-8.818284
1.7750405,-8.818834
1.7752271,-8.821664
1.7790489,-8.822547
1.7822214,-8.832417
1.7782538,-8.82913
1.7885717,-8.837711
1.7870388,-8.839799
1.7869928,-8.839658
-0.13437086,-10.422583
-1.3442328,-10.138547
-1.9465758,-9.823288
-2.095516,-9.874204
-2.13083,-10.01732
-2.1525156,-10.1257305
-2.167225,-10.21044
-2.1802716,-10.275453
-2.1921015,-10.318061
-2.1990135,-10.35388
-2.200198,-10.380442
-2.2045653,-10.398868
-2.2080257,-10.414671
-2.2111914,-10.424379
-2.2127025,-10.436973
-2.2130735,-10.441675
-2.210028,-10.455431
-2.2117817,-10.462042
-2.2172585,-10.457458
-2.217891,-10.4574375
-2.2172842,-10.464616
-2.2168176,-10.4689
-2.2166142,-10.469128
-2.2159653,-10.473558
-2.2164135,-10.477163
-0.394719,-9.841179
-1.0282567,-9.477201
-1.2853621,-9.318109
-1.3607701,-9.308363
-1.4059968,-9.342497
-1.4323609,-9.385374
-1.4596173,-9.421953
-1.4725196,-9.4488735
-1.480199,-9.474134
-1.492203,-9.496162
-1.4985636,-9.51609
-1.5066861,-9.52603
-1.5097508,-9.539522
-1.5099521,-9.550308
-1.5169461,-9.55772
-1.5150678,-9.56386
-1.5175877,-9.574474
-1.5234786,-9.573126
-1.5225168,-9.580919
-1.5254331,-9.583424
-1.5268077,-9.588757
-1.5268712,-9.597582
-1.5308306,-9.594299
-1.5288422,-9.594368
-1.528774,-9.590448
-1.3961314,-9.815624
-2.7966304,-9.370899
-3.2697854,-9.348677
-3.3729734,-9.4429455
-3.4064052,-9.513863
-3.4177723,-9.564783
-3.4224684,-9.5919895
-3.4248679,-9.628141
-3.425804,-9.635157
-3.4266622,-9.648054
-3.4260683,-9.651382
-3.4260979,-9.6539345
-3.4261007,-9.667007
-3.426864,-9.666536
-3.4274123,-9.667835
-3.4246156,-9.657896
-3.4250038,-9.671932
-3.4257326,-9.668854
-3.426253,-9.668699
-3.4255857,-9.667921
-3.4248848,-9.671951
-3.4273393,-9.687698
-3.4275908,-9.677839
-3.4265833,-9.670841
-3.425732,-9.674328
0.31140238,-9.835878
-0.71402866,-10.151602
-1.8370224,-10.309803
-2.603073,-10.599604
-3.0510354,-10.754181
-3.3007529,-10.537746
-3.376554,-10.12895
-3.368772,-9.690723
-3.3237088,-9.411985
-3.2736754,-9.256102
-3.2418027,-9.148306
-3.2202063,-9.115567
-3.2100906,-9.1208725
-3.2031708,-9.150558
-3.2106688,-9.167683
-3.2095969,-9.178829
-3.2095604,-9.204357
-3.2186391,-9.221916
-3.2130177,-9.230124
-3.2225275,-9.254765
-3.2187712,-9.25038
-3.2132728,-9.27537
-3.2078938,-9.298759
-3.206838,-9.311014
-3.2162755,-9.327395
-0.11252463,-10.718587
0.37506005,-10.763855
1.0735632,-10.573279
1.4937057,-10.750771
1.6250229,-10.962858
1.6662414,-11.062967
1.6706558,-11.115704
1.6686572,-11.163902
1.6722106,-11.163729
1.6714844,-11.191275
1.6616285,-11.203452
1.6579478,-11.206117
1.6669998,-11.211359
1.6621785,-11.229508
1.6711906,-11.213426
1.6629972,-11.233953
1.6690159,-11.217578
1.6649332,-11.243303
1.6648382,-11.228394
1.6644434,-11.237868
1.6602297,-11.230901
1.6660032,-11.233045
1.6620157,-11.240251
1.6543809,-11.245004
1.6553195,-11.229874
-0.29180855,-10.449915
-0.014210269,-10.538145
0.35814902,-10.2316475
0.5676421,-10.233857
0.6569138,-10.279109
0.6969718,-10.304563
0.70990855,-10.312531
0.7213065,-10.317916
0.7307958,-10.319354
0.73385835,-10.319738
0.742352,-10.326535
0.7393432,-10.324578
0.74272263,-10.319596
0.744833,-10.325125
0.7426725,-10.318842
0.74662524,-10.321778
0.74866736,-10.3208275
0.7494081,-10.318626
0.75185275,-10.32037
0.7507318,-10.317599
0.752096,-10.317044
0.7514208,-10.321651
0.7521477,-10.318948
0.7510798,-10.314439
0.7516446,-10.315035
0.2638122,-8.975874
0.67200404,-9.442506
0.97312367,-9.630719
1.1153347,-9.797228
1.1957086,-9.918723
1.2395569,-9.992641
1.2727579,-10.051498
1.2944988,-10.084297
1.306916,-10.12387
1.3193071,-10.137617
1.3216685,-10.156245
1.32024,-10.172172
1.3184593,-10.184216
1.3113816,-10.192949
1.3086663,-10.192798
1.3055617,-10.196974
1.2962289,-10.200458
1.2972066,-10.1995535
1.2952257,-10.204815
1.2905225,-10.2071085
1.2894909,-10.207559
1.2898757,-10.214768
1.2874472,-10.217116
1.2869098,-10.223737
1.2881465,-10.223389
-0.05420588,-9.974405
-1.6513523,-9.911455
-2.5692682,-9.363049
-2.8776271,-9.361039
-3.0542378,-9.453334
-3.1491055,-9.512587
-3.1989567,-9.560247
-3.232176,-9.598482
-3.2501407,-9.645752
-3.2661164,-9.673677
-3.279582,-9.696335
-3.28668,-9.722342
-3.292472,-9.750113
-3.3041594,-9.757235
-3.3131366,-9.774176
-3.3147492,-9.778614
-3.321661,-9.7997
-3.329781,-9.809631
-3.3320334,-9.814373
-3.333742,-9.816454
-3.3394313,-9.82465
-3.3455665,-9.829401
-3.345343,-9.84539
-3.3498485,-9.843363
-3.3500848,-9.848459
-1.2665368,-10.18494
-2.7334383,-10.258041
-3.3997092,-9.60116
-3.529042,-9.373303
-3.5664485,-9.393404
-3.6217732,-9.406567
-3.6531842,-9.42597
-3.66744,-9.428627
-3.6720154,-9.441158
-3.6790667,-9.448622
-3.6859598,-9.455378
-3.6822324,-9.458181
-3.6775427,-9.468515
-3.677141,-9.476425
-3.685633,-9.472188
-3.6886404,-9.473551
-3.684554,-9.481344
-3.6827168,-9.48177
-3.678034,-9.488207
-3.685544,-9.477276
-3.6830459,-9.480492
-3.6740012,-9.4872875
-3.6785636,-9.492128
-3.6862833,-9.4825535
-3.684164,-9.489035
-2.2851703,-8.155749
-2.3106287,-7.4072304
-2.260169,-7.3553314
-2.1021008,-7.5283413
-1.9378673,-7.6627264
-1.803913,-7.770932
-1.700415,-7.8539734
-1.6262808,-7.9189262
-1.5673058,-7.959834
-1.5260912,-7.994728
-1.4966978,-8.018565
-1.4702693,-8.038672
-1.4509631,-8.046848
-1.4389696,-8.057826
-1.4294968,-8.065643
-1.4185156,-8.070507
-1.4185069,-8.0725155
-1.4019341,-8.078285
-1.4006636,-8.079795
-1.3963505,-8.082244
-1.3866334,-8.087057
-1.3960367,-8.088007
-1.3975433,-8.087204
-1.3913574,-8.083766
-1.3911635,-8.084854
-0.0020398498,-9.228336
1.0039783,-8.898794
1.3120153,-9.135469
1.3745944,-9.449617
1.3716288,-9.646788
1.3612983,-9.779108
1.3435218,-9.857002
1.3310292,-9.909946
1.321204,-9.941446
1.3093576,-9.9694195
1.3079965,-9.980684
1.29463,-9.992321
1.2978699,-9.997389
1.2934911,-10.006048
1.2918565,-10.016029
1.2885118,-10.019455
1.2873085,-10.015753
1.2848413,-10.01963
1.2893534,-10.024942
1.2816484,-10.024797
1.2834394,-10.024944
1.2890658,-10.023188
1.2888815,-10.032326
1.2883182,-10.014647
1.2855496,-10.033165
-1.9660883,-9.263588
-2.2644098,-10.314687
-2.3067575,-10.57951
-2.3053253,-10.584212
-2.2942748,-10.489294
-2.277695,-10.425088
-2.260772,-10.370655
-2.2491117,-10.339417
-2.2427626,-10.313454
-2.238066,-10.302638
-2.2313106,-10.277953
-2.2315814,-10.286782
-2.2302709,-10.273846
-2.2288222,-10.271864
-2.2270045,-10.268251
-2.2279365,-10.2738085
-2.2296824,-10.276435
-2.2255328,-10.262437
-2.2259078,-10.273009
-2.2298374,-10.282206
-2.227203,-10.277645
-2.2276866,-10.281711
-2.2273307,-10.286444
-2.229536,-10.289731
-2.2277577,-10.287597
-0.30987495,-8.984878
0.3494126,-9.533294
0.81676584,-9.698098
1.1222403,-9.821358
1.302306,-9.859608
1.4143444,-9.8958645
1.4864111,-9.905691
1.5361562,-9.937719
1.5693696,-9.95495
1.5932231,-9.98406
1.6113771,-10.022536
1.6236609,-10.057268
1.6304363,-10.059317
1.6390486,-10.095534
1.6428748,-10.115972
1.6431279,-10.116341
1.6454358,-10.145394
1.6442431,-10.137895
1.6452265,-10.149414
1.6460361,-10.156941
1.6457989,-10.171762
1.6399544,-10.177113
1.6385249,-10.174845
1.638201,-10.190922
1.6348552,-10.178453
-2.0444143,-8.93125
-2.0492427,-9.071135
-1.5036582,-8.881443
-0.9067788,-8.834288
-0.5581218,-9.088939
-0.379049,-9.391668
-0.2625962,-9.587246
-0.19000234,-9.707199
-0.13615964,-9.783825
-0.09462942,-9.824917
-0.08808656,-9.856592
-0.08500631,-9.867422
-0.08565961,-9.878349
-0.08391614,-9.867519
-0.0920655,-9.870367
-0.10176803,-9.865004
-0.10643931,-9.857792
-0.11490412,-9.845493
-0.11373235,-9.84057
-0.117590055,-9.835783
-0.12116878,-9.829361
-0.1232564,-9.82362
-0.13341032,-9.823183
-0.13835092,-9.813572
-0.1356136,-9.811787
-1.8371687,-8.981569
-2.081451,-9.85743
-2.1565828,-10.115141
-2.1657753,-10.225631
-2.178686,-10.27295
-2.1883094,-10.2755575
-2.1969898,-10.269976
-2.200686,-10.260705
-2.2000167,-10.254849
-2.1986487,-10.25123
-2.1992147,-10.237191
-2.1903896,-10.223979
-2.193723,-10.234996
-2.1935747,-10.220318
-2.192264,-10.21317
-2.1892135,-10.204086
-2.1872005,-10.200886
-2.1882849,-10.206372
-2.1860204,-10.197305
-2.1833405,-10.192027
-2.1796017,-10.180254
-2.1797497,-10.18497
-2.1780996,-10.185936
-2.177569,-10.178739
-2.180578,-10.178495
-2.2704086,-9.215977
-2.1099823,-9.557604
-1.276111,-9.51066
-0.17952158,-10.068859
0.8821789,-10.597588
1.702878,-10.704329
2.2352707,-10.708286
2.550159,-10.685524
2.7287111,-10.65855
2.827327,-10.658041
2.8888805,-10.650244
2.928265,-10.644289
2.9544785,-10.641132
2.9668329,-10.648367
2.9767635,-10.656002
2.981243,-10.650932
2.9837675,-10.654739
2.9877331,-10.650503
2.9892497,-10.651211
2.9921513,-10.644478
2.9920986,-10.641823
2.9943283,-10.641609
2.9951186,-10.641245
2.9970329,-10.634632
2.9982224,-10.64002
-2.5147593,-9.928381
-2.678241,-10.4879
-2.491547,-10.146797
-2.3378854,-10.080708
-2.2517853,-10.155979
-2.2050116,-10.248526
-2.1786387,-10.312363
-2.1619048,-10.340281
-2.1594052,-10.373713
-2.1589077,-10.386957
-2.1602247,-10.389286
-2.1622303,-10.406912
-2.1682398,-10.402336
-2.1714613,-10.404755
-2.1730144,-10.401283
-2.174863,-10.416498
-2.17922,-10.409567
-2.1788387,-10.418913
-2.1801143,-10.41889
-2.1827238,-10.414669
-2.182682,-10.412933
-2.1843238,-10.416685
-2.1812332,-10.420771
-2.183033,-10.420279
-2.1815329,-10.422985
-1.8169942,-9.917292
-1.8456571,-10.680048
-1.8153679,-10.157063
-1.7740827,-9.671234
-1.7206671,-9.39009
-1.673017,-9.225061
-1.6392572,-9.135647
-1.6166973,-9.068709
-1.6046038,-9.034504
-1.5944333,-9.009033
-1.5915098,-8.98781
-1.5956776,-8.960737
-1.5977457,-8.94349
-1.5967813,-8.941183
-1.5978222,-8.936519
-1.6002078,-8.928978
-1.601357,-8.927409
-1.6068919,-8.917484
-1.6088252,-8.908566
-1.6099756,-8.905937
-1.6107085,-8.908848
-1.6136277,-8.907444
-1.6107402,-8.904404
-1.6129014,-8.910579
-1.6140785,-8.908737
-1.3147566,-9.26684
-1.0534816,-10.086817
-0.82411814,-9.642994
-0.7056816,-9.242027
-0.6449868,-8.960602
-0.60625917,-8.786713
-0.5716956,-8.688778
-0.54648083,-8.623259
-0.517787,-8.586328
-0.49301147,-8.568256
-0.47067422,-8.552946
-0.4527151,-8.552754
-0.43614733,-8.554186
-0.41995347,-8.54966
-0.40623105,-8.558662
-0.39572167,-8.5605545
-0.38711542,-8.564527
-0.37588102,-8.571344
-0.3722368,-8.573731
-0.36209488,-8.5780525
-0.35550702,-8.583246
-0.34959078,-8.587587
-0.3457141,-8.591593
-0.3416859,-8.595723
-0.3386613,-8.598307
-0.9931112,-9.121631
-0.61319876,-10.138246
-0.4344815,-10.100671
-0.36980122,-9.96663
-0.34222525,-9.80036
-0.3343125,-9.654183
-0.33194715,-9.54177
-0.33231395,-9.451073
-0.33227777,-9.394731
-0.33353442,-9.3534775
-0.333969,-9.328176
-0.33440834,-9.305541
-0.332955,-9.29372
-0.33258593,-9.290632
-0.33256638,-9.280702
-0.33175963,-9.276668
-0.32991827,-9.271008
-0.32989895,-9.272756
-0.3292889,-9.2742195
-0.32868165,-9.274817
-0.32790422,-9.274878
-0.32703948,-9.275383
-0.32526028,-9.275215
-0.32334936,-9.279056
-0.32380486,-9.278282
-0.8601893,-8.2591095
-0.65547943,-8.845258
-0.5557671,-8.667077
-0.50206566,-8.658034
-0.45886612,-8.697934
-0.42422438,-8.71768
-0.4025424,-8.713768
-0.39639395,-8.686791
-0.38146615,-8.671963
-0.38057226,-8.644921
-0.3787378,-8.622015
-0.38711292,-8.592675
-0.38809437,-8.573663
-0.39022404,-8.557466
-0.38444638,-8.546731
-0.38757986,-8.534121
-0.39297628,-8.518984
-0.39509416,-8.50533
-0.38557714,-8.507395
-0.38701338,-8.501514
-0.39581758,-8.489304
-0.3899408,-8.486372
-0.38876456,-8.481311
-0.39822435,-8.472753
-0.39721328,-8.472776
-0.6890453,-9.221946
-0.1742049,-10.087988
0.0521684,-10.179223
0.18776987,-10.279506
0.28050604,-10.368242
0.3401482,-10.428625
0.37770748,-10.471974
0.3948965,-10.496061
0.40824467,-10.526571
0.4101107,-10.539814
0.412755,-10.556515
0.40806586,-10.560623
0.40117317,-10.560601
0.40366107,-10.575109
0.40067482,-10.580115
0.39813185,-10.587928
0.39221206,-10.587691
0.39051807,-10.597678
0.3849394,-10.600379
0.38157222,-10.6031
0.38364685,-10.615203
0.3762216,-10.606552
0.37464902,-10.60522
0.37239075,-10.606562
0.37335953,-10.610286
1.4647561,-7.8456316
2.7358625,-8.587706
3.5157015,-8.730174
4.089498,-8.93603
4.499215,-9.1589365
4.768488,-9.360524
4.948294,-9.537634
5.074654,-9.690493
5.170735,-9.827728
5.248205,-9.939164
5.3111806,-10.037965
5.364562,-10.116847
5.4070935,-10.186587
5.444954,-10.241854
5.4775953,-10.29997
5.5083613,-10.348137
5.5351768,-10.389269
5.5600705,-10.430605
5.582784,-10.464258
5.603865,-10.499006
5.623032,-10.525602
5.641299,-10.5529
5.657116,-10.584064
5.674098,-10.602985
5.6886272,-10.623469
-0.75888,-10.381445
-1.1581585,-10.538456
-1.5747647,-9.571801
-1.8137494,-9.130538
-1.9445771,-8.981783
-2.0168672,-8.93445
-2.0529559,-8.920445
-2.0702665,-8.915216
-2.0782342,-8.912446
-2.07797,-8.913968
-2.0745528,-8.91511
-2.0705085,-8.914961
-2.0665383,-8.917221
-2.0617552,-8.921647
-2.0551636,-8.926383
-2.0484586,-8.929193
-2.0417175,-8.932021
-2.0357137,-8.936954
-2.031033,-8.940337
-2.025398,-8.942798
-2.0172722,-8.947114
-2.0142086,-8.949387
-2.0098438,-8.952942
-2.0024958,-8.955419
-1.9981564,-8.960399
1.0484401,-8.829533
1.6776936,-10.049553
1.8512344,-10.421363
1.883297,-10.512867
1.8825178,-10.544462
1.8716376,-10.543282
1.8632239,-10.553645
1.8526849,-10.547379
1.8421593,-10.543477
1.8335363,-10.546761
1.8252788,-10.547409
1.8202293,-10.548776
1.8139936,-10.547158
1.8087823,-10.552052
1.8056544,-10.548685
1.8013514,-10.546614
1.7975125,-10.549394
1.7959111,-10.556951
1.7929131,-10.555643
1.7890526,-10.548888
1.7874565,-10.559205
1.7842212,-10.556706
1.7828559,-10.550297
1.7794228,-10.54852
1.7774231,-10.548014
0.15884802,-10.471452
0.06200996,-10.1342945
0.06323986,-9.807428
0.10037564,-9.730523
0.13991773,-9.770944
0.16971853,-9.860421
0.18369761,-10.00021
0.17743376,-10.090398
0.16088612,-10.154721
0.14826699,-10.211109
0.12470601,-10.250794
0.105411634,-10.270714
0.08453722,-10.308811
0.062800124,-10.33158
0.046248615,-10.33585
0.03195405,-10.356936
0.009660184,-10.36858
-0.0059621334,-10.378943
-0.019709095,-10.387205
-0.03614278,-10.42613
-0.059613094,-10.405227
-0.0685844,-10.422173
-0.080645785,-10.446812
-0.10087855,-10.448054
-0.11519493,-10.457095
1.8856857,-8.945897
2.4836743,-10.471904
2.5679047,-11.363754
2.6021068,-11.93192
2.6302357,-12.26987
2.6494825,-12.457672
2.662523,-12.568827
2.6725507,-12.636176
2.6852336,-12.682128
2.6953945,-12.725251
2.7026024,-12.751327
2.7163913,-12.769136
2.7271316,-12.781867
2.7352931,-12.791096
2.7463772,-12.799273
2.755922,-12.813107
2.764832,-12.822659
2.7737868,-12.832877
2.780786,-12.835396
2.7916572,-12.846624
2.7956214,-12.853388
2.8050368,-12.863926
2.8123386,-12.869157
2.8201025,-12.870891
2.8268518,-12.871859
1.5942585,-6.4049454
1.8496094,-6.788194
1.901236,-6.789229
1.9089221,-6.817867
1.90362,-6.825097
1.8829597,-6.8675227
1.8617907,-6.8877974
1.8272041,-6.9531555
1.7913954,-7.0049167
1.7541982,-7.0530877
1.720453,-7.10115
1.6902208,-7.1357017
1.6557124,-7.1794705
1.6310551,-7.2065763
1.6131092,-7.214131
1.5875416,-7.25964
1.5640067,-7.2861004
1.5498483,-7.294188
1.5288818,-7.3191195
1.5188829,-7.3215523
1.5051334,-7.347398
1.493088,-7.349365
1.4758767,-7.376678
1.4647193,-7.3963666
1.4599894,-7.3947134
1.9415907,-7.720499
1.6849433,-10.005031
1.103994,-11.236562
0.49620354,-11.928852
-0.101596355,-12.323855
-0.6832522,-12.518238
-1.2224627,-12.535689
-1.7190471,-12.333102
-2.1543128,-11.87361
-2.4958904,-11.310886
-2.692558,-10.911321
-2.7843995,-10.702406
-2.8280103,-10.600012
-2.849726,-10.577685
-2.86161,-10.574454
-2.8734114,-10.58799
-2.8769925,-10.577225
-2.8815727,-10.5911
-2.875626,-10.621048
-2.871377,-10.650576
-2.8698351,-10.686347
-2.8656533,-10.704273
-2.8639727,-10.730768
-2.857899,-10.745861
-2.8566217,-10.754825
1.0669413,-8.436016
1.3053939,-9.982546
1.4339149,-10.400809
1.5328882,-10.589543
1.5917253,-10.708442
1.6246235,-10.794374
1.6379616,-10.864702
1.6442163,-10.926289
1.6412265,-10.9703665
1.637841,-11.015719
1.6347125,-11.045854
1.6277504,-11.069524
1.6251638,-11.09673
1.6213937,-11.120518
1.6193576,-11.1433935
1.6224201,-11.160293
1.6229715,-11.1744175
1.6259389,-11.194396
1.6326478,-11.207869
1.6344419,-11.222855
1.6423063,-11.238248
1.6510804,-11.248951
1.6590471,-11.261494
1.6669149,-11.27076
1.6755953,-11.277471
-0.36671662,-7.338172
-0.6314024,-8.640041
-0.9046777,-8.975785
-1.2099684,-9.173455
-1.4911364,-9.330331
-1.7374617,-9.449565
-1.9333733,-9.556727
-2.0853953,-9.625275
-2.2039673,-9.680706
-2.2919753,-9.735915
-2.3576875,-9.771631
-2.4060414,-9.792028
-2.4438689,-9.823727
-2.4686222,-9.831657
-2.485223,-9.8442135
-2.5003695,-9.852283
-2.5090306,-9.854199
-2.5180156,-9.864403
-2.5234146,-9.859216
-2.5264425,-9.868218
-2.52191,-9.867976
-2.5236015,-9.876366
-2.521744,-9.881259
-2.5236228,-9.867463
-2.519159,-9.86251
2.0360246,-7.2232246
2.6363626,-8.952814
2.711389,-9.430609
2.6633394,-9.300115
2.6025672,-8.920934
2.5528934,-8.604228
2.512703,-8.418292
2.4772537,-8.322524
2.4490016,-8.274696
2.4231274,-8.269274
2.4060392,-8.256228
2.3941236,-8.272545
2.3809006,-8.277589
2.3763566,-8.287802
2.367755,-8.284844
2.3712263,-8.313173
2.3728836,-8.3275
2.3764112,-8.342202
2.3830907,-8.349281
2.3911617,-8.357507
2.3993878,-8.367884
2.411633,-8.383832
2.4237025,-8.3949375
2.432118,-8.400242
2.447261,-8.41044
2.1766896,-6.4671383
3.0449069,-7.6594863
3.3852963,-8.03242
3.4775567,-8.250919
3.5101209,-8.379061
3.523555,-8.490533
3.5381794,-8.574472
3.561448,-8.629173
3.5868552,-8.67912
3.603693,-8.729025
3.6259925,-8.766893
3.6514406,-8.805287
3.6821632,-8.826775
3.7038214,-8.86124
3.7341905,-8.882092
3.75309,-8.905411
3.7767475,-8.939024
3.8001273,-8.961167
3.8219807,-8.991644
3.8436818,-9.021351
3.866195,-9.036832
3.8945546,-9.054997
3.9140794,-9.071856
3.9318976,-9.090983
3.9480202,-9.103906
0.59828377,-9.056723
-0.36486322,-11.146969
-1.8551601,-11.1595125
-3.3727267,-10.233872
-4.302592,-9.881994
-4.785229,-9.855443
-5.070694,-9.903418
-5.2599506,-9.963977
-5.3820715,-10.01024
-5.4608808,-10.036549
-5.5115023,-10.051473
-5.5369654,-10.051313
-5.555227,-10.043249
-5.5709825,-10.031233
-5.573674,-10.018124
-5.5784626,-10.002569
-5.574851,-9.988534
-5.580057,-9.973247
-5.5865293,-9.96232
-5.5880437,-9.956015
-5.5969143,-9.948023
-5.610126,-9.9421625
-5.6169405,-9.936891
-5.622395,-9.931296
-5.6334352,-9.926775
1.7379143,-10.178898
-0.3047947,-13.262049
-2.2852166,-13.9170885
-3.5104659,-12.983736
-4.104951,-11.547813
-4.081744,-10.666325
-3.8585422,-10.052839
-3.661587,-9.68672
-3.5210133,-9.472061
-3.4289818,-9.35279
-3.3595445,-9.292807
-3.312551,-9.27792
-3.2759743,-9.289723
-3.2518804,-9.3211355
-3.230756,-9.371358
-3.2159646,-9.423522
-3.2174222,-9.484477
-3.2318397,-9.543554
-3.256095,-9.590645
-3.290344,-9.629018
-3.3198812,-9.652687
-3.3574095,-9.666818
-3.3910375,-9.668346
-3.4241958,-9.670277
-3.4527092,-9.664286
2.1718276,-7.2998548
-0.3047091,-9.365892
-2.5389843,-8.763909
-3.4804044,-8.110604
-3.566996,-8.098115
