gyro_rad[0],gyro_rad[2],xyz[0],hover_thrust
-0.39278746,0.14525934,0.17354879,0.25526774
-0.36938182,0.16713981,0.07158947,0.25539756
-0.48398107,0.15217404,-0.14150006,0.25536793
-0.36938182,0.15895282,0.17800847,0.2552076
-0.36938182,0.16713981,-0.006018288,0.25533804
-0.4753185,0.16694547,0.055799693,0.2552076
-0.3736083,0.14690495,0.03184369,0.2552147
-0.6606655,0.14722289,0.17800847,0.2552076
-0.70758915,0.152364,0.07374052,0.25538072
-0.4439667,0.16283451,0.060909506,0.2552798
-0.5786924,0.15270232,0.17800847,0.25529656
-0.70758915,0.15111737,-0.14150006,0.25539756
-0.70758915,0.16713981,0.03050264,0.25539756
-0.65169775,0.14525934,0.05767214,0.2552076
-0.41088235,0.15725832,-0.14150006,0.2553582
-0.4248755,0.14644958,-0.14150006,0.25539756
-0.6623187,0.14525934,-0.040310748,0.25523666
-0.66123205,0.1519926,0.17712352,0.2552138
-0.6592677,0.15292646,-0.14150006,0.25535578
-0.6452675,0.15928622,-0.14150006,0.25533304
-0.37380815,-0.015431506,0.14826553,0.25577667
-0.7746265,-0.011925146,0.14826553,0.25580728
-0.3263085,0.004142174,0.14826553,0.2558824
-0.41715634,-0.000458777,0.0437652,0.2558898
-0.78551245,-0.013243333,-0.074530005,0.25592846
-0.68937504,-0.015431506,0.002957456,0.2558693
-0.51590145,0.001384929,0.031724453,0.25589007
-0.53093624,-0.012935698,-0.015884414,0.25576437
-0.51403546,-0.015431506,0.094046675,0.25592905
-0.48807275,-0.015431506,0.06537356,0.25576332
-0.51140296,0.002498478,-0.06455576,0.25592905
-0.57811004,0.004142174,-0.0610886,0.255858
-0.3263085,0.004142174,0.14826553,0.25586265
-0.44676325,-0.014796384,0.033505376,0.25574696
-0.35184926,0.004142174,-0.049778543,0.25574696
-0.78551245,0.004142174,0.009486012,0.25585845
-0.78551245,-0.015275553,0.056540694,0.2558336
-0.5265814,-0.015431506,0.14826553,0.25578716
-0.520797,0.001221113,0.043956142,0.2558703
-0.53311527,0.00276316,-0.013089448,0.25576705
-0.4933721,-0.006036118,-0.074530005,0.25588882
-0.3263085,-0.015431506,0.14826553,0.25585973
-0.38665915,-0.015431506,0.005752176,0.25590023
-0.5011507,-0.001363553,0.0676437,0.25574696
-0.5203562,0.004142174,0.14826553,0.25579914
-0.4874565,0.097816244,-0.08213776,0.2564809
-0.44108135,0.13609324,-0.07655664,0.25639507
-0.7251217,0.10025436,-0.021845981,0.25643706
-0.44497758,0.09329533,-0.04101427,0.25629088
-0.4224735,0.11067325,-0.027764112,0.25644884
-0.7395485,0.13609324,-0.09875804,0.25661185
-0.4985891,0.13511038,-0.0300389,0.25661185
-0.4224735,0.1349383,-0.033020012,0.25648832
-0.44569188,0.09329533,-0.03408715,0.25652683
-0.45875478,0.13570534,-0.021701932,0.25640652
-0.7395485,0.13200232,-0.040879622,0.2565614
-0.4224735,0.11209652,-0.06498678,0.2562314
-0.7302938,0.11936423,0.08058727,0.25648344
-0.7395485,0.13572815,0.08058727,0.2565314
-0.4868325,0.13609324,-0.045880735,0.25640583
-0.66361326,0.09329533,-0.003970578,0.25657132
-0.6600711,0.09329533,-0.09875804,0.25651863
-0.49725854,0.1259707,-0.085731104,0.25632793
-0.4944163,0.0992125,-0.09875804,0.2562314
-0.7232073,0.09329533,-0.011196636,0.25651145
-0.7301022,0.13609324,0.08058727,0.25661185
-0.7395485,0.09329533,-0.07291256,0.25645268
-0.48542845,0.09692636,0.08058727,0.25651
-0.4224735,0.10237768,0.08058727,0.2562314
-0.73501444,0.13609324,0.08058727,0.25634173
-0.5864291,0.09601046,-0.087995775,0.2549985
-0.38769716,0.09886997,-0.103136785,0.25491878
-0.44242644,0.097266085,-0.2325755,0.2550755
0.12962425,0.11287595,0.22137222,0.2550755
-0.51599586,0.09663194,0.053111225,0.25497037
-0.12924129,0.107878946,0.22137222,0.2549819
-0.33274928,0.10915103,0.22137222,0.2550755
-0.56889904,0.107799955,-0.2325755,0.25503355
-0.5864291,0.10123927,0.049113266,0.2550755
0.17225589,0.10948103,-0.14263704,0.25503185
-0.53260016,0.09601046,0.029548287,0.25491866
0.002409078,0.096014746,-0.1812233,0.25488734
-0.007065542,0.11287595,0.05874539,0.25488734
0.11462807,0.09785607,0.22137222,0.2550755
-0.07759484,0.10789778,-0.09773735,0.25488734
-0.47035494,0.11124965,-0.14651242,0.25495774
0.17225589,0.10945996,-0.2325755,0.25494117
-0.50226855,0.10123014,-0.08902798,0.25490704
0.14872101,0.104250155,-0.04407885,0.2549312
-0.0101377,0.1104921,0.003244743,0.25502005
0.17225589,0.10146553,-0.123957865,0.25488734
-0.5864291,0.11103342,-0.12981096,0.25495267
-0.5864291,0.09851136,0.16466464,0.2550755
-0.007519849,0.09903426,-0.05041436,0.25497627
-0.5591933,0.09939105,-0.070364796,0.25492308
0.46369976,0.05293694,-0.039178617,0.25829577
1.1524559,0.052064955,-0.13972622,0.25817007
0.9291451,0.045473233,-0.07841895,0.2581733
1.085583,0.04360859,-0.03720834,0.2583909
1.0474733,0.04258076,-0.06288839,0.2583909
0.4744449,0.05293694,-0.099001564,0.2583909
1.146408,0.04258076,-0.0650131,0.2583909
0.60507643,0.05293694,0.2058531,0.25828212
0.47148833,0.05293694,-0.1170493,0.2583835
1.1821334,0.042828515,-0.0576377,0.25834575
0.8101939,0.04830508,-0.067185216,0.25827336
0.47286597,0.04900007,0.2058531,0.25830975
0.46369976,0.049537495,0.2058531,0.25820345
1.1821334,0.05293694,0.16643274,0.2582963
1.1559746,0.04258076,-0.07923872,0.25816804
1.1821334,0.049883217,0.2058531,0.25823808
0.4907559,0.04258076,0.2058531,0.25816643
0.47101787,0.052391335,-0.13184798,0.25826642
0.46369976,0.04258076,-0.101277165,0.2583909
0.87349916,0.05169417,0.2058531,0.25816643
1.1428783,0.04558061,0.1488194,0.25823092
0.4955683,0.04258076,-0.08568206,0.2582575
0.46369976,0.051347837,-0.13972622,0.25816643
0.46369976,0.04921381,-0.06754448,0.25818756
1.1821334,0.048596635,0.080339395,0.25824636
0.26295158,-0.008683704,0.30312982,0.25865883
0.53777844,-0.022250801,-0.13421737,0.2587149
0.57450604,0.002680651,-0.13421737,0.2585833
0.55034536,-0.022250801,0.28606027,0.25873044
0.55936587,-0.022250801,0.24973881,0.2586608
0.5032773,-0.008600526,-0.13421737,0.25873044
0.2800494,0.002680651,0.28822273,0.25866804
0.73347753,0.002680651,0.30744332,0.25856435
0.9251193,-0.022250801,0.29280385,0.25873044
0.52440286,0.002680651,-0.13421737,0.25855544
0.5547886,-0.022250801,0.23904057,0.25862712
0.54764485,-0.002555318,0.30861962,0.25855544
0.33514634,0.002680651,0.26772785,0.25867435
0.7038681,0.002680651,-0.13421737,0.25855544
0.26295158,2.88E-05,0.30246928,0.25873044
0.29271263,-0.020136163,-0.13421737,0.25863335
0.39374664,-0.019462809,0.21469073,0.25869492
0.5347049,-0.022250801,-0.13421737,0.2585844
0.30067667,-0.015385091,0.23441255,0.25873044
0.9251193,-0.021395743,-0.13421737,0.25855544
0.2880598,-0.00661137,0.22609751,0.25870255
0.54054046,-0.014528364,0.18091425,0.2585698
0.55370146,0.001195692,-0.13421737,0.2586391
0.9251193,-0.022250801,-0.13421737,0.25855544
0.9251193,-0.002447791,0.30630147,0.25867668
0.8936504,0.020154689,-0.267812,0.25809777
0.80353844,0.08165229,-0.052252315,0.25812268
0.07725546,0.052597962,0.002159774,0.25812533
0.8361671,0.020154689,-0.29058164,0.25800288
0.27674845,0.020154689,-0.29058164,0.25814092
0.28377524,0.07875339,0.0232694,0.2580072
0.07725546,0.08525781,-0.29058164,0.25810862
0.8936504,0.02476228,0.015246004,0.258116
0.44801,0.08525781,-0.2594158,0.25812277
0.42813215,0.025737725,0.0232694,0.25817573
0.61836827,0.07334746,0.0232694,0.25809678
0.38627926,0.070128076,-0.29058164,0.25812262
0.86683625,0.082107894,-0.21472993,0.25806412
0.33148238,0.020154689,0.0232694,0.2580353
0.338138,0.07823814,-0.21857387,0.25800288
0.44385985,0.020154689,-0.25935823,0.25817573
0.8936504,0.020914145,-0.21008286,0.25800288
0.46467844,0.020154689,-0.019044004,0.25813282
0.29928052,0.067430295,-0.23730394,0.25817573
0.43922064,0.02951888,-0.18278727,0.258116
0.07725546,0.08362941,-0.26642573,0.25807518
0.07725546,0.07611928,0.0232694,0.2580063
0.54652685,0.08525781,-0.26161578,0.25800288
0.66443086,0.079498984,0.0232694,0.2581107
0.82323664,0.08108509,0.0232694,0.2580625
-0.070559666,-0.020053843,-0.118615255,0.2578647
-0.11219786,-0.030702002,0.093430765,0.2578885
-0.5405271,-0.032511294,-0.118615255,0.2578408
-0.10255588,-0.034050744,0.19857769,0.25798827
-0.23259713,-0.028819032,-0.118615255,0.25787407
-0.5405271,-0.034050744,0.1001695,0.2579359
-0.12541912,-0.030890062,0.113086164,0.25792697
-0.45047826,-0.026085652,-0.02635593,0.2578408
-0.29386196,-0.034050744,0.115537144,0.2578782
-0.16960245,-0.026934303,0.19857769,0.25798827
-0.14630651,-0.027633876,0.09705191,0.25788826
-0.070559666,-0.034037776,-0.118615255,0.2578955
-0.13272491,-0.033788852,0.008384846,0.25798827
-0.33304048,-0.024990551,0.09353522,0.25796643
-0.4543692,-0.020053843,0.10863917,0.25797096
-0.5405271,-0.020053843,-0.118615255,0.25785947
-0.42887217,-0.023815714,0.16473417,0.25798827
-0.12363455,-0.02823183,-0.118615255,0.25795406
-0.3368252,-0.020053843,-0.118615255,0.2578408
-0.4064027,-0.028405659,0.1014342,0.25788167
-0.5405271,-0.023966268,0.11235081,0.2578793
-0.10670939,-0.034050744,-0.118615255,0.2578408
-0.070559666,-0.020053843,0.19857769,0.25798827
-0.5405271,-0.021374196,0.19857769,0.25798827
-0.5405271,-0.030799903,-0.118615255,0.25787914
-0.87780297,0.07447408,0.36021712,0.25389218
-0.48927164,0.074587345,0.36021712,0.2541197
-0.74134856,0.051221535,-0.188369,0.2531601
-0.35103166,0.07294822,-0.09192516,0.25295526
-0.41347557,0.06679481,-0.17682113,0.253147
-0.87780297,0.08004048,-0.108417675,0.25308585
-0.7501747,0.0783422,-0.06463501,0.25299037
-0.87780297,0.048582308,-0.14097661,0.25295526
-0.87780297,0.05303748,-0.16806436,0.25304466
-0.86127764,0.048582308,-0.023061492,0.25317287
-0.4994092,0.08004048,-0.13030738,0.25321954
-0.87780297,0.05199033,-0.188369,0.2531381
-0.75348276,0.07952666,-0.08065568,0.25319725
-0.62214726,0.08004048,-0.005802013,0.25295526
-0.6888061,0.048582308,-0.005802013,0.25321954
-0.35103166,0.071595445,-0.086211294,0.25319964
-0.35103166,0.048582308,-0.04553552,0.25321954
-0.35103166,0.08004048,-0.07008891,0.25306034
-0.7436448,0.08004048,-0.03219433,0.2531975
-0.7393411,0.053704068,-0.090765536,0.25309289
-0.7394401,0.048582308,-0.06711593,0.25295526
-0.35103166,0.048582308,-0.188369,0.2531395
-0.7525055,0.07665762,-0.058011785,0.2530527
-0.35103166,0.07121679,-0.074503765,0.253101
-0.750171,0.069594055,-0.005802013,0.2530633
-0.9377275,-0.18235962,-0.051439807,0.2531124
-0.7829579,-0.17457242,-0.188369,0.25314412
-0.9309143,-0.16769022,-0.014415309,0.253139
-0.272343,-0.17183171,-0.009775125,0.25325096
-0.6900403,-0.18136346,0.020617358,0.25328425
-0.73669386,-0.11248385,-0.021869719,0.2533512
-0.79734766,-0.18046452,-0.011155598,0.2533153
-0.3126266,-0.17737544,0.017917477,0.25324637
-0.56140757,-0.14991632,-0.027042277,0.25320637
-0.70706975,-0.17684561,0.01722768,0.25339663
-0.82914066,-0.14168854,-0.027042277,0.25317612
-0.9642544,-0.16037197,-0.026168741,0.25304186
-0.32515076,-0.09835301,-0.002037101,0.2532865
-0.272343,-0.1765243,0.030669294,0.25336692
-0.3997245,-0.08037909,0.002641909,0.25339663
-0.93325925,-0.08037909,-0.005827583,0.25317177
-0.7003737,-0.10777624,0.030669294,0.25322735
-0.7345699,-0.08037909,0.009544589,0.2531779
-0.6772174,-0.08037909,0.030669294,0.25304186
-0.6978766,-0.18431042,-0.025779374,0.25335974
-0.75104535,-0.18207721,-0.027042277,0.25325143
-0.6893854,-0.115233764,0.005174883,0.25339663
-0.67674357,-0.16560589,0.030669294,0.25327432
-0.75708807,-0.17671955,-0.011916816,0.25327608
-0.4781191,-0.08037909,-0.014061362,0.25313967
0.24468502,0.056796715,-0.022039123,0.25309888
0.36779025,0.06867409,0.030669294,0.25308907
0.7147268,0.03809461,-0.07361973,0.25361115
0.3983504,0.06362663,-0.07861435,0.25368726
0.7147268,0.03809461,-0.064950205,0.25368726
0.5299138,0.059678733,0.046521857,0.25360617
0.32189402,0.049208656,-0.05200293,0.25365752
0.42154416,0.03809461,-0.06768911,0.25366682
0.68833995,0.059684455,0.009232231,0.25354934
0.24468502,0.03809461,0.16163397,0.25360453
0.47788808,0.07075176,-0.08910575,0.25366807
0.34463912,0.073242694,-0.033812925,0.25355476
0.44379714,0.07264182,-0.047553577,0.2536068
0.3477063,0.07135552,0.043443605,0.2536192
0.64573824,0.066607684,-0.09104403,0.25357902
0.7147268,0.03809461,0.16163397,0.25354934
0.27596352,0.07091609,0.16163397,0.253571
0.28671724,0.03809461,-0.075712524,0.25368726
0.24468502,0.04510951,-0.010588065,0.25355393
0.7147268,0.074058935,-0.07051324,0.25368726
0.708035,0.074059226,0.16163397,0.25360012
0.4432725,0.074059226,-0.062954225,0.25354934
0.7147268,0.054713726,-0.06895728,0.25365478
0.29422432,0.06821777,0.16163397,0.25361848
0.26367646,0.059136197,-0.020807885,0.25368726
0.65393555,-0.00194335,-0.057000704,0.25354934
0.5803656,-0.016505316,0.16163397,0.2536704
0.47453445,0.000427753,-0.001157321,0.25481895
0.4716677,-0.002801538,-0.34872395,0.25488275
0.9005465,-0.025709212,-0.22396183,0.25481477
0.5975602,-0.001102582,-0.22677213,0.25482053
0.572365,-0.008778907,-0.35823157,0.2548095
0.76611745,0.00020498,0.21200427,0.25486678
0.57475126,-0.015019767,-0.6284275,0.25479868
0.7045067,-0.007857546,-0.044951394,0.25480467
0.4716677,-0.00133571,-0.6284275,0.25476623
0.7021753,-0.000748307,0.21200427,0.25485346
0.9005465,-0.004661478,-0.6284275,0.2548182
0.9005465,-0.025709212,-0.27070695,0.2549158
0.65700585,-0.019557849,0.002760336,0.2549158
0.4716677,-0.002664745,0.21200427,0.25488868
0.61506426,-0.025709212,-0.06311122,0.25484374
0.6562611,-0.025709212,-0.25960818,0.25490227
0.61250335,0.001332601,-0.011373192,0.2548692
0.4716677,-0.002741762,-0.6284275,0.25475207
0.9005465,-0.019920371,0.21200427,0.25478113
0.6890011,-0.014024727,-0.6284275,0.25491574
0.8906026,-0.006637521,0.21200427,0.2548599
0.67628545,-0.025709212,-0.6284275,0.25475207
0.4716677,-0.00315138,-0.21483156,0.2547659
0.60051334,-0.0486959,-0.6284275,0.25475207
0.57575357,-0.04937514,-0.6284275,0.2549158
0.58141935,-0.045621812,0.6326668,0.2529448
0.559842,-0.049972847,0.52406424,0.2527723
0.5990179,-0.0476083,0.19430035,0.2527723
0.47333843,-0.053749375,0.6326668,0.2528513
0.47333843,-0.051728763,0.6010163,0.25287253
0.6124491,-0.04890039,0.5723509,0.25296557
0.5877316,-0.0588862,0.22716832,0.25280887
0.5581488,-0.064991,0.5529383,0.25282836
0.4899649,-0.06275995,0.20725071,0.25299844
0.54451805,-0.064991,0.14886785,0.25299844
0.49806,-0.064991,0.6326668,0.2527889
0.56647605,-0.06218465,0.6173278,0.25291473
0.5588586,-0.05335798,0.58864003,0.25294483
0.52848035,-0.051537134,0.20546952,0.2529648
0.47333843,-0.046014123,0.58171356,0.25287348
0.5734189,-0.048712373,0.1895504,0.2527723
0.5652541,-0.045772307,0.14886785,0.25285473
0.6124491,-0.05021505,0.14886785,0.25286186
0.51861316,-0.04962241,0.21442372,0.25299844
0.5913125,-0.064011216,0.6326668,0.25285524
0.6124491,-0.064991,0.5743045,0.25299844
0.50041455,-0.051244043,0.24710205,0.2527723
0.5595055,-0.050596513,0.6326668,0.25288332
0.38850942,-0.1802373,0.21223184,0.25297713
0.21427822,-0.17521675,0.25447345,0.25299844
0.06991279,-0.18111733,-0.6020492,0.2548495
0.08831629,-0.19187737,-0.07219446,0.2549277
0.09805201,-0.17015234,-0.3327616,0.25489712
0.28745994,-0.18640436,-0.521367,0.2546521
0.2448385,-0.18629967,-0.6020492,0.25488526
0.06991279,-0.19210708,-0.38969222,0.25490767
0.06991279,-0.18231031,-0.07219446,0.25472152
0.4204972,-0.17721339,-0.07219446,0.254775
0.20206943,-0.16904056,-0.5149549,0.2546521
0.19374004,-0.1718342,-0.07219446,0.25494528
0.06991279,-0.19210708,-0.6020492,0.2548393
0.4204972,-0.17737266,-0.07219446,0.2548654
0.4204972,-0.17190906,-0.11225083,0.25495467
0.2054759,-0.16904056,-0.51703423,0.2546521
0.4204972,-0.18212281,-0.5114237,0.25488332
0.37997523,-0.17545193,-0.07219446,0.25467682
0.28434423,-0.18338181,-0.5160238,0.2546521
0.4204972,-0.18527566,-0.49842972,0.25487316
0.27416694,-0.19210708,-0.07609115,0.25495467
0.4204972,-0.1771994,-0.5822545,0.2549128
0.4204972,-0.17926353,-0.07219446,0.254866
0.06991279,-0.19210708,-0.6020492,0.25494152
0.41135165,-0.16904056,-0.2183193,0.2547347
-0.24392197,-0.10806286,-0.6020492,0.25481904
-0.35225603,-0.09668455,-0.2845005,0.25470853
-0.20633748,-0.1423424,0.22147924,0.2561633
-0.2235089,-0.12302081,0.22147924,0.25609905
-0.35225603,-0.09668455,0.38017023,0.2560002
-0.18721521,-0.14348963,0.22147924,0.25622997
-0.15863982,-0.09668455,0.34418416,0.2562135
-0.35225603,-0.14348963,0.22147924,0.25621045
-0.1708616,-0.1382831,0.25748032,0.25616005
-0.16406068,-0.14271608,0.241822,0.2562292
-0.15863982,-0.09668455,0.22294483,0.2560744
-0.21444193,-0.14348963,0.31534055,0.25615954
-0.35225603,-0.0996668,0.22147924,0.25621864
-0.33730775,-0.14348963,0.38017023,0.2560447
-0.2000285,-0.11827588,0.38017023,0.2560002
-0.17340991,-0.14348963,0.23012844,0.2561359
-0.35225603,-0.09668455,0.33672294,0.25622997
-0.18680179,-0.10219785,0.38017023,0.25605732
-0.19673526,-0.13887239,0.2927162,0.25617716
-0.35225603,-0.09668455,0.31261277,0.25621974
-0.15863982,-0.13585007,0.25962263,0.25619793
-0.35225603,-0.13891637,0.38017023,0.2560002
-0.17114061,-0.11130677,0.38017023,0.2560002
-0.20040187,-0.14348963,0.25456968,0.25617787
-0.3442126,-0.09668455,0.31375647,0.25615153
-0.50425076,-0.008598411,0.25882575,0.25600186
-0.046562463,-0.016938776,0.38017023,0.2560002
0.061732724,-0.013338253,0.09725381,0.25539702
0.046058595,-0.008598411,0.031298462,0.25518474
-1.2026311,-0.029369801,-0.16145405,0.25521508
-0.037840262,-0.03597886,-0.16145405,0.25530604
0.056172863,-0.03597886,0.16504055,0.25539702
-1.2026311,-0.028574094,0.16504055,0.25513297
0.027069196,-0.03597886,0.009331934,0.25539702
-1.2026311,-0.008598411,0.16504055,0.25513297
0.043035388,-0.008797638,0.15833443,0.25529432
-1.2026311,-0.030271083,0.16504055,0.25539702
-0.090058394,-0.021626092,-0.03105706,0.25513297
0.036910146,-0.008598411,-0.031220764,0.25519484
-0.001743734,-0.020775542,0.018910669,0.25533524
-1.2026311,-0.021805763,-0.16145405,0.25527257
0.007842004,-0.029782325,-0.010398038,0.2552747
0.059813917,-0.03597886,-0.061615728,0.25522658
-1.2026311,-0.008598411,-0.029347591,0.25537944
0.048153386,-0.029091254,-0.04949724,0.25539702
-0.237081,-0.029210195,-0.012332596,0.25521716
-1.2026311,-0.024391398,0.16504055,0.25526214
-1.2026311,-0.025020838,-0.100983955,0.25513297
-0.3890851,-0.008598411,-0.04231511,0.25527903
-1.2026311,-0.03422305,-0.022776023,0.2551372
-0.3442126,-0.09668455,-0.015553229,0.25536343
-0.50425076,-0.008598411,0.16504055,0.25513297
-0.046562463,-0.016938776,-0.18774578,0.25457606
0.061732724,-0.013338253,0.07005192,0.25483552
0.046058595,-0.008598411,0.0625106,0.25483415
-1.2026311,-0.029369801,-0.005997598,0.25477389
-0.037840262,-0.03597886,-0.28357786,0.2547942
0.056172863,-0.03597886,-0.28357786,0.25461107
-1.2026311,-0.028574094,0.052677915,0.25476044
0.027069196,-0.03597886,-0.24778828,0.25457606
-1.2026311,-0.008598411,-0.025004022,0.25470656
0.043035388,-0.008797638,0.03587591,0.25474423
-1.2026311,-0.030271083,-0.023649514,0.25457606
-0.090058394,-0.021626092,-0.05997853,0.25478846
0.036910146,-0.008598411,-0.24493042,0.25480822
-0.001743734,-0.020775542,-0.1370472,0.25459045
-1.2026311,-0.021805763,-0.011091344,0.25482056
0.007842004,-0.029782325,-0.2437031,0.25479618
0.059813917,-0.03597886,-0.035493314,0.25457606
-1.2026311,-0.008598411,-0.030831128,0.25457606
0.048153386,-0.029091254,-0.28357786,0.25474963
-0.237081,-0.029210195,0.003467545,0.2546307
-1.2026311,-0.024391398,-0.21797305,0.2547602
-1.2026311,-0.025020838,-0.014039822,0.2547803
-0.3890851,-0.008598411,0.0426851,0.25480166
-1.2026311,-0.03422305,0.011594206,0.2547564
,,0.019595806,0.25476313
,,0.002938099,0.2546733
,,0.29279277,0.25471964
,,-0.16015452,0.2546733
,,-0.16015452,0.25475857
,,-0.16015452,0.2546733
,,-0.090378515,0.25483364
,,-0.16015452,0.25473264
,,0.065922156,0.2546733
,,-0.16015452,0.2548043
,,0.30120713,0.25484836
,,0.30120713,0.25479928
,,0.07824565,0.25477496
,,0.1074968,0.2547503
,,0.11765191,0.25484836
,,0.30120713,0.25479257
,,0.30120713,0.2548136
,,0.30120713,0.25484836
,,0.030080296,0.25484836
,,0.19995072,0.2546733
,,0.013692468,0.25474772
,,0.30120713,0.2547964
,,-0.13905054,0.25472054
,,0.13045262,0.2547096
,,0.034813195,0.25473133
,,0.07320251,0.25484836
,,-0.32426846,0.25472772
,,-0.23206991,0.2547471
,,0.17199078,0.2546447
,,0.103115164,0.2547868
,,-0.21574679,0.2547302
,,-0.32426846,0.25465494
,,0.17199078,0.2546447
,,0.16174766,0.25472102
,,0.14654022,0.25469676
,,0.17199078,0.25469524
,,-0.31849146,0.25475797
,,0.17199078,0.2547868
,,-0.32426846,0.2546673
,,-0.319705,0.2546447
,,-0.12832703,0.2547349
,,0.10648008,0.2546447
,,0.1706526,0.25474733
,,-0.26946467,0.2547868
,,0.17199078,0.2547868
,,-0.32426846,0.25471324
,,0.17199078,0.25477147
,,0.16814987,0.2546461
,,-0.32186115,0.25472108
,,-0.32426846,0.25472033
,,-0.32426846,0.25467637
,,0.15682024,0.25532192
,,0.17800847,0.25539756
,,0.053027682,0.25529242
,,0.06544551,0.25531644
,,0.08919219,0.25532737
,,0.17354879,0.25526774
,,0.07158947,0.25539756
,,-0.14150006,0.25536793
,,0.17800847,0.2552076
,,-0.006018288,0.25533804
,,0.055799693,0.2552076
,,0.03184369,0.2552147
,,0.17800847,0.2552076
,,0.07374052,0.25538072
,,0.060909506,0.2552798
,,0.17800847,0.25529656
,,-0.14150006,0.25539756
,,0.03050264,0.25539756
,,0.05767214,0.2552076
,,-0.14150006,0.2553582
,,-0.14150006,0.25539756
,,-0.040310748,0.25523666
,,0.17712352,0.2552138
,,-0.14150006,0.25535578
,,-0.14150006,0.25533304
,,0.14826553,0.25577667
,,0.14826553,0.25580728
,,0.14826553,0.2558824
,,0.0437652,0.2558898
,,-0.074530005,0.25592846
,,0.002957456,0.2558693
,,0.031724453,0.25589007
,,-0.015884414,0.25576437
,,0.094046675,0.25592905
,,0.06537356,0.25576332
,,-0.06455576,0.25592905
,,-0.0610886,0.255858
,,0.14826553,0.25586265
,,0.033505376,0.25574696
,,-0.049778543,0.25574696
,,0.009486012,0.25585845
,,0.056540694,0.2558336
,,0.14826553,0.25578716
,,0.043956142,0.2558703
,,-0.013089448,0.25576705
,,-0.074530005,0.25588882
,,0.14826553,0.25585973
,,0.005752176,0.25590023
,,0.0676437,0.25574696
,,0.14826553,0.25579914
,,-0.08213776,0.2564809
,,-0.07655664,0.25639507
,,-0.021845981,0.25643706
,,-0.04101427,0.25629088
,,-0.027764112,0.25644884
,,-0.09875804,0.25661185
,,-0.0300389,0.25661185
,,-0.033020012,0.25648832
,,-0.03408715,0.25652683
,,-0.021701932,0.25640652
,,-0.040879622,0.2565614
,,-0.06498678,0.2562314
,,0.08058727,0.25648344
,,0.08058727,0.2565314
,,-0.045880735,0.25640583
,,-0.003970578,0.25657132
,,-0.09875804,0.25651863
,,-0.085731104,0.25632793
,,-0.09875804,0.2562314
,,-0.011196636,0.25651145
,,0.08058727,0.25661185
,,-0.07291256,0.25645268
,,0.08058727,0.25651
,,0.08058727,0.2562314
,,0.08058727,0.25634173
,,-0.087995775,0.2549985
,,-0.103136785,0.25491878
,,-0.2325755,0.2550755
,,0.22137222,0.2550755
,,0.053111225,0.25497037
,,0.22137222,0.2549819
,,0.22137222,0.2550755
,,-0.2325755,0.25503355
,,0.049113266,0.2550755
,,-0.14263704,0.25503185
,,0.029548287,0.25491866
,,-0.1812233,0.25488734
,,0.05874539,0.25488734
,,0.22137222,0.2550755
,,-0.09773735,0.25488734
,,-0.14651242,0.25495774
,,-0.2325755,0.25494117
,,-0.08902798,0.25490704
,,-0.04407885,0.2549312
,,0.003244743,0.25502005
,,-0.123957865,0.25488734
,,-0.12981096,0.25495267
,,0.16466464,0.2550755
,,-0.05041436,0.25497627
,,-0.070364796,0.25492308
,,-0.039178617,0.25829577
,,-0.13972622,0.25817007
,,-0.07841895,0.2581733
,,-0.03720834,0.2583909
,,-0.06288839,0.2583909
,,-0.099001564,0.2583909
,,-0.0650131,0.2583909
,,0.2058531,0.25828212
,,-0.1170493,0.2583835
,,-0.0576377,0.25834575
,,-0.067185216,0.25827336
,,0.2058531,0.25830975
,,0.2058531,0.25820345
,,0.16643274,0.2582963
,,-0.07923872,0.25816804
,,0.2058531,0.25823808
,,0.2058531,0.25816643
,,-0.13184798,0.25826642
,,-0.101277165,0.2583909
,,0.2058531,0.25816643
,,0.1488194,0.25823092
,,-0.08568206,0.2582575
,,-0.13972622,0.25816643
,,-0.06754448,0.25818756
,,0.080339395,0.25824636
,,0.30312982,0.25865883
,,-0.13421737,0.2587149
,,-0.13421737,0.2585833
,,0.28606027,0.25873044
,,0.24973881,0.2586608
,,-0.13421737,0.25873044
,,0.28822273,0.25866804
,,0.30744332,0.25856435
,,0.29280385,0.25873044
,,-0.13421737,0.25855544
,,0.23904057,0.25862712
,,0.30861962,0.25855544
,,0.26772785,0.25867435
,,-0.13421737,0.25855544
,,0.30246928,0.25873044
,,-0.13421737,0.25863335
,,0.21469073,0.25869492
,,-0.13421737,0.2585844
,,0.23441255,0.25873044
,,-0.13421737,0.25855544
,,0.22609751,0.25870255
,,0.18091425,0.2585698
,,-0.13421737,0.2586391
,,-0.13421737,0.25855544
,,0.30630147,0.25867668
,,-0.267812,0.25809777
,,-0.052252315,0.25812268
,,0.002159774,0.25812533
,,-0.29058164,0.25800288
,,-0.29058164,0.25814092
,,0.0232694,0.2580072
,,-0.29058164,0.25810862
,,0.015246004,0.258116
,,-0.2594158,0.25812277
,,0.0232694,0.25817573
,,0.0232694,0.25809678
,,-0.29058164,0.25812262
,,-0.21472993,0.25806412
,,0.0232694,0.2580353
,,-0.21857387,0.25800288
,,-0.25935823,0.25817573
,,-0.21008286,0.25800288
,,-0.019044004,0.25813282
,,-0.23730394,0.25817573
,,-0.18278727,0.258116
,,-0.26642573,0.25807518
