accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_c_x,gps_c_y,gps_c_z,gps_x,gps_y,gps_z
,,,,,,-0.08738336,-17.94868,-15.827634,-0.05296859,-0.03482195,-3.1425753
,,,,,,-0.059384577,-17.949348,-15.827634,-0.046845004,-0.003194958,-3.171319
,,,,,,-0.103123665,-17.949549,-15.8309355,-0.04867336,-0.003194958,-3.1264172
,,,,,,-0.024320938,-17.947557,-15.833114,-0.05200234,-0.03598904,-3.1788063
,,,,,,-0.02144305,-17.94955,-15.833067,-0.053436175,-0.030286394,-3.1839952
,,,,,,-0.12338403,-17.949287,-15.832228,-0.042999387,-0.03213802,-3.1839952
,,,,,,-0.02144305,-17.949377,-15.832983,-0.04704623,-0.037910074,-3.1839952
,,,,,,-0.09716454,-17.94876,-15.833014,-0.038963355,-0.034150213,-3.179628
,,,,,,-0.09468612,-17.944996,-15.832766,-0.038963355,-0.040747646,-3.1725416
,,,,,,-0.02144305,-17.94687,-15.833033,-0.038963355,-0.032642804,-3.1432383
,,,,,,-0.0573823,-17.94954,-15.827634,-0.041424915,-0.009784341,-3.166088
,,,,,,-0.0496123,-17.949385,-15.83054,-0.052923083,-0.003194958,-3.1553702
,,,,,,-0.103324085,-17.9494,-15.833126,-0.041435942,-0.02974248,-3.1584897
,,,,,,-0.03224522,-17.948223,-15.831978,-0.052136213,-0.026962578,-3.1592784
,,,,,,-0.09286289,-17.949152,-15.832866,-0.053436175,-0.040747646,-3.1264172
,,,,,,-0.05949097,-17.946325,-15.827634,-0.053436175,-0.003194958,-3.1264172
,,,,,,0.07376757,-19.59203,-15.524164,0.08035108,-0.17315255,-3.129625
,,,,,,0.06762611,-19.59216,-15.52328,0.06167145,-0.17455813,-3.143402
,,,,,,0.09029964,-19.592163,-15.519787,0.07374972,-0.17521921,-3.139651
,,,,,,0.09029964,-19.592113,-15.524262,0.053241685,-0.17269692,-3.1513262
,,,,,,0.06646306,-19.592081,-15.523709,0.077330224,-0.17322838,-3.16898
,,,,,,0.056351855,-19.592134,-15.523969,0.09020871,-0.17116553,-3.1335301
,,,,,,0.04612846,-19.590351,-15.523563,0.084797345,-0.17637262,-3.159965
,,,,,,0.08619824,-19.588081,-15.524385,0.053241685,-0.17641729,-3.1593277
,,,,,,0.08277724,-19.592026,-15.524493,0.08270241,-0.17624494,-3.1109004
,,,,,,0.064363495,-19.589144,-15.523969,0.065706745,-0.17089264,-3.155067
,,,,,,0.019764274,-19.592031,-15.522622,0.06763254,-0.17089264,-3.156912
,,,,,,0.019764274,-19.591995,-15.519787,0.058409736,-0.17492619,-3.1142912
,,,,,,0.019764274,-19.592093,-15.523673,0.070838645,-0.17323928,-3.158686
,,,,,,0.02545578,-19.592152,-15.524178,0.077480994,-0.17089264,-3.1363063
,,,,,,0.06406428,-19.59206,-15.519787,0.0879052,-0.17173655,-3.16898
,,,,,,0.053349797,-19.59107,-15.5218,0.053241685,-0.17606449,-3.0957782
,,,,,,0.021929458,-19.592165,-15.519787,0.053241685,-0.17292525,-3.12596
,,,,,,0.07731047,-19.592155,-15.524534,0.09020871,-0.17730495,-3.1536632
,,,,,,0.09029964,-19.588493,-15.524161,0.07357268,-0.17395984,-3.0957782
,,,,,,0.09029964,-19.59161,-15.524307,0.06888555,-0.17663425,-3.0957782
,,,,,,0.022308372,-19.591991,-15.523648,0.08435142,-0.17301892,-3.1341681
,,,,,,0.039980207,-19.588081,-15.523179,0.060972676,-0.17509425,-3.0957782
,,,,,,0.029830704,-19.592112,-15.52411,0.053537995,-0.17260054,-3.16227
,,,,,,0.09029964,-19.59213,-15.523061,0.07923908,-0.175973,-3.162374
,,,,,,0.035162844,-19.591457,-15.519787,0.085452184,-0.17739277,-3.1091583
,,,,,,0.18906304,-20.887802,-15.335566,0.13757166,-0.19590217,-3.1912313
,,,,,,0.15672308,-20.888672,-15.337767,0.138927,-0.19590217,-3.1647556
,,,,,,0.1548407,-20.888607,-15.336955,0.14667392,-0.2014142,-3.1521356
,,,,,,0.17466134,-20.888672,-15.337905,0.1219037,-0.19906485,-3.1709144
,,,,,,0.16516,-20.888676,-15.334967,0.1275904,-0.20036398,-3.1765282
,,,,,,0.14518958,-20.888077,-15.334967,0.1219037,-0.20168483,-3.1420627
,,,,,,0.17807198,-20.887098,-15.334967,0.14050198,-0.19774014,-3.1461394
,,,,,,0.15859172,-20.888683,-15.334967,0.13943493,-0.19590217,-3.1520967
,,,,,,0.18131109,-20.88868,-15.334967,0.12834299,-0.19738677,-3.1676102
,,,,,,0.18546925,-20.888058,-15.337777,0.13607447,-0.19624463,-3.1667788
,,,,,,0.18035406,-20.888481,-15.337795,0.1499389,-0.20168483,-3.1912313
,,,,,,0.14518958,-20.888683,-15.337125,0.12239409,-0.19822788,-3.1912313
,,,,,,0.18694383,-20.888683,-15.337768,0.15857877,-0.19914487,-3.1802387
,,,,,,0.15709367,-20.888672,-15.337903,0.15691756,-0.19942133,-3.1420627
,,,,,,0.15221372,-20.887098,-15.337739,0.12929954,-0.19855833,-3.176494
,,,,,,0.18906304,-20.888683,-15.337874,0.1348073,-0.20058163,-3.1746862
,,,,,,0.17745587,-20.888683,-15.336865,0.14530927,-0.20168483,-3.1420627
,,,,,,0.15912244,-20.888527,-15.33771,0.1277937,-0.1970912,-3.1455529
,,,,,,0.14874619,-20.88868,-15.3353405,0.13420542,-0.19838229,-3.1690817
,,,,,,0.14518958,-20.888657,-15.337749,0.14013857,-0.1993371,-3.1912313
,,,,,,0.18329182,-20.888264,-15.337424,0.13867027,-0.19776772,-3.1553867
,,,,,,0.18906304,-20.888683,-15.336761,0.1362499,-0.19811928,-3.1912313
,,,,,,0.1694679,-20.887733,-15.337135,0.15857877,-0.19782683,-3.1636565
,,,,,,0.18387207,-20.888615,-15.337494,0.15513995,-0.19853072,-3.1912313
,,,,,,0.17425182,-20.888088,-15.335309,0.1219037,-0.20168483,-3.1579645
,,,,,,0.044598594,-21.84159,-15.202015,0.17496876,-0.23772348,-3.1447623
,,,,,,0.023152035,-21.841026,-15.20241,0.19489494,-0.23719381,-3.1419108
,,,,,,0.02031853,-21.841225,-15.198015,0.17076373,-0.2413927,-3.1419108
,,,,,,0.015539609,-21.840054,-15.198015,0.17745823,-0.23977813,-3.1690557
,,,,,,-0.03783805,-21.84159,-15.202288,0.18643977,-0.24129432,-3.1669958
,,,,,,-0.03783805,-21.841516,-15.20243,0.18758005,-0.24022838,-3.1945865
,,,,,,0.000936106,-21.840775,-15.202174,0.19570531,-0.2368916,-3.1673474
,,,,,,-0.03783805,-21.841574,-15.2018795,0.19097543,-0.23883224,-3.1945865
,,,,,,0.044598594,-21.84159,-15.198015,0.17893018,-0.23970456,-3.193867
,,,,,,0.044598594,-21.841581,-15.202372,0.17248654,-0.23782074,-3.1459496
,,,,,,-0.032196987,-21.84138,-15.202331,0.19624382,-0.23882738,-3.1940172
,,,,,,0.026716214,-21.840054,-15.202359,0.17076373,-0.23968956,-3.1709545
,,,,,,0.044598594,-21.84158,-15.202373,0.17880504,-0.23906049,-3.1895163
,,,,,,-0.03783805,-21.84019,-15.198921,0.19624382,-0.23839678,-3.190019
,,,,,,-0.010675337,-21.84047,-15.202306,0.18670756,-0.2413927,-3.1731343
,,,,,,0.043426637,-21.840061,-15.201798,0.19236784,-0.2409086,-3.1690063
,,,,,,0.035332244,-21.84159,-15.199345,0.19624382,-0.23811872,-3.1419108
,,,,,,0.006655514,-21.84157,-15.202454,0.17076373,-0.24065141,-3.15008
,,,,,,0.044598594,-21.84159,-15.200882,0.19624382,-0.23922098,-3.1629949
,,,,,,-0.015624214,-21.841301,-15.201774,0.19624382,-0.23955405,-3.163647
,,,,,,0.033379227,-21.84159,-15.202454,0.18423441,-0.23775664,-3.1419108
,,,,,,0.015788782,-21.841545,-15.202354,0.18682598,-0.23795184,-3.1455848
,,,,,,-0.023333173,-21.841528,-15.198015,0.17076373,-0.24015725,-3.1802542
,,,,,,-0.011069197,-21.84159,-15.199537,0.17076373,-0.2368916,-3.1795008
,,,,,,-0.022953618,-21.841442,-15.201068,0.18158472,-0.23727879,-3.1945865
,,,,,,-0.002568781,-23.001183,-15.068875,0.21857512,-0.13694914,-3.1499856
,,,,,,0.008416191,-23.000664,-15.067003,0.2422785,-0.1450155,-3.1485887
,,,,,,-0.075510964,-23.001272,-15.06362,0.2184827,-0.1502973,-3.165134
,,,,,,-0.050762877,-23.000381,-15.069082,0.21835877,-0.14473784,-3.151515
,,,,,,-0.042825423,-23.00122,-15.070105,0.2207123,-0.14052594,-3.1802163
,,,,,,0.022960493,-23.00119,-15.070736,0.21835877,-0.14278303,-3.1837485
,,,,,,0.022960493,-23.001,-15.070591,0.24061188,-0.14361446,-3.1942687
,,,,,,-0.062562786,-23.001274,-15.070676,0.2422785,-0.1502973,-3.1795492
,,,,,,0.022960493,-23.000381,-15.07078,0.22019586,-0.13566305,-3.1485887
,,,,,,-0.075510964,-23.001232,-15.070843,0.23409504,-0.14446723,-3.1596305
,,,,,,0.017455418,-23.001272,-15.066608,0.2277636,-0.1502973,-3.167066
,,,,,,0.012071345,-23.001274,-15.066542,0.22713849,-0.13607429,-3.2043037
,,,,,,-0.075510964,-23.000381,-15.070694,0.23992345,-0.13941224,-3.197952
,,,,,,0.005934633,-23.001263,-15.069265,0.21835877,-0.13566305,-3.2026515
,,,,,,-0.00997965,-23.001272,-15.070256,0.23618689,-0.1395194,-3.2043037
,,,,,,-0.075510964,-23.001194,-15.064885,0.2392996,-0.1502973,-3.2043037
,,,,,,-0.075510964,-23.001167,-15.07073,0.22606489,-0.14595704,-3.1485887
,,,,,,-0.015945472,-23.000381,-15.070843,0.23579584,-0.14930409,-3.2043037
,,,,,,0.022960493,-23.001259,-15.070295,0.2422785,-0.1502973,-3.1552687
,,,,,,-0.056271195,-23.001274,-15.066864,0.2422785,-0.14968106,-3.198722
,,,,,,0.018342305,-23.001007,-15.06362,0.22832045,-0.14955749,-3.1875784
,,,,,,0.013807721,-23.001266,-15.06362,0.22937497,-0.14067642,-3.185887
,,,,,,0.015699066,-23.001272,-15.070799,0.22840226,-0.14366856,-3.2043037
,,,,,,-0.075510964,-23.00126,-15.06362,0.23275712,-0.13566305,-3.1496243
,,,,,,-0.075510964,-23.001266,-15.068868,0.23324314,-0.13566305,-3.187247
,,,,,,0.20900115,-23.067236,-14.931939,0.22058558,0.05074881,-3.1801152
,,,,,,0.21956298,-23.06724,-14.932348,0.23110485,0.04484669,-3.2213666
,,,,,,0.20230988,-23.067286,-14.919188,0.23786964,0.018919028,-3.2146869
,,,,,,0.18250644,-23.067286,-14.933472,0.23786964,0.012007333,-3.1889112
,,,,,,0.18782267,-23.06605,-14.933436,0.22407165,0.007550679,-3.2000372
,,,,,,0.18250644,-23.06727,-14.919188,0.21075307,0.0433769,-3.1729999
,,,,,,0.18250644,-23.067276,-14.9221525,0.23179367,0.017939247,-3.1748316
,,,,,,0.18753077,-23.067286,-14.93323,0.2131575,-0.001808902,-3.189536
,,,,,,0.2239115,-23.06725,-14.931105,0.23411155,-0.001808902,-3.2259393
,,,,,,0.21914937,-23.067286,-14.932157,0.21075307,-0.001808902,-3.1925116
,,,,,,0.20898846,-23.067276,-14.919188,0.23786964,0.016323097,-3.2145736
,,,,,,0.2239115,-23.067287,-14.932486,0.23786964,0.05074881,-3.1857274
,,,,,,0.21707001,-23.066793,-14.919188,0.21075307,0.04051099,-3.2259393
,,,,,,0.1950706,-23.065718,-14.932908,0.22409904,0.002977021,-3.1931634
,,,,,,0.20921926,-23.066746,-14.933194,0.21075307,0.03920216,-3.1755161
,,,,,,0.21172523,-23.067192,-14.930886,0.2308646,-0.001808902,-3.218637
,,,,,,0.21514852,-23.067026,-14.929864,0.22635996,0.05074881,-3.1889272
,,,,,,0.21863413,-23.067287,-14.932688,0.21075307,-0.001808902,-3.2124474
,,,,,,0.18661682,-23.064344,-14.933328,0.2363177,-0.001049198,-3.2061758
,,,,,,0.2239115,-23.067286,-14.928897,0.21075307,0.0317351,-3.2259393
,,,,,,0.18250644,-23.067238,-14.933438,0.23690039,0.032981195,-3.2254252
,,,,,,0.21077493,-23.067287,-14.933272,0.23126519,0.018257253,-3.2250628
,,,,,,0.22127976,-23.067068,-14.933149,0.23356497,0.0480581,-3.2250676
,,,,,,0.18795815,-23.067282,-14.9320135,0.21767493,0.04784984,-3.1729999
,,,,,,0.22338663,-23.066841,-14.932929,0.21075307,0.03678233,-3.1729999
,,,,,,4.340027,-23.901232,-14.7838545,0.5207652,0.09798652,-3.18062
,,,,,,4.4509487,-23.901241,-14.782894,0.4900712,0.15019232,-3.1199121
,,,,,,4.647044,-23.90124,-14.785401,0.55961967,0.090334274,-3.1221285
,,,,,,4.6948576,-23.901155,-14.778034,0.55961967,0.0942111,-3.1515634
,,,,,,4.64804,-23.901045,-14.778034,0.55961967,0.12574731,-3.1344454
,,,,,,4.423542,-23.901241,-14.782727,0.55961967,0.121161744,-3.1199121
,,,,,,4.70912,-23.900978,-14.783815,0.5000451,0.090334274,-3.1331656
,,,,,,4.747905,-23.90123,-14.785224,0.4900712,0.10233532,-3.1296046
,,,,,,4.3662148,-23.901232,-14.785364,0.53526103,0.14259014,-3.1236541
,,,,,,4.5963335,-23.901241,-14.785294,0.55961967,0.098165825,-3.1199121
,,,,,,4.8168364,-23.901232,-14.785407,0.4922551,0.1680508,-3.181116
,,,,,,4.8168364,-23.900978,-14.785287,0.50724894,0.1400288,-3.1199121
,,,,,,4.7251625,-23.901236,-14.785506,0.50048494,0.17057064,-3.1792004
,,,,,,4.6069765,-23.901241,-14.785446,0.4900712,0.16060743,-3.148637
,,,,,,4.7477884,-23.901241,-14.78459,0.5336025,0.09797189,-3.129591
,,,,,,4.7099466,-23.900978,-14.784979,0.55961967,0.090334274,-3.1524081
,,,,,,4.340027,-23.901241,-14.785497,0.4900712,0.17057064,-3.181116
,,,,,,4.8168364,-23.901062,-14.785414,0.5027776,0.17057064,-3.1655786
,,,,,,4.340027,-23.90124,-14.7845335,0.5421486,0.11648218,-3.181116
,,,,,,4.795433,-23.900978,-14.780014,0.55961967,0.090334274,-3.181116
,,,,,,4.7264624,-23.901222,-14.782914,0.521043,0.10985695,-3.1420248
,,,,,,4.749238,-23.90105,-14.78506,0.55656296,0.11465585,-3.1582747
,,,,,,4.48088,-23.90124,-14.785113,0.4900712,0.17057064,-3.181116
,,,,,,4.340027,-23.900978,-14.783878,0.4900712,0.17057064,-3.181116
,,,,,,4.5494137,-23.901232,-14.785248,0.50069267,0.11390917,-3.1722267
,,,,,,5.2518835,-24.67621,-14.621499,0.55174255,-0.20165646,-3.2110045
,,,,,,5.463653,-24.67597,-14.6220045,0.55686164,-0.20165646,-3.1624966
,,,,,,5.1075873,-24.67605,-14.621966,0.52856207,-0.1979987,-3.1816018
,,,,,,5.3935795,-24.676184,-14.615036,0.49866098,-0.1976751,-3.218837
,,,,,,5.3648033,-24.676188,-14.6204605,0.5411511,-0.20165646,-3.1693575
,,,,,,5.1075873,-24.676199,-14.615036,0.49144387,-0.19493279,-3.172887
,,,,,,5.41094,-24.676168,-14.621794,0.49144387,-0.19228004,-3.176686
,,,,,,5.463653,-24.67621,-14.621397,0.49144387,-0.19755355,-3.222474
,,,,,,5.444559,-24.675348,-14.615217,0.50221395,-0.19180799,-3.178209
,,,,,,5.4618115,-24.67621,-14.62025,0.5585655,-0.20165646,-3.1887238
,,,,,,5.201006,-24.675432,-14.615036,0.54369825,-0.19650042,-3.1777964
,,,,,,5.3024006,-24.675348,-14.621402,0.51008034,-0.19449161,-3.19683
,,,,,,5.285076,-24.676191,-14.621298,0.54763615,-0.20165646,-3.222474
,,,,,,5.417836,-24.67621,-14.620273,0.5166853,-0.19503038,-3.1624966
,,,,,,5.2845135,-24.67621,-14.62127,0.562508,-0.20165646,-3.21817
,,,,,,5.117563,-24.675453,-14.616127,0.52047676,-0.19361924,-3.208687
,,,,,,5.1374464,-24.675348,-14.621792,0.54975337,-0.19180799,-3.222474
,,,,,,5.463653,-24.676195,-14.621788,0.49144387,-0.19194983,-3.1928356
,,,,,,5.398491,-24.676144,-14.621543,0.49747795,-0.19222671,-3.1793182
,,,,,,5.3175783,-24.676102,-14.621774,0.562508,-0.20061167,-3.1974819
,,,,,,5.1075873,-24.67599,-14.616408,0.4937416,-0.19180799,-3.1911857
,,,,,,5.140855,-24.67621,-14.621678,0.55325365,-0.19491312,-3.222474
,,,,,,5.3633847,-24.676208,-14.620973,0.5123805,-0.19685693,-3.2188659
,,,,,,5.3962154,-24.676203,-14.620225,0.562508,-0.19214353,-3.185488
,,,,,,5.2188826,-24.675348,-14.620934,0.49848118,-0.19662002,-3.1624966
,,,,,,5.714049,-24.750278,-14.436023,0.47320166,-0.029023886,-3.2212791
,,,,,,5.7614284,-24.750269,-14.438739,0.48609167,-0.016292758,-3.2052019
,,,,,,5.7415357,-24.750278,-14.438163,0.47320166,-0.026683465,-3.2394795
,,,,,,5.7133155,-24.750278,-14.438092,0.5054235,-0.024408035,-3.2228465
,,,,,,5.735904,-24.750269,-14.438572,0.5235995,-0.01873681,-3.176901
,,,,,,5.4848704,-24.750038,-14.437884,0.47358078,-0.03267719,-3.2340322
,,,,,,5.69585,-24.750248,-14.438748,0.526264,-0.04361202,-3.2302732
,,,,,,5.762337,-24.750278,-14.435836,0.526264,-0.021992058,-3.2308226
,,,,,,5.4816675,-24.75026,-14.438684,0.47320166,-0.040367022,-3.1806724
,,,,,,5.6183753,-24.750229,-14.432786,0.4859449,-0.018591687,-3.189467
,,,,,,5.771531,-24.750238,-14.432725,0.47320166,-0.04361202,-3.2273312
,,,,,,5.771531,-24.750278,-14.428046,0.48253942,-0.035771742,-3.228214
,,,,,,5.692229,-24.750278,-14.438657,0.5070666,-0.01199507,-3.2472825
,,,,,,5.584265,-24.750038,-14.428046,0.526264,-0.028588459,-3.2537448
,,,,,,5.4816675,-24.750278,-14.43839,0.50069165,-0.04361202,-3.2537448
,,,,,,5.6027102,-24.75027,-14.428046,0.5086537,-0.035541445,-3.176901
,,,,,,5.7022758,-24.750278,-14.438012,0.526264,-0.009696199,-3.233786
,,,,,,5.596335,-24.750277,-14.438327,0.526264,-0.009696199,-3.209701
,,,,,,5.4816675,-24.750278,-14.437565,0.4890813,-0.030553333,-3.1789207
,,,,,,5.7189355,-24.750278,-14.437862,0.49121353,-0.04361202,-3.1961136
,,,,,,5.6063514,-24.750187,-14.433734,0.5237608,-0.04361202,-3.2304535
,,,,,,5.741026,-24.750233,-14.438661,0.47680938,-0.009696199,-3.2082958
,,,,,,5.577298,-24.750278,-14.430774,0.49246973,-0.033792064,-3.2054923
,,,,,,5.6513133,-24.750069,-14.434873,0.5013656,-0.009696199,-3.2537448
,,,,,,5.4816675,-24.75018,-14.438749,0.5002221,-0.018027201,-3.2335696
,,,,,,5.9052,-25.601173,-14.230366,1.0544462,-0.31963107,-3.3504276
,,,,,,5.81402,-25.601114,-14.229989,1.0719686,-0.31094998,-3.3504276
,,,,,,5.9120755,-25.601168,-14.226487,1.0825744,-0.3097772,-3.3959181
,,,,,,5.8691416,-25.601164,-14.230146,0.99824345,-0.30205074,-3.3519108
,,,,,,5.727703,-25.601135,-14.223571,1.0220325,-0.30580145,-3.3965871
,,,,,,5.8423944,-25.601051,-14.228605,0.980659,-0.3176258,-3.3943417
,,,,,,5.727703,-25.601173,-14.22531,0.97305393,-0.3104207,-3.4110312
,,,,,,5.8879786,-25.601168,-14.223317,1.0618104,-0.31321996,-3.4019287
,,,,,,5.895553,-25.60117,-14.230497,1.0606196,-0.315825,-3.4110312
,,,,,,5.911166,-25.601173,-14.230482,1.0051394,-0.3195859,-3.4057636
,,,,,,5.727703,-25.601173,-14.22509,1.0219297,-0.30870974,-3.3595254
,,,,,,5.727703,-25.601173,-14.230444,0.96731144,-0.31963107,-3.367176
,,,,,,5.8195057,-25.601168,-14.225723,0.96731144,-0.3154058,-3.3976383
,,,,,,5.8588896,-25.601137,-14.219892,0.96731144,-0.30205074,-3.3721669
,,,,,,5.893492,-25.601149,-14.23045,1.0043162,-0.31963107,-3.3991687
,,,,,,5.727703,-25.601154,-14.22679,1.0825744,-0.3183965,-3.356561
,,,,,,5.8288317,-25.601145,-14.230464,1.0825744,-0.3187514,-3.3504276
,,,,,,5.9053507,-25.601173,-14.229647,1.0237911,-0.30205074,-3.3686578
,,,,,,5.916347,-25.601051,-14.220419,1.0526547,-0.30205074,-3.3504276
,,,,,,5.752919,-25.601051,-14.219892,1.0659032,-0.30823523,-3.4012377
,,,,,,5.916977,-25.601112,-14.2209215,1.0214572,-0.30205074,-3.387923
,,,,,,5.9205394,-25.60117,-14.229738,0.96731144,-0.31607813,-3.4062145
,,,,,,5.9259987,-25.601173,-14.229264,1.0537586,-0.30668953,-3.3690097
,,,,,,5.905265,-25.601156,-14.230308,1.0825744,-0.30318198,-3.4110312
,,,,,,5.8760357,-25.601168,-14.219892,1.0462706,-0.31963107,-3.4110312
,,,,,,5.8389764,-26.693771,-13.972853,1.0057918,-0.06731515,-3.5561771
,,,,,,5.987102,-26.693924,-13.982418,1.045356,-0.05594954,-3.4907422
,,,,,,5.7341633,-26.69393,-13.991078,0.94046277,-0.07449268,-3.5306811
,,,,,,5.990733,-26.693924,-13.98507,1.0010468,-0.07953918,-3.545196
,,,,,,5.7841873,-26.693499,-13.991143,0.9685643,-0.08514176,-3.5078688
,,,,,,5.773529,-26.693924,-13.990015,0.94269574,-0.08063941,-3.4907422
,,,,,,5.8709035,-26.69393,-13.98236,0.988208,-0.080154955,-3.5589476
,,,,,,5.895862,-26.693634,-13.988147,0.94046277,-0.07421763,-3.5161529
,,,,,,5.9528513,-26.693892,-13.986508,1.0656507,-0.05594954,-3.5589476
,,,,,,5.840923,-26.69393,-13.989985,1.0811946,-0.06283862,-3.5589476
,,,,,,5.824301,-26.693848,-13.990892,1.0811946,-0.066714205,-3.5573428
,,,,,,5.848685,-26.69393,-13.972853,0.9810037,-0.07712804,-3.5008943
,,,,,,5.8953233,-26.693499,-13.990882,0.94046277,-0.06783372,-3.5290217
,,,,,,5.8151045,-26.693855,-13.990524,1.0087332,-0.067747265,-3.5492077
,,,,,,5.990733,-26.693924,-13.990663,0.9538965,-0.07384275,-3.4907422
,,,,,,5.990733,-26.693924,-13.988408,0.9931262,-0.08314279,-3.4907422
,,,,,,5.859649,-26.69393,-13.982642,0.9709308,-0.05594954,-3.5344563
,,,,,,5.7341633,-26.69393,-13.983473,0.9797724,-0.08514176,-3.5589476
,,,,,,5.86777,-26.693893,-13.986028,1.0165769,-0.077935934,-3.4907422
,,,,,,5.952488,-26.69382,-13.972853,1.0811946,-0.08514176,-3.520184
,,,,,,5.861019,-26.69393,-13.991088,1.0811946,-0.057733923,-3.5151963
,,,,,,5.990733,-26.693909,-13.972853,1.036726,-0.0756914,-3.528635
,,,,,,5.980586,-26.693916,-13.990938,1.0673089,-0.08514176,-3.5166602
,,,,,,5.939524,-26.693499,-13.990565,1.0811946,-0.059274264,-3.550599
,,,,,,5.7341633,-26.693926,-13.991081,0.94046277,-0.056646414,-3.5365467
,,,,,,5.7526026,-26.735518,-13.717867,0.89783937,0.31652495,-3.4784195
,,,,,,5.9752507,-26.735529,-13.718845,0.96677744,0.33353946,-3.5221307
,,,,,,5.9775887,-26.735529,-13.719464,0.89783937,0.29105112,-3.523818
,,,,,,5.7526026,-26.735525,-13.719862,0.99745905,0.3573,-3.4611938
,,,,,,5.8858037,-26.735268,-13.704859,0.9754679,0.30965278,-3.523818
,,,,,,5.952672,-26.735472,-13.717643,0.93752646,0.2768471,-3.4803922
,,,,,,5.8273315,-26.735529,-13.706928,0.9655545,0.30011153,-3.4969275
,,,,,,6.051814,-26.735516,-13.718722,1.0049993,0.27791762,-3.523818
,,,,,,6.0323267,-26.735525,-13.719292,0.89783937,0.3386468,-3.472576
,,,,,,5.9541,-26.735512,-13.705519,1.0049993,0.36972693,-3.4601665
,,,,,,5.8816648,-26.735435,-13.717127,0.92581534,0.35499486,-3.4987636
,,,,,,5.765267,-26.735523,-13.702831,0.9895512,0.2768471,-3.5004456
,,,,,,5.997239,-26.7355,-13.701662,0.89783937,0.2768471,-3.5038495
,,,,,,5.896142,-26.735529,-13.713727,0.96826136,0.28191072,-3.4686153
,,,,,,5.9966917,-26.73552,-13.71069,0.89783937,0.36972693,-3.4601665
,,,,,,5.955362,-26.735529,-13.698207,1.0049993,0.2768471,-3.4696186
,,,,,,5.956357,-26.735518,-13.705929,0.94972587,0.36972693,-3.4601665
,,,,,,6.0246716,-26.735268,-13.719461,0.90824676,0.32227075,-3.523535
,,,,,,5.9527097,-26.735512,-13.717017,0.94305897,0.33353522,-3.5182302
,,,,,,5.907693,-26.735525,-13.71962,1.0049993,0.36972693,-3.5014527
,,,,,,5.97349,-26.735529,-13.714766,0.9534303,0.34582278,-3.4601665
,,,,,,6.0192,-26.735516,-13.701093,0.9457419,0.31832793,-3.4850724
,,,,,,5.9500723,-26.735409,-13.705498,0.9448409,0.31616315,-3.5204523
,,,,,,5.965681,-26.735525,-13.719324,0.98274183,0.36970234,-3.523818
,,,,,,5.7526026,-26.735521,-13.720029,0.9907204,0.3315126,-3.483472
,,,,,,5.991377,-26.758142,-13.3688135,0.99666536,0.3842719,-3.3507335
,,,,,,6.0360985,-26.758253,-13.395682,1.1043766,0.44529632,-3.338812
,,,,,,5.824929,-26.758251,-13.380234,1.0275894,0.39276114,-3.2993076
,,,,,,5.974705,-26.758236,-13.281044,1.0582628,0.44529632,-3.3375022
,,,,,,5.824929,-26.758247,-13.391033,1.1035868,0.33876267,-3.280412
,,,,,,5.9466,-26.75809,-13.37405,1.0868183,0.39738846,-3.2842844
,,,,,,5.9872475,-26.758253,-13.258117,1.0812919,0.37842625,-3.3507335
,,,,,,5.9071684,-26.757935,-13.251773,0.9760449,0.42004353,-3.280412
,,,,,,6.044919,-26.758253,-13.401942,1.0923414,0.44529632,-3.3286464
,,,,,,5.91337,-26.758253,-13.375597,1.1006259,0.32687128,-3.3507335
,,,,,,5.824929,-26.758253,-13.282059,1.0346738,0.31152818,-3.3156812
,,,,,,5.931964,-26.758251,-13.278128,1.0889907,0.44529632,-3.2987382
,,,,,,5.9264884,-26.758251,-13.251773,1.1043766,0.3900851,-3.280412
,,,,,,6.0180616,-26.757935,-13.365319,0.9760449,0.3779891,-3.3117805
,,,,,,6.044919,-26.758236,-13.396393,0.9760449,0.31152818,-3.328976
,,,,,,6.044919,-26.75821,-13.317904,1.0697328,0.39819396,-3.3474042
,,,,,,5.824929,-26.758196,-13.40093,0.9836505,0.38735867,-3.3507335
,,,,,,5.8531003,-26.757935,-13.364921,1.0025992,0.4137537,-3.280412
,,,,,,6.0052986,-26.758253,-13.403034,1.0708367,0.31152818,-3.3393424
,,,,,,5.824929,-26.757935,-13.402563,0.9819221,0.31152818,-3.3062127
,,,,,,5.824929,-26.758253,-13.251773,0.9760449,0.329368,-3.280412
,,,,,,5.9338465,-26.758236,-13.400475,0.9872878,0.3772655,-3.280412
,,,,,,5.9801273,-26.758253,-13.40302,1.1043766,0.44529632,-3.339445
,,,,,,6.044919,-26.758232,-13.30011,0.9760449,0.31152818,-3.3507335
,,,,,,6.044919,-26.758255,-13.288164,1.0055887,0.41660756,-3.3148932
,,,,,,5.903156,-26.778236,0.25116417,1.2368052,0.32715434,-3.3975503
,,,,,,6.121205,-26.778244,0.004873306,1.2138138,0.36028123,-3.3786588
,,,,,,6.1183267,-26.778257,-0.010769546,1.2852936,0.4248761,-3.3214364
,,,,,,6.062974,-26.7782,0.06896965,1.2198942,0.4248761,-3.384099
,,,,,,6.031899,-26.778257,0.25116417,1.2306892,0.2838955,-3.3712745
