gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,gps_x,gps_y,gps_z,mag_x,mag_y,mag_z
,,,,,,1.6722243,0.12008046,-0.2820559,,,
,,,,,,1.6657789,0.12404511,-0.28880665,,,
,,,,,,1.660056,0.12805118,-0.29565138,,,
,,,,,,1.6515543,0.1385073,-0.30765593,,,
,,,,,,1.6443856,0.15107048,-0.3122882,,,
,,,,,,1.640205,0.16721244,-0.3192651,,,
,,,,,,1.6398791,0.18252218,-0.32359448,,,
,,,,,,1.6389134,0.1935744,-0.32622248,,,
,,,,,,1.6395934,0.20384692,-0.32673404,,,
,,,,,,1.6403465,0.20402755,-0.32520074,,,
,,,,,,1.6391478,0.204382,-0.32003424,,,
,,,,,,1.6335831,0.19466221,-0.3158387,,,
,,,,,,1.6236335,0.18152256,-0.31023172,,,
,,,,,,1.6182463,0.17285773,-0.30583343,,,
,,,,,,1.6130816,0.16808379,-0.29926047,,,
,,,,,,1.6130531,0.16361785,-0.29255164,,,
,,,,,,1.6141092,0.16273025,-0.28692538,,,
,,,,,,1.6180546,0.15774086,-0.2806624,,,
,,,,,,1.6231035,0.15143488,-0.27457404,,,
,,,,,,1.633415,0.13716866,-0.26876664,,,
,,,,,,1.6435074,0.1246013,-0.26331416,,,
,,,,,,1.6514395,0.11233087,-0.2562682,,,
,,,,,,1.6540607,0.10951532,-0.2500883,,,
,,,,,,1.6504726,0.108232684,-0.24505447,,,
,,,,,,1.6414994,0.11184089,-0.24166268,,,
,,,,,,1.6337378,0.11462752,-0.23809522,,,
,,,,,,1.626818,0.11535921,-0.2328322,,,
,,,,,,1.6263657,0.105978794,-0.2304707,,,
,,,,,,1.6298968,0.08947879,-0.22888765,,,
,,,,,,1.6317004,0.07260842,-0.22553052,,,
,,,,,,1.6331232,0.057334136,-0.21881473,,,
,,,,,,1.6329103,0.045751102,-0.21370843,,,
,,,,,,1.6322533,0.038163178,-0.21022815,,,
,,,,,,1.6289955,0.034103036,-0.20821983,,,
,,,,,,1.6263102,0.033284213,-0.2077494,,,
,,,,,,1.6227254,0.035900604,-0.2085561,,,
,,,,,,1.6203393,0.03953825,-0.20940517,,,
,,,,,,1.6190416,0.042947236,-0.21121772,,,
,,,,,,1.6169616,0.047260147,-0.2131986,,,
,,,,,,1.6134833,0.05005491,-0.2156092,,,
,,,,,,1.6082253,0.05286919,-0.21669286,,,
,,,,,,1.6065124,0.05375992,-0.2155665,,,
,,,,,,1.6054782,0.05471063,-0.21312991,,,
,,,,,,1.6020936,0.054283213,-0.21199898,,,
,,,,,,1.5990864,0.054213442,-0.21075277,,,
,,,,,,1.598254,0.05173416,-0.20991312,,,
,,,,,,1.5978267,0.047989402,-0.20226859,,,
,,,,,,1.5954008,0.044321414,-0.19405785,,,
,,,,,,1.5915252,0.03984241,-0.18813282,,,
,,,,,,1.5835459,0.032056496,-0.18609452,,,
,,,,,,1.5737661,0.024350401,-0.18594174,,,
,,,,,,1.5624384,0.024382135,-0.18803321,,,
,,,,,,1.5468951,0.03103327,-0.18869899,,,
,,,,,,1.5283053,0.04537337,-0.18872611,,,
,,,,,,1.5058792,0.06716635,-0.1875361,,,
,,,,,,1.4921035,0.0848309,-0.18543372,,,
,,,,,,1.4815284,0.10420102,-0.18353178,,,
,,,,,,1.4907634,0.10646151,-0.18349454,,,
,,,,,,1.5091534,0.10127926,-0.18366738,,,
,,,,,,1.5317535,0.085647464,-0.17961298,,,
,,,,,,1.5530823,0.06869831,-0.17356348,,,
,,,,,,1.5675418,0.054325603,-0.16737156,,,
,,,,,,1.5762805,0.044274166,-0.16193855,,,
,,,,,,1.5833479,0.03599047,-0.15846352,,,
,,,,,,1.5849698,0.028446438,-0.15502426,,,
,,,,,,1.5768052,0.019331904,-0.15709642,,,
,,,,,,1.5641092,0.007817854,-0.15729095,,,
,,,,,,1.550949,0.001395777,-0.15498562,,,
,,,,,,1.5380492,-0.003468366,-0.15209074,,,
,,,,,,1.5304713,-0.00618788,-0.152336,,,
,,,,,,1.5222734,-0.009245322,-0.15436944,,,
,,,,,,1.5128856,-0.00531791,-0.16016033,,,
,,,,,,1.503311,-0.001078218,-0.16446446,,,
,,,,,,1.5022136,0.004489631,-0.16941321,,,
,,,,,,1.5056894,0.01140246,-0.17389396,,,
,,,,,,1.5111033,0.021250956,-0.17944357,,,
,,,,,,1.5179871,0.03319023,-0.1846375,,,
,,,,,,1.5255504,0.04312588,-0.19064796,,,
,,,,,,1.532165,0.05081273,-0.19548087,,,
,,,,,,1.533037,0.053728417,-0.20258658,,,
,,,,,,1.5319728,0.05439086,-0.20818298,,,
,,,,,,1.5303189,0.05493695,-0.21346647,,,
,,,,,,1.5279614,0.05526588,-0.21687439,,,
,,,,,,1.5270858,0.05445129,-0.2208998,,,
,,,,,,1.5274494,0.053562243,-0.22244315,,,
,,,,,,1.528211,0.05315009,-0.2194733,,,
,,,,,,1.5300331,0.05300193,-0.21111953,,,
,,,,,,1.5314788,0.050437972,-0.20829664,,,
,,,,,,1.5343391,0.045600824,-0.20552522,,,
,,,,,,1.5371752,0.04071317,-0.20804419,,,
,,,,,,1.5407926,0.03437992,-0.2061085,,,
,,,,,,1.5408386,0.032259736,-0.20537587,,,
,,,,,,1.539713,0.031668793,-0.20253983,,,
,,,,,,1.5361327,0.032976534,-0.20037189,,,
,,,,,,1.5322336,0.03446242,-0.19780421,,,
,,,,,,1.530827,0.03639806,-0.19691727,,,
,,,,,,1.5303413,0.03849682,-0.19551584,,,
,,,,,,1.5317578,0.040106796,-0.19491799,,,
,,,,,,1.5340105,0.041371547,-0.19466545,,,
,,,,,,1.5422374,0.037812058,-0.19632514,,,
,,,,,,1.5522605,0.03214697,-0.19648808,,,
,,,,,,1.5588928,0.023849417,-0.19931516,,,
,,,,,,1.5632849,0.014823253,-0.20313676,,,
,,,,,,1.5632985,0.013068631,-0.2096546,,,
,,,,,,1.5616901,0.013975512,-0.21467744,,,
,,,,,,1.5597831,0.020960674,-0.22104588,,,
,,,,,,1.5571423,0.02919281,-0.22388102,,,
,,,,,,1.5554214,0.034895524,-0.23059867,,,
,,,,,,1.5535358,0.03929129,-0.23652928,,,
,,,,,,1.55148,0.04405444,-0.24358782,,,
,,,,,,1.5491563,0.048630293,-0.24900723,,,
,,,,,,1.5472261,0.053695913,-0.25671077,,,
,,,,,,1.5463061,0.059348043,-0.26349342,,,
,,,,,,1.5475373,0.066443935,-0.2706959,,,
,,,,,,1.5506501,0.07385551,-0.27315325,,,
,,,,,,1.5547209,0.08307761,-0.2788904,,,
,,,,,,1.5578986,0.09176119,-0.28249565,,,
,,,,,,1.560122,0.10026452,-0.28871924,,,
,,,,,,1.5631282,0.10887039,-0.29514417,,,
,,,,,,1.5624428,0.11114685,-0.30043486,,,
,,,,,,1.5624417,0.1117469,-0.30511943,,,
,,,,,,1.5620784,0.110624515,-0.3083484,,,
,,,,,,1.5624654,0.109136716,-0.3076246,,,
,,,,,,1.5565622,0.102712564,-0.30494738,,,
,,,,,,1.5484823,0.095806055,-0.29987094,,,
,,,,,,1.5425723,0.0901312,-0.2957375,,,
,,,,,,1.537409,0.087585494,-0.29451293,,,
,,,,,,1.5308233,0.08600046,-0.29461482,,,
,,,,,,1.5249949,0.08837276,-0.29344714,,,
,,,,,,1.5235181,0.09436515,-0.2932183,,,
,,,,,,1.5250714,0.10235083,-0.28920448,,,
,,,,,,1.5323169,0.103261285,-0.28247136,,,
,,,,,,1.5405442,0.10364536,-0.27716327,,,
,,,,,,1.5454005,0.09580606,-0.2727825,,,
,,,,,,1.546901,0.08566775,-0.26833424,,,
,,,,,,1.542509,0.0721518,-0.26333126,,,
,,,,,,1.532711,0.061124627,-0.25791594,,,
,,,,,,1.5228748,0.056423023,-0.25309235,,,
,,,,,,1.5149353,0.062314864,-0.24833427,,,
,,,,,,1.5181931,0.076095454,-0.24384327,,,
,,,,,,1.5264277,0.10025319,-0.24116613,,,
,,,,,,1.5401831,0.118672065,-0.23687728,,,
,,,,,,1.5557668,0.13133304,-0.23190458,,,
,,,,,,1.5689554,0.1259201,-0.22651118,,,
,,,,,,1.5805303,0.111289814,-0.22058386,,,
,,,,,,1.5895852,0.086606205,-0.21347989,,,
,,,,,,1.5973383,0.06454396,-0.20595196,,,
,,,,,,1.6019479,0.046112206,-0.19429532,,,
,,,,,,1.6046828,0.033614587,-0.18450382,,,
,,,,,,1.6028359,0.026437387,-0.18010348,,,
,,,,,,1.5984476,0.02245326,-0.17515251,,,
,,,,,,1.5917122,0.014372781,-0.1708587,,,
,,,,,,1.5832691,0.006543127,-0.16593151,,,
,,,,,,1.5767395,0.001169904,-0.160695,,,
,,,,,,1.5709792,-0.002061771,-0.15879935,,,
,,,,,,1.5704637,-0.008064644,-0.15788408,,,
,,,,,,1.572121,-0.014720675,-0.15630527,,,
,,,,,,1.5750643,-0.019556262,-0.1564655,,,
,,,,,,1.5785748,-0.023640811,-0.15554282,,,
,,,,,,1.5842111,-0.026092771,-0.15353985,,,
,,,,,,1.5892867,-0.027080812,-0.15113759,,,
,,,,,,1.5916991,-0.024836749,-0.15121092,,,
,,,,,,1.5925341,-0.021136006,-0.15234919,,,
,,,,,,1.5950837,-0.0179045,-0.15347828,,,
,,,,,,1.5980918,-0.014567774,-0.15490426,,,
,,,,,,1.6011136,-0.011905189,-0.15798438,,,
,,,,,,1.6040616,-0.009403728,-0.16110308,,,
,,,,,,1.6062398,-0.00737693,-0.16470784,,,
,,,,,,1.6078893,-0.005985383,-0.16810305,,,
,,,,,,1.610762,-0.004271577,-0.174793,,,
,,,,,,1.6135752,-0.003347987,-0.17885676,,,
,,,,,,1.6162077,-0.002361095,-0.18391284,,,
,,,,,,1.6178005,-0.00175527,-0.18803704,,,
,,,,,,1.6191283,-0.001663877,-0.1898092,,,
,,,,,,1.6203316,-0.002318974,-0.18875125,,,
,,,,,,1.6210659,-0.000787319,-0.18886255,,,
,,,,,,1.6212361,0.001589776,-0.18848859,,,
,,,,,,1.6249771,0.004078117,-0.19130844,,,
,,,,,,1.6282008,0.006061036,-0.19342937,,,
,,,,,,1.6246728,0.00945069,-0.19589825,,,
,,,,,,1.6193846,0.012326643,-0.1969718,,,
,,,,,,1.61799,0.015437897,-0.19723101,,,
,,,,,,1.6174549,0.017383646,-0.1968642,,,
,,,,,,1.6190896,0.021955997,-0.20000714,,,
,,,,,,1.6206794,0.025509562,-0.20153527,,,
,,,,,,1.6209799,0.028435845,-0.20350012,,,
,,,,,,1.6208265,0.028935209,-0.20538968,,,
,,,,,,1.6223581,0.030359829,-0.20916627,,,
,,,,,,1.6236994,0.031759486,-0.21382663,,,
,,,,,,1.6247846,0.035006013,-0.21873662,,,
,,,,,,1.6259059,0.038127527,-0.22311732,,,
,,,,,,1.6277254,0.041638553,-0.22676557,,,
,,,,,,1.6289152,0.044938974,-0.22660898,,,
,,,,,,1.63013,0.046868283,-0.22837795,,,
,,,,,,1.6306947,0.047793325,-0.2279866,,,
,,,,,,1.6311433,0.051251248,-0.22809637,,,
,,,,,,1.6304361,0.054313608,-0.22816765,,,
,,,,,,1.6287608,0.057631474,-0.23047768,,,
,,,,,,1.6262133,0.05979067,-0.23067045,,,
,,,,,,1.6227686,0.06661835,-0.23556088,,,
,,,,,,1.6195314,0.07221248,-0.23788778,,,
,,,,,,1.6174797,0.081072696,-0.24271585,,,
,,,,,,1.6156225,0.089519136,-0.24734262,,,
,,,,,,1.6158003,0.1007734,-0.25471738,,,
,,,,,,1.6130207,0.11320156,-0.25965816,,,
,,,,,,1.6080345,0.123903625,-0.26543736,,,
,,,,,,1.5977364,0.13579375,-0.2696706,,,
,,,,,,1.5905281,0.1414018,-0.27403408,,,
,,,,,,1.5816289,0.14400893,-0.27529928,,,
,,,,,,1.5818415,0.1450034,-0.27946773,,,
,,,,,,1.5837694,0.14336699,-0.28241706,,,
,,,,,,1.589891,0.14043832,-0.28575268,,,
,,,,,,1.594025,0.13759056,-0.28497908,,,
,,,,,,1.6016573,0.13786691,-0.28570122,,,
,,,,,,1.6049848,0.1391502,-0.28420952,,,
,,,,,,1.6047777,0.14244044,-0.28484097,,,
,,,,,,1.5998361,0.14590684,-0.28558248,,,
,,,,,,1.594807,0.15041551,-0.28742352,,,
,,,,,,1.5862176,0.15802433,-0.2881504,,,
,,,,,,1.5852139,0.16371903,-0.285062,,,
,,,,,,1.5840795,0.17204584,-0.27860504,,,
,,,,,,1.5892942,0.17714567,-0.2728808,,,
,,,,,,1.5957948,0.18355325,-0.26513004,,,
,,,,,,1.6011201,0.18265387,-0.25895962,,,
,,,,,,1.6037475,0.18211466,-0.25067088,,,
,,,,,,1.6104604,0.17921764,-0.24320146,,,
,,,,,,1.6168828,0.17574184,-0.23816717,,,
,,,,,,1.6236305,0.17030178,-0.23494276,,,
,,,,,,1.6286482,0.16545449,-0.2332128,,,
,,,,,,1.6371893,0.15941021,-0.22768854,,,
,,,,,,1.6424617,0.15638787,-0.22243597,,,
,,,,,,1.6458958,0.15491277,-0.22010104,,,
,,,,,,1.6464788,0.15484594,-0.2193604,,,
,,,,,,1.6469584,0.15476206,-0.22070238,,,
,,,,,,1.645808,0.15524821,-0.22172254,,,
,,,,,,1.6473992,0.15416378,-0.2231372,,,
,,,,,,1.65053,0.15234149,-0.2249925,,,
,,,,,,1.6570355,0.14993325,-0.2261324,,,
,,,,,,1.6648598,0.146453,-0.22623579,,,
,,,,,,1.6701183,0.14554553,-0.2265221,,,
,,,,,,1.6734513,0.14567459,-0.22667734,,,
,,,,,,1.6749892,0.14658345,-0.22787592,,,
,,,,,,1.6745043,0.14741415,-0.22864912,,,
,,,,,,1.6754234,0.15018287,-0.23157237,,,
,,,,,,1.675624,0.15283862,-0.23396946,,,
,,,,,,1.674321,0.15741351,-0.23747858,,,
,,,,,,1.6718314,0.16124493,-0.2382909,,,
,,,,,,1.670553,0.16596487,-0.24022833,,,
,,,,,,1.6692059,0.17116906,-0.24197096,,,
,,,,,,1.6666485,0.17472756,-0.24450515,,,
,,,,,,1.662365,0.17854178,-0.24587442,,,
,,,,,,1.6614093,0.18157722,-0.24636827,,,
,,,,,,1.6610442,0.18423046,-0.2466604,,,
,,,,,,1.6625072,0.18703493,-0.25027937,,,
,,,,,,1.6633164,0.18880755,-0.25208688,,,
,,,,,,1.666094,0.19081159,-0.2540196,,,
,,,,,,1.6682631,0.19264425,-0.25347626,,,
,,,,,,1.6713916,0.19725358,-0.25375268,,,
,,,,,,1.6735802,0.20382035,-0.25224763,,,
,,,,,,1.6776373,0.21559153,-0.2514425,,,
,,,,,,1.682129,0.22892176,-0.25023603,,,
,,,,,,1.6828524,0.23832338,-0.2502719,,,
,,,,,,1.6826934,0.24676883,-0.2498137,,,
,,,,,,1.6833595,0.2495888,-0.24907893,,,
,,,,,,1.6841713,0.25202608,-0.24386865,,,
,,,,,,1.6853422,0.2525626,-0.24041365,,,
,,,,,,1.6855621,0.25250652,-0.23564047,,,
,,,,,,1.6882652,0.24827997,-0.2342196,,,
,,,,,,1.6907274,0.24320164,-0.23415671,,,
,,,,,,1.6920092,0.23802398,-0.23448241,,,
,,,,,,1.6937832,0.234968,-0.23304193,,,
,,,,,,1.6955745,0.2328432,-0.22981808,,,
,,,,,,1.6978526,0.23234296,-0.22765884,,,
,,,,,,1.7020929,0.23325066,-0.22621612,,,
,,,,,,1.7064338,0.2371938,-0.22470385,,,
,,,,,,1.710139,0.24111886,-0.22439678,,,
,,,,,,1.7134385,0.24650072,-0.22305408,,,
,,,,,,1.7168714,0.24932991,-0.21941346,,,
,,,,,,1.7205989,0.25298265,-0.21597351,,,
,,,,,,1.7234387,0.25341707,-0.2141814,,,
,,,,,,1.726077,0.2535693,-0.21149123,,,
,,,,,,1.7263216,0.25365815,-0.21078123,,,
,,,,,,1.7249842,0.2534461,-0.20830344,,,
,,,,,,1.7230713,0.25028956,-0.20620838,,,
,,,,,,1.7207066,0.24678457,-0.20482938,,,
,,,,,,1.7163614,0.24229412,-0.2055587,,,
,,,,,,1.712112,0.238262,-0.20601699,,,
,,,,,,1.706097,0.23360723,-0.20099168,,,
,,,,,,1.7004042,0.2305014,-0.19662286,,,
,,,,,,1.6983976,0.2307678,-0.19755636,,,
,,,,,,1.6966656,0.23302338,-0.1984459,,,
,,,,,,1.6954955,0.23652335,-0.19978125,,,
,,,,,,1.6934222,0.24095641,-0.19907196,,,
,,,,,,1.6914742,0.24415179,-0.2002279,,,
,,,,,,1.6900399,0.24576192,-0.2019774,,,
,,,,,,1.6932931,0.24279454,-0.20492421,,,
,,,,,,1.6983289,0.23802939,-0.2091639,,,
,,,,,,1.7045758,0.23308869,-0.21187808,,,
,,,,,,1.7102991,0.22850175,-0.21024291,,,
,,,,,,1.7133907,0.22790533,-0.21040854,,,
,,,,,,1.7161155,0.22740614,-0.21136194,,,
,,,,,,1.7160509,0.2305599,-0.21735933,,,
,,,,,,1.7153997,0.2341978,-0.22300804,,,
,,,,,,1.7138789,0.23928408,-0.22806092,,,
,,,,,,1.7113441,0.24612148,-0.23092505,,,
,,,,,,1.7088716,0.25314444,-0.2338719,,,
,,,,,,1.7052203,0.2616294,-0.236678,,,
,,,,,,1.7016213,0.2680412,-0.23987368,,,
,,,,,,1.6976051,0.27520454,-0.24224286,,,
,,,,,,1.6948622,0.28138658,-0.24608202,,,
,,,,,,1.691569,0.28758928,-0.24820453,,,
,,,,,,1.6897383,0.29121247,-0.2495733,,,
,,,,,,1.6883531,0.2933621,-0.24914661,,,
,,,,,,1.6893966,0.2912594,-0.24717778,,,
,,,,,,1.6909922,0.28803346,-0.24520029,,,
,,,,,,1.6940471,0.28290033,-0.24565837,,,
,,,,,,1.6964529,0.27846223,-0.2439705,,,
,,,,,,1.6987033,0.27420312,-0.24080887,,,
,,,,,,1.6999025,0.27095014,-0.23897712,,,
,,,,,,1.7012228,0.26819122,-0.23862664,,,
,,,,,,1.7018445,0.26620522,-0.23867346,,,
,,,,,,1.7020204,0.2628197,-0.23778048,,,
,,,,,,1.7017115,0.25943488,-0.23549491,,,
,,,,,,1.7009283,0.2577197,-0.23335715,,,
,,,,,,1.7000121,0.25613475,-0.23076113,,,
,,,,,,1.6990854,0.25428316,-0.22779888,,,
,,,,,,1.6979233,0.25272566,-0.22289166,,,
,,,,,,1.6994451,0.25092468,-0.21866448,,,
,,,,,,1.7004088,0.25026798,-0.21608147,,,
,,,,,,1.7018812,0.245836,-0.21382251,,,
,,,,,,1.7029178,0.23976283,-0.21223609,,,
,,,,,,1.7059159,0.2350498,-0.21198817,,,
,,,,,,1.7089566,0.2316882,-0.21078847,,,
,,,,,,1.7100961,0.2288991,-0.20779535,,,
,,,,,,1.7097844,0.22761153,-0.20500566,,,
,,,,,,1.7099048,0.22762504,-0.20262468,,,
,,,,,,1.7098188,0.22817369,-0.19996746,,,
,,,,,,1.709267,0.22706603,-0.19810356,,,
,,,,,,1.7092932,0.2241818,-0.19779406,,,
,,,,,,1.7131193,0.22462901,-0.19838884,,,
,,,,,,1.718554,0.22491829,-0.19742209,,,
,,,,,,1.7200696,0.22674558,-0.19683374,,,
,,,,,,1.7197219,0.22921176,-0.19713064,,,
,,,,,,1.7162471,0.23312256,-0.19911024,,,
,,,,,,1.7120953,0.23678732,-0.20062165,,,
,,,,,,1.7083137,0.24133787,-0.20260122,,,
,,,,,,1.7047375,0.24664272,-0.20566373,,,
,,,,,,1.7019266,0.25326067,-0.20910016,,,
,,,,,,1.6999443,0.25879982,-0.21241671,,,
,,,,,,1.6989027,0.26379383,-0.21641229,,,
,,,,,,1.6974674,0.2676317,-0.2171157,,,
,,,,,,1.6956869,0.27020627,-0.21908633,,,
,,,,,,1.6922402,0.2724941,-0.21893014,,,
,,,,,,1.6908021,0.2757543,-0.21807718,,,
,,,,,,1.6902412,0.2781296,-0.21680084,,,
,,,,,,1.6890867,0.27898073,-0.21849394,,,
,,,,,,1.6882249,0.2787937,-0.22037528,,,
,,,,,,1.6893265,0.27778968,-0.22289492,,,
,,,,,,1.690259,0.27640805,-0.22305742,,,
,,,,,,1.6885625,0.27960664,-0.2261074,,,
,,,,,,1.6836891,0.2866111,-0.22917798,,,
,,,,,,1.6752633,0.29698306,-0.23025903,,,
,,,,,,1.6640297,0.30971843,-0.22962652,,,
,,,,,,1.654128,0.32089567,-0.23302236,,,
,,,,,,1.6473463,0.32812226,-0.23485643,,,
,,,,,,1.6479552,0.32945934,-0.23662929,,,
,,,,,,1.6529907,0.32564846,-0.23545732,,,
,,,,,,1.6611451,0.31911588,-0.23267917,,,
,,,,,,1.6691579,0.31203765,-0.22741799,,,
,,,,,,1.6743022,0.30557796,-0.2244815,,,
,,,,,,1.6770836,0.29987064,-0.22478476,,,
,,,,,,1.6782441,0.2985178,-0.22800073,,,
,,,,,,1.6781036,0.29876134,-0.22990055,,,
,,,,,,1.6785749,0.30006695,-0.23059747,,,
,,,,,,1.6783712,0.30209467,-0.2285606,,,
,,,,,,1.6764092,0.30444294,-0.22778656,,,
,,,,,,1.6734883,0.30625716,-0.22698793,,,
,,,,,,1.6742328,0.30755013,-0.2283544,,,
,,,,,,1.6758777,0.30822018,-0.23084489,,,
,,,,,,1.6745199,0.307439,-0.23396754,,,
,,,,,,1.6715877,0.30626503,-0.23420659,,,
,,,,,,1.6731899,0.30857962,-0.23530953,,,
,,,,,,1.6746312,0.31225404,-0.23516864,,,
,,,,,,1.6752992,0.31377906,-0.23601487,,,
,,,,,,1.6746259,0.31436542,-0.23594594,,,
,,,,,,1.6733348,0.31316793,-0.23583245,,,
,,,,,,1.671338,0.31151378,-0.236529,,,
,,,,,,1.6739074,0.31221625,-0.23931481,,,
,,,,,,1.6761968,0.31355894,-0.23946822,,,
,,,,,,1.6760123,0.31300837,-0.2373934,,,
,,,,,,1.6742698,0.31211793,-0.23572494,,,
,,,,,,1.6743,0.31169477,-0.23586123,,,
,,,,,,1.6749004,0.3115,-0.23971269,,,
,,,,,,1.6749667,0.3119631,-0.2451241,,,
,,,,,,1.6743852,0.31267652,-0.24788453,,,
,,,,,,1.676303,0.31448013,-0.24978387,,,
,,,,,,1.6781051,0.3173555,-0.25263968,,,
,,,,,,1.6787797,0.31836805,-0.2568894,,,
,,,,,,1.6783037,0.3183347,-0.26405305,,,
,,,,,,1.6776935,0.31837085,-0.273228,,,
,,,,,,1.6767535,0.31818488,-0.28192914,,,
,,,,,,1.6797347,0.31681892,-0.28593665,,,
,,,,,,1.6834153,0.3153833,-0.2867408,,,
,,,,,,1.6915698,0.33013818,-0.28575227,,,
,,,,,,1.7003725,0.351342,-0.28625154,,,
,,,,,,1.7206842,0.3739893,-0.28767112,,,
,,,,,,1.74311,0.39490446,-0.2889658,,,
,,,,,,1.7853501,0.40902236,-0.2902446,,,
,,,,,,1.8158869,0.41585577,-0.29129785,,,
,,,,,,1.8699456,0.4138283,-0.293471,,,
,,,,,,1.9070821,0.4096735,-0.29311743,,,
,,,,,,1.9640001,0.40271688,-0.29183745,,,
,,,,,,2.0121663,0.39518228,-0.29086274,,,
,,,,,,2.0779603,0.37282237,-0.28879884,,,
,,,,,,2.1399744,0.34832737,-0.28717634,,,
,,,,,,2.213679,0.32608593,-0.28540337,,,
,,,,,,2.2973433,0.3084848,-0.28251562,,,
,,,,,,2.3932903,0.2960255,-0.28052914,,,
,,,,,,2.5045679,0.28932172,-0.2744436,,,
,,,,,,2.6439729,0.28238103,-0.26696107,,,
,,,,,,2.7738638,0.27876145,-0.26199663,,,
,,,,,,2.9285924,0.27407184,-0.25842226,,,
,,,,,,3.0391188,0.26849213,-0.25514153,,,
,,,,,,3.1751084,0.25791174,-0.25010523,,,
,,,,,,3.2701347,0.24854201,-0.24613942,,,
,,,,,,3.3789172,0.2406646,-0.24167098,,,
,,,,,,3.4787092,0.23728618,-0.23510204,,,
,,,,,,3.58203,0.23704901,-0.22823305,,,
,,,,,,3.6860673,0.24137442,-0.22692958,,,
,,,,,,3.7717068,0.25328377,-0.22507234,,,
,,,,,,3.8653042,0.27408516,-0.21767658,,,
,,,,,,3.947029,0.3016808,-0.21181142,,,
,,,,,,4.0473394,0.34710836,-0.20557916,,,
,,,,,,4.1349964,0.3944037,-0.19804382,,,
,,,,,,4.232518,0.4534404,-0.18523651,,,
,,,,,,4.3447843,0.51882845,-0.171259,,,
,,,,,,4.4321365,0.56597674,-0.16257133,,,
,,,,,,4.537295,0.60798866,-0.15499663,,,
,,,,,,4.617638,0.6230397,-0.1506741,,,
,,,,,,4.724122,0.61518747,-0.14497456,,,
,,,,,,4.8139377,0.58802783,-0.1387527,,,
,,,,,,4.932379,0.5431654,-0.12904258,,,
,,,,,,5.072196,0.48155892,-0.115506284,,,
,,,,,,5.2004156,0.4265934,-0.102727406,,,
,,,,,,5.362229,0.36624172,-0.086821675,,,
,,,,,,5.508768,0.33622655,-0.07337189,,,
,,,,,,5.690249,0.3273709,-0.059035953,,,
,,,,,,5.8460627,0.348283,-0.051711943,,,
,,,,,,6.028643,0.40400332,-0.042719766,,,
,,,,,,6.1966925,0.46694195,-0.033452965,,,
,,,,,,6.3397207,0.53241825,-0.022613652,,,
,,,,,,6.518812,0.5973576,-0.010520225,,,
,,,,,,6.6531672,0.6525374,-0.002162215,,,
,,,,,,6.82401,0.692577,0.004296988,,,
,,,,,,6.957401,0.71241003,0.007168455,,,
,,,,,,7.1324644,0.7016747,0.006029942,,,
,,,,,,7.2893724,0.6665681,0.003260079,,,
,,,,,,7.4653163,0.5985643,-0.002927043,,,
,,,,,,7.640551,0.5036848,-0.008016295,,,
,,,,,,7.8127737,0.40016097,-0.012119155,,,
,,,,,,8.017257,0.2547462,-0.013830392,,,
,,,,,,8.192311,0.14148459,-0.001635104,,,
,,,,,,8.40796,0.010326556,0.040798623,,,
,,,,,,8.623252,-0.07285507,0.090107955,,,
,,,,,,8.825356,-0.12478777,0.13300295,,,
,,,,,,9.076985,-0.14200354,0.1755333,,,
,,,,,,9.269987,-0.12958106,0.20322238,,,
,,,,,,9.493506,-0.07752312,0.23088786,,,
,,,,,,9.656041,-0.007900838,0.2496338,,,
,,,,,,9.846977,0.096124955,0.2652487,,,
,,,,,,10.006008,0.21079537,0.2709492,,,
,,,,,,10.166962,0.31583482,0.27435046,,,
,,,,,,10.312857,0.42652124,0.2744986,,,
,,,,,,10.448223,0.49486968,0.27998978,,,
,,,,,,10.607814,0.57281935,0.3095352,,,
,,,,,,10.747971,0.59117424,0.3487885,,,
,,,,,,10.921566,0.59597033,0.38850138,,,
,,,,,,11.120699,0.55977863,0.41411462,,,
,,,,,,11.349921,0.5049838,0.42230842,,,
,,,,,,11.596606,0.41293627,0.40979213,,,
,,,,,,11.822003,0.31205434,0.39171234,,,
,,,,,,12.092454,0.17037195,0.37414983,,,
,,,,,,12.310178,0.03780467,0.3679378,,,
,,,,,,12.560236,-0.13349043,0.36438537,,,
,,,,,,12.772574,-0.2988752,0.36319363,,,
,,,,,,12.953804,-0.4474957,0.36466724,,,
,,,,,,13.118022,-0.5943507,0.3707738,,,
,,,,,,13.268719,-0.70670515,0.38569245,,,
,,,,,,13.444402,-0.78039014,0.4199885,,,
,,,,,,13.622462,-0.78752977,0.45299172,,,
,,,,,,13.841696,-0.75948566,0.4849667,,,
,,,,,,14.015161,-0.70815444,0.51004416,,,
,,,,,,14.181137,-0.627174,0.5287294,,,
,,,,,,14.332146,-0.5382739,0.53942347,,,
,,,,,,14.482702,-0.43237665,0.5412075,,,
,,,,,,14.628481,-0.33153766,0.5336126,,,
,,,,,,14.759935,-0.23709457,0.5283375,,,
,,,,,,14.909209,-0.13475804,0.5177456,,,
,,,,,,15.038682,-0.040602975,0.5050957,,,
,,,,,,15.145429,0.019851873,0.49664932,,,
,,,,,,15.245221,0.077264495,0.4912479,,,
,,,,,,15.288994,0.073872715,0.48414227,,,
