accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],gyro_rad[0],gyro_rad[1],gyro_rad[2]
3.1184776,-4.373287,-5.5168185,-0.29713267,0.081268765,0.119418666
-2.2842538,1.7164383,-14.987097,-0.29713267,0.06750614,0.11886557
2.833309,-3.0528293,-14.987097,-0.29713267,0.07074404,0.1357002
2.4860027,-2.9154422,-8.431609,0.037311003,0.07702164,0.1357002
2.4483974,1.5960356,-5.5168185,0.35471535,0.0774128,0.1357002
3.1184776,1.7164383,-14.987097,0.30495661,0.081268765,0.12357129
-2.2842538,-4.222019,-14.095153,0.35126728,0.075149536,0.12476832
-1.3692216,-4.362405,-5.5168185,0.3286451,0.07877004,0.1357002
2.6611183,-1.7698923,-5.5168185,-0.29713267,0.06750614,0.12411071
-2.2842538,-0.7489356,-6.3151517,-0.026434794,0.069572404,0.12893797
-2.2842538,-0.93716574,-10.218883,0.14605336,0.06750614,0.12329908
-0.76413167,-3.546832,-7.8431835,-0.29713267,0.080613,0.12871756
3.1184776,-4.2738996,-14.987097,0.34996867,0.080905825,0.12599011
-2.2842538,-4.3031116,-14.987097,0.34780657,0.07490341,0.12955435
-0.35862175,-3.8938317,-11.187289,0.3509376,0.06989886,0.11886557
2.7504566,-4.215209,-14.987097,-0.29713267,0.07216202,0.1357002
-2.2842538,1.7164383,-5.5168185,-0.004331842,0.078232855,0.11886557
2.8881938,-0.079868704,-5.5168185,0.2952814,0.072339326,0.12262322
2.5893335,-4.312961,-6.4851937,0.28715265,0.078621164,0.1357002
2.6894662,1.7164383,-11.677695,0.35013527,0.06982735,0.1357002
2.7662144,-4.2881093,-14.987097,0.21245568,0.072452694,0.12671928
-2.2842538,-1.0396253,-11.955978,0.16469027,0.07911694,0.12972826
-3.2646809,3.3510685,-11.826151,0.20224307,-0.15113515,-0.001344208
-3.485692,3.3510685,-5.4381857,-0.20151447,-0.15918903,-0.001317065
-3.485692,0.31206483,-5.721281,-0.059277594,-0.16064659,0.000660637
-0.43554863,-4.7738957,-14.463972,-0.06503363,-0.1628828,-0.003086973
2.9434948,3.3510685,-5.7399693,0.3181839,-0.15113515,-0.004971398
3.0056615,-0.41986805,-14.463972,-0.06761293,-0.16085717,-0.000812978
3.0152595,-4.7754173,-14.463972,0.3181839,-0.16792873,-0.002795048
3.024664,-4.7754173,-14.463972,-0.069109514,-0.16060022,-0.004971398
2.858592,0.12721413,-14.087429,-0.20151447,-0.15113515,-0.004971398
-3.485692,-4.7754173,-5.304621,0.3181839,-0.16792873,-0.000939548
3.8485866,-0.18398386,-10.152524,0.3181839,-0.1580272,0.000660637
0.56646085,-4.7754173,-11.857571,0.13163076,-0.16682622,0.000660637
-3.485692,-0.38599426,-5.304621,0.3181839,-0.16348878,-0.000631545
-3.485692,-4.7754173,-6.9482865,0.070860595,-0.16780739,0.000660637
3.0086544,0.25548214,-6.225878,-0.06705311,-0.16182068,-0.002827197
0.6020005,0.40147966,-5.304621,-0.05645068,-0.15321681,-0.003373344
3.8485866,0.26179117,-14.463972,-0.20151447,-0.16792873,-0.003015321
2.8721068,3.3510685,-14.463972,-0.062787,-0.15629363,-0.003685772
2.5260353,3.3510685,-14.463972,0.3181839,-0.16792873,-0.002892081
-3.485692,0.35661668,-5.304621,0.3181839,-0.16240835,-0.004971398
3.0001626,2.7851923,-5.3154335,-0.20151447,-0.15793389,-0.003430739
2.4409165,-0.14279085,-5.304621,0.3181839,-0.15393394,0.000660637
1.3501396,-3.3854692,-7.6596603,-0.20151447,-0.15113515,-0.001854919
-3.4479098,0.16335171,-13.977166,-0.08027236,-0.1625325,-0.004971398
2.9778793,-2.7643054,-8.004303,0.3181839,-0.15113515,-0.002947517
-0.20891732,5.5651994,-7.326414,0.1727025,-0.5265589,-0.20070791
-1.7794642,4.9879236,-10.860257,0.08889744,-0.49285862,-0.18891989
-2.9835186,0.87385625,-11.965966,0.07016887,-0.51283586,-0.18476698
1.8822104,3.3827097,-6.576146,0.0740543,-0.49021938,-0.19280255
-2.263255,-4.525764,-8.799976,-0.012174949,-0.52795064,-0.2000762
-3.6555219,2.5239542,-7.269555,-0.001887664,-0.50167185,-0.18476698
-2.9612682,-2.0610943,-11.965966,0.071964815,-0.49209517,-0.19427007
-3.6778526,-0.40942246,-4.7349234,0.05960536,-0.48609546,-0.19801368
-2.6486983,4.4109015,-8.799378,-0.012174949,-0.52795064,-0.18675973
-3.6778526,-4.525764,-4.7349234,0.15183322,-0.48609546,-0.18886246
1.8822104,3.6014087,-10.660883,0.15905546,-0.51791775,-0.18701494
-3.6778526,-0.49503833,-10.639955,0.15892701,-0.48609546,-0.18642162
0.31334096,-4.525764,-4.7349234,0.1727025,-0.5210397,-0.20070791
-0.23741966,-0.38288528,-7.1235514,0.073163286,-0.51711214,-0.20070791
-1.454555,5.276427,-7.0342016,0.1727025,-0.52795064,-0.19631955
-0.27126706,-1.872853,-11.965966,0.041720092,-0.50238305,-0.19223699
0.01037246,4.9715858,-4.7349234,0.08819549,-0.51517814,-0.18476698
1.8822104,2.94115,-4.7349234,0.1727025,-0.48609546,-0.19711559
-3.4898748,2.740853,-8.659239,0.08252579,-0.52078694,-0.18617378
-0.57375836,5.5651994,-8.50425,0.07704568,-0.5179255,-0.19427916
-0.19273722,-4.525764,-4.7349234,-0.012174949,-0.50477564,-0.18851738
-1.6127994,4.392253,-4.7349234,-0.012174949,-0.4970611,-0.20070791
1.8822104,-4.525764,-11.965966,0.1727025,-0.52795064,-0.18527363
-3.6778526,4.3676558,-11.836425,0.02656652,-0.48609546,-0.20070791
-0.31730896,-0.44446832,-4.7349234,0.17200367,-0.52652955,-0.18476698
-0.26708984,-5.1482363,-5.9726295,0.1764884,-0.8084077,-0.14809892
-0.32452857,-3.6725934,-15.250538,-0.4736473,-0.77165633,-0.13772441
-1.3490309,-4.24942,-15.250538,0.31856245,-0.8250386,-0.14639664
-1.4395813,1.0633495,-13.194144,-0.4736473,-0.7781416,-0.14423543
-0.35897213,6.946603,-5.9726295,-0.3508107,-0.78005654,-0.14809892
-1.2431695,6.946603,-14.138593,0.20826757,-0.78593737,-0.14379476
-0.38824373,-7.3317366,-5.9726295,-0.4736473,-0.77165633,-0.14411987
-0.67591786,-1.1881005,-15.250538,0.05985418,-0.79243004,-0.13942736
-1.0767585,-7.3317366,-12.465594,-0.30687234,-0.77688605,-0.14365059
-1.3316253,-2.276823,-10.4762535,0.13902861,-0.8070212,-0.14149721
-0.43344563,6.946603,-5.9726295,-0.4736473,-0.7941077,-0.14283684
-0.26708984,-7.3317366,-9.621287,0.31856245,-0.8168537,-0.13678688
-1.436844,-1.4728925,-5.9726295,0.041257128,-0.8178413,-0.13900973
-0.4223349,0.49415088,-6.6580973,-0.4736473,-0.8250386,-0.13903159
-1.489288,6.946603,-15.250538,0.19638574,-0.8038441,-0.1394828
-1.313483,-1.9498454,-5.9726295,0.22257152,-0.7848723,-0.14006145
-1.2236773,6.946603,-6.8665886,-0.4736473,-0.7717136,-0.13798231
-0.26708984,-2.5719779,-9.04086,-0.4736473,-0.8250386,-0.13678688
-0.5099026,-2.8855345,-5.99978,-0.39554957,-0.80371845,-0.13753241
-1.2299336,6.946603,-15.250538,-0.4736473,-0.80059236,-0.14255865
-1.4434139,6.946603,-15.250538,0.31856245,-0.8250386,-0.13724993
-1.4617624,-6.7897463,-5.9726295,0.31856245,-0.80480886,-0.14809892
-1.4082693,-3.142432,-15.250538,0.31856245,-0.7782909,-0.14809892
-0.765559,-5.2652445,-12.6009445,0.31856245,-0.77165633,-0.13973932
-1.489288,-7.3317366,-15.250538,-0.46947455,-0.8250386,-0.14809892
-2.4301238,5.3702726,-5.3509493,-0.041190043,-0.3075552,-0.30058235
-2.4301238,7.9838276,-5.1271977,-0.5265789,-0.301561,-0.19045292
-2.4301238,-5.5714674,-8.621318,-0.53630155,-0.30213562,-0.049098745
2.9705296,6.476224,-13.839744,0.22051992,-0.30717313,-0.30058235
3.0028045,7.9048243,-4.704167,-0.38253915,-0.29907733,-0.04846163
2.8095758,-5.5806785,-4.995957,0.22051992,-0.30349183,-0.049901783
-2.4301238,-5.5806785,-13.839744,-0.49393833,-0.31325984,-0.30058235
3.299266,5.159066,-6.4867125,-0.52391195,-0.29907733,-0.054925792
-1.4802285,5.3378677,-4.621999,-0.5255423,-0.29907733,-0.30058235
2.6062446,-4.150947,-4.6872206,0.012302622,-0.31325984,-0.27097356
2.0740898,-5.5806785,-4.779676,-0.50306314,-0.31127888,-0.30058235
3.3171911,5.253399,-13.839744,-0.42474532,-0.30653012,-0.058434427
3.1700594,8.2363205,-11.114657,-0.039273337,-0.31192148,-0.049635723
-2.4301238,5.2539654,-8.757138,-0.518936,-0.3025865,-0.06916987
2.4359083,6.593165,-13.839744,-0.048708677,-0.30960387,-0.050634667
2.2925854,7.604559,-6.8736835,0.22051992,-0.3066878,-0.2017407
3.3576093,-5.5806785,-5.546432,-0.06025657,-0.31325984,-0.06492305
-2.4301238,5.933591,-5.244924,-0.47083724,-0.3070122,-0.30058235
3.035923,5.4555616,-12.742347,0.22051992,-0.31325984,-0.04846163
3.2956624,6.9969597,-4.968386,0.22051992,-0.3081527,-0.0817693
2.4421518,-5.182313,-13.839744,-0.22443168,-0.3009138,-0.30058235
0.9708411,7.9171,-4.8354306,-0.22618718,-0.30901536,-0.09593957
3.3671994,-5.5806785,-13.839744,-0.15031104,-0.29907733,-0.30058235
-2.4301238,-5.5806785,-13.839744,-0.51678085,-0.30573887,-0.30058235
3.330671,5.647804,-11.36972,-0.34344155,-0.3035501,-0.04846163
-0.97259086,-8.025726,-12.802267,-0.11537816,-0.10293397,-0.16202241
3.8411486,8.981163,-5.133875,0.41341048,-0.1031516,-0.14842004
0.051105797,-8.025726,-11.036776,0.41341048,-0.098608844,-0.14920081
3.8411486,8.981163,-7.9143176,0.24241692,-0.10007261,-0.14763978
-0.18553519,-4.8461924,-6.6206512,0.18452916,-0.09888375,-0.16202241
2.0748563,8.981163,-12.802267,-0.11537816,-0.100818254,-0.16202241
3.8411486,4.314211,-5.133875,0.10598931,-0.10080143,-0.14841264
3.8411486,8.981163,-12.802267,0.41341048,-0.099521115,-0.14790559
3.8411486,-4.477341,-7.014504,0.13393742,-0.1031516,-0.1485417
0.019684732,-8.025726,-12.802267,0.41341048,-0.09919326,-0.1503438
-2.3708706,-6.8338037,-6.80198,0.2484808,-0.099510044,-0.15512122
0.092612326,8.981163,-7.3547144,0.41341048,-0.098608844,-0.15674597
3.3923256,8.965275,-6.9103785,0.22297534,-0.100580126,-0.16202241
-1.6474719,8.981163,-5.133875,0.13844767,-0.100620046,-0.15095368
-0.89771026,-8.025726,-5.133875,0.15843782,-0.10222772,-0.1564952
-1.0503695,8.981163,-5.133875,0.21727216,-0.10142605,-0.15295234
-2.8686407,8.981163,-6.202804,0.19093296,-0.1031516,-0.14718398
-2.8686407,-2.8107593,-5.133875,0.14214972,-0.1031516,-0.15553486
0.09155756,-8.025726,-12.802267,0.15070242,-0.098608844,-0.15989983
-0.071676016,-8.025726,-11.694772,-0.11537816,-0.100907914,-0.15883142
-2.8686407,-1.6622043,-7.1188726,0.249477,-0.099260435,-0.16202241
3.8411486,6.0999966,-12.802267,0.41341048,-0.10266595,-0.15287869
-2.2079754,3.7680943,-9.717163,-0.11537816,-0.1031516,-0.15387192
0.15903646,-5.6959314,-10.410087,0.3122285,-0.09889118,-0.15077694
-2.8686407,-8.025726,-9.685617,-0.11537816,-0.10160485,-0.14718398
-3.1214888,6.610502,-7.5511885,0.2252748,0.33251572,-0.036627233
0.9538232,6.2147465,-7.323923,0.15336066,0.33240408,-0.053146325
-2.8744001,-5.179322,-7.5334435,0.40235093,0.33339822,-0.029482745
-3.0843508,-5.3525534,-5.481962,0.40235093,0.33119643,-0.03187743
-2.8273356,-5.0276175,-11.9974375,0.40235093,0.33774975,-0.034262888
-3.1214888,6.610502,-11.006187,-0.3682991,0.34130833,-0.054179385
1.8913376,-5.5920115,-13.691645,0.40235093,0.33379823,-0.054179385
-3.1214888,3.8149474,-6.7400637,0.19909304,0.34085447,-0.054179385
1.8913376,-5.722384,-5.481962,-0.3682991,0.33966663,-0.029482745
1.8913376,-5.722384,-5.481962,0.21770036,0.32874516,-0.03940329
1.8913376,-5.0407968,-13.691645,0.30931738,0.34130833,-0.044097953
-2.7600994,6.610502,-13.691645,0.40235093,0.3265718,-0.044684783
1.8913376,-4.9757977,-6.942603,0.40235093,0.3309796,-0.041872226
-1.2710649,6.610502,-13.691645,-0.3682991,0.33215183,-0.029482745
1.6579683,6.610502,-6.9092665,-0.3636078,0.3398194,-0.0503013
-0.86653143,-3.465005,-13.691645,0.012586743,0.34130833,-0.04425904
-2.6248205,6.610502,-9.76576,-0.3682991,0.34130055,-0.046177357
-3.1214888,-5.1855907,-6.1180105,-0.3682991,0.3265718,-0.029482745
-1.1924686,4.668067,-13.691645,-0.3682991,0.32705644,-0.054179385
1.8913376,-0.39137858,-5.481962,0.23697224,0.3265718,-0.054179385
-3.1214888,-5.722384,-10.315628,-0.3682991,0.3265718,-0.046420857
1.8913376,0.45425898,-7.2092714,0.33381382,0.3265718,-0.049463764
0.38034427,6.610502,-5.481962,-0.3682991,0.33946106,-0.054179385
1.8913376,-5.624432,-13.691645,0.21651119,0.33902463,-0.040545925
-2.2531035,6.610502,-6.1500406,-0.3682991,0.34130833,-0.03702596
-4.687457,2.2070777,-6.8318896,-0.19550592,0.2732266,-0.041120894
0.59189034,0.9424879,-13.37808,-0.09252707,0.26337385,-0.03973741
-4.791056,-1.6995988,-13.37808,-0.13980274,0.26257548,-0.040663637
-4.979186,-1.6848466,-7.010598,-0.21187697,0.26257548,-0.040310435
3.7829225,-2.003433,-13.37808,-0.18388423,0.26585308,-0.040786706
3.7829225,2.2070777,-10.345604,-0.11881371,0.2733619,-0.03988739
-4.146756,2.2070777,-13.37808,-0.14803328,0.26759502,-0.03921491
3.7829225,2.2070777,-4.9549594,-0.09252707,0.26955378,-0.039911702
-4.362646,-1.4397628,-13.37808,-0.16312543,0.26257548,-0.03402702
-4.9854727,-1.2692685,-4.9549594,-0.22352546,0.26257548,-0.03402702
3.7829225,-0.39913672,-10.233216,-0.1460435,0.2733619,-0.03402702
-5.001241,2.2070777,-13.37808,-0.19763444,0.2733619,-0.03974562
-4.1372766,-1.6567447,-5.5590262,-0.18037806,0.27145472,-0.038459532
-4.6153507,-1.7262359,-4.9549594,-0.13423552,0.2697852,-0.041897483
3.7829225,2.2070777,-7.0840974,-0.21715187,0.2683044,-0.038974322
3.7829225,-2.003433,-5.314296,-0.1771601,0.26615936,-0.03402702
3.7829225,-1.6928208,-5.281495,-0.15168898,0.27133942,-0.041278057
3.7829225,2.2070777,-5.411641,-0.12718308,0.26955816,-0.038957156
-4.588563,-0.4850902,-13.37808,-0.14894438,0.2733619,-0.040673703
-4.500558,-1.6784766,-13.37808,-0.09252707,0.26596373,-0.040995903
3.7829225,-1.0597286,-8.558913,-0.19534399,0.26720002,-0.041793488
-4.9988213,2.2070777,-6.6951394,-0.20978616,0.2658704,-0.03402702
-3.6897185,-1.4665155,-5.08686,-0.21115692,0.26671734,-0.038402803
-4.989903,-1.3382835,-5.026787,-0.20475893,0.2708251,-0.041564748
-4.745326,2.2070777,-7.1671133,-0.20980805,0.26770785,-0.03402702
1.7206838,4.309304,-6.0732865,0.11941905,-0.6108597,0.03597484
-1.8448415,4.539447,-4.845808,0.13708611,-0.64227915,0.06299271
1.7206838,-4.707776,-7.7259626,0.049106687,-0.6108597,0.07619341
-0.99236196,-4.707776,-9.206306,0.12226863,-0.6247473,0.102016285
1.0365556,4.4250994,-6.631937,0.034919977,-0.6249253,0.06985772
-1.5001136,-4.707776,-7.532411,0.09791593,-0.6582611,0.102016285
-1.8448415,-4.707776,-7.360597,0.017274812,-0.63069886,0.07866123
1.7059193,4.7882366,-6.5392933,0.14010625,-0.62412065,0.03597484
1.7206838,-3.1001768,-5.337737,0.14170484,-0.61624706,0.07663401
0.39777786,4.777338,-10.64611,0.11965115,-0.6582611,0.102016285
-1.5493162,4.809304,-5.596361,0.12489559,-0.6108597,0.03597484
-1.5435326,-3.0408025,-10.64611,0.017274812,-0.64308274,0.039414357
1.7206838,-4.707776,-5.5431724,0.13949259,-0.6108597,0.050574094
-1.8448415,-4.707776,-5.748926,0.07172054,-0.6582611,0.03597484
0.26069212,-4.60365,-4.845808,0.017274812,-0.6394919,0.10026094
-1.1069486,4.2722797,-8.674002,0.12534527,-0.62635237,0.09125796
-1.8448415,4.809304,-9.375557,0.11938934,-0.6582611,0.03597484
-1.3958194,-4.1544647,-5.673904,0.1063343,-0.6392988,0.102016285
1.7206838,4.7921314,-5.676693,0.05020821,-0.6236938,0.102016285
-1.8351549,4.809304,-10.64611,0.117558494,-0.63619804,0.054817628
0.8940488,-0.42720062,-10.64611,0.13771053,-0.63862216,0.03597484
-0.51282424,4.809304,-4.845808,0.1264609,-0.65004426,0.09419954
1.7206838,-4.707776,-5.493516,0.06692496,-0.63594705,0.102016285
0.014379159,4.809304,-6.586317,0.13958733,-0.6108597,0.102016285
1.7206838,-4.707776,-10.64611,0.017274812,-0.6582611,0.03597484
1.5201749,5.7110953,-6.9226675,0.16885531,0.13676342,0.12062155
3.1034803,5.5796113,-14.69383,0.18708673,0.13752945,0.0776346
2.9853077,-1.9035852,-9.411134,0.17152882,0.15048905,0.100920364
-3.8838487,5.329599,-12.850018,0.14681894,0.14047906,0.12062155
1.7555301,5.7110953,-7.2247095,-0.3990794,0.13042675,0.05912417
-3.8838487,3.6095371,-6.9226675,-0.3990794,0.13269319,0.06429734
-3.8838487,-0.33222538,-14.69383,0.17763826,0.13573867,0.05912417
-0.89401513,5.305883,-6.9226675,0.1730052,0.15048905,0.11335488
3.1034803,-2.617877,-6.9226675,-0.3990794,0.14429444,0.05912417
-3.8838487,5.6046324,-9.351327,0.18644267,0.13590345,0.05912417
3.1034803,5.2919474,-6.9226675,-0.3990794,0.14594407,0.12057918
3.1034803,-3.1687691,-11.532838,-0.3990794,0.14439297,0.12062155
2.3613193,-3.716703,-14.69383,0.17486316,0.14694515,0.11840598
-3.8838487,-1.8454952,-14.69383,0.18609145,0.15016271,0.05912417
1.4599588,-1.7467868,-11.628962,0.17355898,0.1342867,0.077797145
-3.8838487,5.7110953,-7.2418413,-0.3990794,0.13134442,0.05912417
-3.8838487,-3.716703,-7.800008,-0.3990794,0.15048905,0.11963098
3.1034803,5.3185296,-10.423831,-0.3990794,0.15048905,0.1186783
-3.8838487,-3.716703,-14.69383,-0.3990794,0.13064045,0.07354334
-3.8838487,-3.716703,-11.787088,-0.3990794,0.13056324,0.12062155
1.2951711,-2.0868971,-6.9226675,-0.3990794,0.14626466,0.12062155
3.1034803,5.7110953,-14.69383,0.18650639,0.13042675,0.11604361
2.8817492,-3.716703,-14.69383,0.15646246,0.14424038,0.09607895
-3.8838487,5.61859,-14.69383,0.181481,0.14168209,0.05912417
-0.08143769,-3.716703,-14.087643,0.17926922,0.15048905,0.05912417
0.28377455,11.474493,-11.128248,0.47565663,0.25037807,0.1777875
-2.0724769,-8.908964,-7.2951074,0.3986333,0.25037807,0.13251816
-2.0724769,-8.908964,-6.50562,-0.4170791,0.24980937,0.16423523
-0.43245822,0.005195379,-11.128248,-0.4170791,0.24856855,0.18621986
-1.3289541,11.473435,-5.3118944,-0.4170791,0.25037807,0.16468774
-0.37532705,11.447286,-7.482908,0.4778548,0.24788384,0.07556252
0.2520774,11.474318,-6.1892695,0.35553813,0.24944238,0.18591975
0.16064541,-8.908964,-5.174897,-0.4170791,0.2480794,0.07556252
-0.18014576,-8.908964,-6.536607,-0.4170791,0.24967216,0.1844771
-2.0724769,11.47028,-5.182424,-0.4170791,0.24926694,0.18621986
-2.0724769,-8.908964,-5.2665243,0.4762413,0.24991949,0.14958574
0.28377455,11.473899,-5.502255,0.4778548,0.24781679,0.07556252
-0.41290647,-8.908964,-6.5131702,-0.4170791,0.24781679,0.07556252
-2.0724769,11.473654,-8.317075,-0.4170791,0.24980007,0.12205315
-0.08364518,7.444214,-7.3532257,-0.4170791,0.24975882,0.1845373
0.28377455,-5.865971,-11.128248,-0.006161287,0.24781679,0.12309845
-0.22313674,-6.7449074,-7.3177032,0.4299357,0.24781679,0.07556252
-2.0724769,-8.908964,-5.7424035,0.4741816,0.24854593,0.18621986
0.28377455,11.432933,-8.928967,0.4307617,0.24781679,0.07556252
-0.5745704,11.474025,-9.646874,0.46711648,0.24974753,0.119522825
-2.0724769,11.463863,-8.790755,0.46613663,0.25017965,0.07556252
-0.27474314,-8.908964,-6.307706,-0.4170791,0.25028038,0.17134735
-0.05274172,4.7804775,-9.143657,0.40956867,0.24888347,0.1683518
-2.0724769,11.460051,-10.990687,-0.19737846,0.24937381,0.07556252
-0.178733,11.417682,-5.109773,0.4778548,0.24869592,0.1815344
-1.738612,1.3505473,-7.5586057,0.35821337,0.22505483,0.18764947
-1.5941944,0.6423583,-7.6642213,0.35821337,0.22763315,0.18297766
-1.6158363,-8.980294,-5.4557843,-0.085213825,0.226158,0.18260933
-1.5280286,-10.652678,-7.283178,0.35821337,0.2282399,0.193095
-1.6207627,-10.652678,-7.5445356,-0.085213825,0.22513482,0.17675953
-1.41898,-10.652678,-9.73582,-0.085213825,0.22870067,0.193095
-1.1495935,8.979071,-12.70467,-0.085213825,0.22678512,0.18791467
-1.693921,-10.652678,-5.8009863,0.35646504,0.22702959,0.17973857
-1.6238776,7.9844084,-5.4151745,0.32164443,0.22870067,0.17634834
-1.6143197,8.979071,-8.910848,0.35821337,0.22836992,0.1761817
-1.679844,0.7362788,-12.70467,0.35821337,0.22378004,0.1861981
-1.6267889,8.979071,-7.141799,-0.085213825,0.22870067,0.18378347
-1.5769885,0.7928195,-9.821702,-0.06799007,0.22541669,0.193095
-1.1495935,0.7383783,-12.70467,0.35821337,0.22706604,0.18529986
-1.6003653,6.2201176,-9.113246,0.35821337,0.22456813,0.1806993
-1.1495935,1.2741194,-5.4151745,0.35821337,0.22702622,0.193095
-1.5924433,0.6369262,-5.6127334,-0.05743777,0.2275917,0.1761817
-1.6179593,4.9030066,-8.152918,-0.085213825,0.22635636,0.193095
-1.5633153,-10.652678,-7.46709,0.35821337,0.22378004,0.17834131
-1.6089729,-10.652678,-6.9196453,0.19824673,0.22490644,0.18399103
-1.2817153,-10.652678,-12.70467,-0.085213825,0.22729409,0.193095
-1.2531408,3.843435,-5.4151745,-0.083489925,0.22378004,0.18212472
-1.6832885,8.979071,-6.312898,0.35821337,0.22654662,0.17884405
-1.3578011,4.0977316,-12.70467,-0.069450594,0.22378004,0.17744255
-1.6592801,-1.616865,-12.70467,-0.063432045,0.22378004,0.18284729
-1.0165378,0.7954862,-7.0174837,0.46403772,0.46691805,0.14169474
3.6497076,2.46274,-9.894373,0.45002222,0.47055733,0.15530968
-0.6059215,-0.08031726,-6.142312,0.47042155,0.46340275,0.1574254
-3.9302404,-3.8358116,-13.72281,-0.06390001,0.4639601,0.13661991
3.6497076,0.7196188,-9.126101,-0.06390001,0.4640696,0.15909238
-3.9302404,2.46274,-7.9394464,-0.06390001,0.46236348,0.13661991
-3.9302404,-3.8601232,-13.72281,-0.06390001,0.46513146,0.15652294
-3.9302404,-3.8601232,-13.72281,-0.06390001,0.47055733,0.15909238
0.17371486,0.020169497,-6.142312,0.4735149,0.4642443,0.13661991
3.6497076,-3.685667,-6.6503973,0.4753754,0.46236348,0.15909238
0.13891993,2.46274,-13.72281,-0.06390001,0.47040772,0.15909238
-1.776719,2.46274,-9.13271,0.47218668,0.47055733,0.13661991
-3.9302404,-0.4650302,-13.72281,0.3845418,0.4686898,0.13909152
3.5923548,0.16323519,-11.38529,0.47334254,0.47055733,0.1380454
3.6497076,1.1107554,-8.473197,0.47590262,0.46553177,0.15830658
-3.9302404,-3.0472462,-13.72281,-0.06390001,0.46236348,0.15733804
3.6497076,-3.8601232,-7.262146,-0.06390001,0.4649443,0.13661991
-2.0845854,0.19486403,-6.142312,0.46503466,0.4659559,0.1532039
0.07315408,-3.8601232,-13.72281,0.47590262,0.46499866,0.1401256
3.6497076,2.46274,-7.3025937,0.47590262,0.46236348,0.13661991
-0.15005435,-3.8601232,-6.142312,-0.06390001,0.4701885,0.14448473
2.543763,-3.5037012,-6.142312,-0.06390001,0.46863747,0.1367342
-0.12871923,0.5242374,-6.4022474,-0.06390001,0.46236348,0.1463492
3.6497076,-3.8601232,-13.72281,0.47590262,0.46482193,0.13759524
3.6497076,-3.7861896,-10.0909815,-0.06390001,0.47055733,0.15909238
-3.998104,8.730827,-7.6504908,0.32782918,0.2360869,0.08797184
3.3901572,8.730827,-12.350573,0.61743873,0.23456249,0.08635282
-3.998104,-3.599177,-10.0543785,0.5440173,0.23456249,0.08938451
-3.998104,3.3927245,-6.2861485,0.77954847,0.23662975,0.0911752
3.3901572,8.730827,-7.0220685,0.32782918,0.23782843,0.089020714
-3.998104,8.411568,-12.350573,0.54007256,0.2350693,0.092732646
0.77253586,-4.114462,-12.350573,0.7009082,0.23787406,0.08635282
-3.998104,-3.2856777,-6.594189,0.41875696,0.23519897,0.089894965
3.3901572,-4.0470457,-6.080703,0.32782918,0.23619112,0.08716095
2.7569747,8.622396,-12.211844,0.32782918,0.23456249,0.09086844
0.9278839,-4.0805573,-5.821551,0.32782918,0.23456249,0.092732646
3.3901572,0.07020098,-6.734429,0.77954847,0.23787406,0.092732646
-3.998104,-4.292712,-7.8990364,0.73179185,0.23787406,0.092732646
-3.6017168,1.0671244,-6.2414985,0.32782918,0.23787406,0.0877358
3.3901572,7.75297,-12.350573,0.6748475,0.23456249,0.090340376
1.1017218,5.354116,-5.939286,0.51259226,0.23456249,0.08654554
1.6012852,-3.7692394,-6.2284765,0.6816691,0.23745877,0.091671005
-3.998104,-4.292712,-7.555365,0.32782918,0.23689258,0.09207754
3.3901572,-1.1221128,-12.350573,0.70880014,0.23615843,0.08780611
-3.7250445,8.730827,-5.5946975,0.77954847,0.23474991,0.09087988
-3.998104,1.3874774,-6.3431563,0.6332215,0.23673299,0.087068126
3.2765822,-4.292712,-12.350573,0.5977059,0.23778692,0.09033063
1.0899746,6.784969,-6.454324,0.70735407,0.23637104,0.08635282
1.8475065,8.730827,-7.964601,0.73189217,0.23735988,0.08635282
1.2574762,-4.292712,-5.7131047,0.76597464,0.23649755,0.088706106
1.2423357,7.1179647,-14.444881,0.3175237,-0.37354696,0.014738008
0.4695864,-3.4601865,-14.444881,0.3175237,-0.37244722,0.0153745
1.324881,-7.3199253,-7.482445,0.9457328,-0.39283845,0.022218198
1.3521187,-7.3199253,-8.662849,0.9599806,-0.3932509,0.014738008
0.57769763,7.015408,-7.482445,0.94707555,-0.3846216,0.020145383
2.2492259,6.874378,-12.616734,0.3175237,-0.3707365,0.014738008
1.3384306,-3.1403694,-8.430457,0.47545314,-0.37540224,0.016988803
1.340249,6.790473,-7.792505,0.8093723,-0.38780776,0.015898198
0.5811882,0.7153872,-7.482445,0.87257284,-0.38704237,0.014738008
1.2887875,7.041251,-11.745916,0.9338773,-0.3707365,0.016234275
0.5510365,6.765473,-7.8065863,0.9599806,-0.37923545,0.017462458
1.2629939,6.62201,-14.444881,0.9599806,-0.3707365,0.0209979
0.56810725,7.4978323,-14.444881,0.9599806,-0.3707365,0.014738008
0.27473488,1.8869756,-7.482445,0.90401536,-0.3707365,0.015519515
-0.8580434,0.87296546,-7.482445,0.8328414,-0.3932509,0.014738008
0.57509935,5.1187315,-13.343124,0.43227452,-0.38373002,0.022218198
0.61737347,-4.9575505,-14.344547,0.3175237,-0.37744182,0.022218198
0.24594393,1.3810793,-14.388233,0.53828543,-0.38170934,0.022218198
1.430538,7.4978323,-11.78269,0.9599806,-0.3932509,0.020384176
