accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_c_x,gps_c_y,gps_c_z,gps_x,gps_y,gps_z,mag_x,mag_y,mag_z
,,,,,,6370.386498,36.83941927,80.37242648,0.72282577,0.33133307,-3.4415991,,,
,,,,,,6370.384259,36.73394573,80.59784397,0.72485316,0.33038458,-3.4401252,,,
,,,,,,6370.38419,36.63062956,80.65032489,0.72532517,0.32945538,-3.4399312,,,
,,,,,,6370.392618,36.04397817,80.24789027,0.7217057,0.32417873,-3.436921,,,
,,,,,,6370.403932,35.12403382,79.75612834,0.71728283,0.31590438,-3.4353018,,,
,,,,,,6370.415078,33.90627221,79.39202339,0.7140081,0.30495155,-3.4338315,,,
,,,,,,6370.430747,32.51461746,78.71399781,0.70791,0.29243457,-3.4286432,,,
,,,,,,6370.445615,31.56767903,77.89191797,0.7005163,0.28391734,-3.4228349,,,
,,,,,,6370.458485,30.79150283,77.14645121,0.69381166,0.27693602,-3.4196622,,,
,,,,,,6370.461185,30.88755797,76.88461519,0.69145674,0.2777998,-3.4201102,,,
,,,,,,6370.465775,30.88746236,76.50341768,0.6880283,0.27779874,-3.4224672,,,
,,,,,,6370.469168,31.30905374,76.048136,0.68393356,0.28159028,-3.4238672,,,
,,,,,,6370.472483,31.58283596,75.65620611,0.6804086,0.28405246,-3.425628,,,
,,,,,,6370.466617,32.42749533,75.79271048,0.6816363,0.29164937,-3.4293256,,,
,,,,,,6370.458261,33.27443064,76.12724999,0.6846451,0.29926687,-3.4339108,,,
,,,,,,6370.442678,34.3664822,76.94172741,0.6919704,0.30908924,-3.4396276,,,
,,,,,,6370.429733,35.37112101,77.55576737,0.697493,0.31812534,-3.4448166,,,
,,,,,,6370.422465,36.28883164,77.72864707,0.69904786,0.32637936,-3.4473634,,,
,,,,,,6370.416511,36.92441964,77.91699056,0.7007418,0.33209598,-3.4499283,,,
,,,,,,6370.411169,37.3229636,78.16348009,0.7029587,0.33568066,-3.4524064,,,
,,,,,,6370.409115,37.37731937,78.30481264,0.70422983,0.33616963,-3.4566882,,,
,,,,,,6370.41258,37.03619903,78.18488017,0.70315117,0.3331015,-3.4594073,,,
,,,,,,6370.417069,36.62755747,78.01146581,0.7015915,0.32942605,-3.46165,,,
,,,,,,6370.421532,36.29879993,77.80036691,0.6996929,0.32646906,-3.462111,,,
,,,,,,6370.426826,35.92921952,77.53802197,0.6973334,0.32314488,-3.4630451,,,
,,,,,,6370.432356,35.65009745,77.21187795,0.6944001,0.32063425,-3.464806,,,
,,,,,,6370.438315,35.32649978,76.86814397,0.6913086,0.3177236,-3.4683416,,,
,,,,,,6370.442294,35.21793505,76.5877307,0.6887866,0.316747,-3.4728198,,,
,,,,,,6370.446818,35.15975613,76.23733066,0.68563515,0.31622353,-3.4790409,,,
,,,,,,6370.452534,35.53487418,75.58294493,0.6797497,0.31959695,-3.4851313,,,
,,,,,,6370.459831,36.06292815,74.71282066,0.67192394,0.32434574,-3.490137,,,
,,,,,,6370.465746,37.1444263,73.67140179,0.6625576,0.33407208,-3.496677,,,
,,,,,,6370.474458,38.46821904,72.22446148,0.6495441,0.34597734,-3.501639,,,
,,,,,,6370.481584,39.74737706,70.89100708,0.6375513,0.3574812,-3.5067198,,,
,,,,,,6370.488833,41.16830332,69.41324494,0.62426066,0.37026,-3.5099874,,,
,,,,,,6370.491288,41.9933815,68.68989771,0.61775506,0.37768024,-3.510861,,,
,,,,,,6370.494195,42.46205731,68.12995679,0.6127191,0.38189512,-3.5090246,,,
,,,,,,6370.49442,42.03549459,68.37293712,0.6149044,0.3780588,-3.5077286,,,
,,,,,,6370.494509,41.32386697,68.79715454,0.6187197,0.37165874,-3.5058782,,,
,,,,,,6370.493823,39.82493092,69.73823721,0.62718356,0.358178,-3.5013175,,,
,,,,,,6370.492488,38.46072918,70.62034752,0.63511705,0.345909,-3.4970653,,,
,,,,,,6370.490252,37.31644865,71.43130733,0.64241064,0.3356179,-3.4922516,,,
,,,,,,6370.491008,36.56270867,71.75294392,0.64530337,0.328839,-3.4901032,,,
,,,,,,6370.499304,36.42349435,71.08407396,0.6392877,0.32758653,-3.4915516,,,
,,,,,,6370.507399,36.33839136,70.39889971,0.6331254,0.32682073,-3.4932497,,,
,,,,,,6370.515415,36.64625581,69.50823757,0.625115,0.32958913,-3.4968429,,,
,,,,,,6370.522007,37.01680984,68.70308578,0.61787367,0.3329214,-3.4988651,,,
,,,,,,6370.527998,37.41853139,67.92559217,0.6108811,0.336534,-3.499245,,,
,,,,,,6370.53325,37.63353821,67.31144715,0.60535765,0.3384674,-3.4982905,,,
,,,,,,6370.536319,37.55532812,67.06422009,0.60313416,0.33776385,-3.5020208,,,
,,,,,,6370.53874,37.40003341,66.92089108,0.6018451,0.33636707,-3.503144,,,
,,,,,,6370.538886,37.66262899,66.75947829,0.6003934,0.33872873,-3.5031123,,,
,,,,,,6370.536696,38.11515693,66.71165597,0.5999633,0.34279868,-3.5015824,,,
,,,,,,6370.529469,39.36854787,66.67386289,0.5996234,0.3540715,-3.5007086,,,
,,,,,,6370.512626,41.19106667,67.18021664,0.6041774,0.37046334,-3.4956112,,,
,,,,,,6370.495803,43.28300462,67.45967392,0.60669076,0.38927823,-3.4901114,,,
,,,,,,6370.475856,45.30674826,68.01225256,0.6116605,0.40748003,-3.4831305,,,
,,,,,,6370.480557,45.30854852,67.56931041,0.6076768,0.40749592,-3.4803731,,,
,,,,,,6370.492862,44.85623282,66.70545164,0.5999075,0.40342724,-3.4790196,,,
,,,,,,6370.524825,43.06468446,64.80649912,0.5828289,0.387313,-3.4760964,,,
,,,,,,6370.550035,41.560334,63.29293468,0.5692164,0.37378216,-3.4761055,,,
,,,,,,6370.567616,40.50089353,62.20068654,0.5593931,0.3642531,-3.4790661,,,
,,,,,,6370.571299,40.55923934,61.78410335,0.5556465,0.36477762,-3.4812667,,,
,,,,,,6370.565003,41.69338847,61.67821739,0.5546942,0.3749779,-3.4808588,,,
,,,,,,6370.552043,43.36480059,61.86402094,0.55636525,0.39001042,-3.478991,,,
,,,,,,6370.547861,44.45247316,61.52173452,0.55328685,0.39979258,-3.4754596,,,
,,,,,,6370.539705,45.73705837,61.42465586,0.55241376,0.4113459,-3.4767497,,,
,,,,,,6370.541823,46.01144934,60.99861883,0.54858214,0.41381347,-3.4800572,,,
,,,,,,6370.537446,46.67951707,60.94805636,0.5481274,0.41982195,-3.4824028,,,
,,,,,,6370.54219,46.33885912,60.71178903,0.5460025,0.41675797,-3.4831667,,,
,,,,,,6370.545151,46.21930164,60.49179204,0.54402393,0.41568255,-3.4835615,,,
,,,,,,6370.57139,44.62640735,58.90367797,0.52974105,0.40135536,-3.484675,,,
,,,,,,6370.596762,42.90133683,57.42277894,0.51642245,0.38583958,-3.4888194,,,
,,,,,,6370.629799,40.24508922,55.65338263,0.50050926,0.361949,-3.489415,,,
,,,,,,6370.655678,38.23104465,54.08897141,0.48643965,0.3438345,-3.4897938,,,
,,,,,,6370.670897,37.5793108,52.73624927,0.4742739,0.3379724,-3.4885323,,,
,,,,,,6370.679216,37.83855683,51.5322598,0.4634458,0.34030345,-3.490667,,,
,,,,,,6370.681674,38.73163335,50.55554713,0.45466173,0.34833506,-3.4959447,,,
,,,,,,6370.680463,40.03093876,49.68859491,0.4468648,0.3600202,-3.500646,,,
,,,,,,6370.680145,40.66260207,49.21429389,0.44259918,0.36570096,-3.5027356,,,
,,,,,,6370.675143,41.63251672,49.05052198,0.4411263,0.37442398,-3.505961,,,
,,,,,,6370.6697,41.86580161,49.5562714,0.44567475,0.3765223,-3.5049553,,,
,,,,,,6370.65998,42.56570651,50.20532854,0.45151204,0.38281733,-3.5045853,,,
,,,,,,6370.653605,42.36308768,51.17632084,0.46024466,0.3809955,-3.4980173,,,
,,,,,,6370.647833,42.22813467,51.99971674,0.46764988,0.37978217,-3.4938707,,,
,,,,,,6370.656969,40.65040522,52.13755159,0.4688895,0.3655926,-3.4866543,,,
,,,,,,6370.667603,38.84637818,52.21347739,0.46957234,0.34936777,-3.4866714,,,
,,,,,,6370.682646,36.43329462,52.11754051,0.46870953,0.32766524,-3.485833,,,
,,,,,,6370.695493,34.37373149,51.94599359,0.46716672,0.30914217,-3.4849582,,,
,,,,,,6370.707634,32.85406888,51.43784171,0.46259665,0.29547468,-3.4815357,,,
,,,,,,6370.716437,31.76259646,51.03148299,0.45894206,0.28565824,-3.4809911,,,
,,,,,,6370.721871,31.52852932,50.4954982,0.45412168,0.28355294,-3.4832609,,,
,,,,,,6370.725433,31.45535203,50.0900819,0.45047557,0.28289467,-3.487262,,,
,,,,,,6370.726014,31.85425828,49.76299761,0.44753394,0.28648216,-3.4937713,,,
,,,,,,6370.726786,32.24892603,49.40878578,0.44434834,0.29003152,-3.4990613,,,
,,,,,,6370.731355,32.62651874,48.5644832,0.43675512,0.29342714,-3.5020425,,,
,,,,,,6370.735718,33.33596654,47.49862784,0.42716938,0.29980725,-3.506171,,,
,,,,,,6370.740576,34.21657462,46.2032164,0.41551915,0.30772662,-3.506886,,,
,,,,,,6370.745161,35.30066641,44.73198932,0.40228775,0.31747597,-3.5097277,,,
,,,,,,6370.747817,35.75232106,43.98893945,0.39560518,0.3215377,-3.5084321,,,
,,,,,,6370.750499,36.26441508,43.17371068,0.38827348,0.32614297,-3.507256,,,
,,,,,,6370.753772,36.15267017,42.78268928,0.38475686,0.32513785,-3.503723,,,
,,,,,,6370.756439,36.02625634,42.49123166,0.38213566,0.32400084,-3.503777,,,
,,,,,,6370.757557,35.39258477,42.85457517,0.38540336,0.318302,-3.4989526,,,
,,,,,,6370.75878,34.97514665,43.0152115,0.38684803,0.3145478,-3.4922044,,,
,,,,,,6370.760356,34.69488175,43.00875011,0.38678992,0.31202722,-3.4848607,,,
,,,,,,6370.761514,34.58411432,42.92640213,0.38604933,0.311031,-3.479021,,,
,,,,,,6370.76128,34.44205713,43.07502967,0.387386,0.30975345,-3.4746814,,,
,,,,,,6370.760421,34.32077876,43.29836511,0.38939455,0.3086628,-3.4735885,,,
,,,,,,6370.759999,34.28214771,43.39083378,0.39022616,0.3083154,-3.475785,,,
,,,,,,6370.759283,34.24608922,43.52434909,0.39142692,0.30799115,-3.4785252,,,
,,,,,,6370.759672,33.95944117,43.69169576,0.39293194,0.30541322,-3.480504,,,
,,,,,,6370.75997,33.74709137,43.8125996,0.39401928,0.30350348,-3.479968,,,
,,,,,,6370.759868,33.74320794,43.83035479,0.39417896,0.30346856,-3.4778697,,,
,,,,,,6370.760337,33.81030147,43.71027933,0.39309907,0.30407193,-3.4771984,,,
,,,,,,6370.761433,34.08944516,43.33218204,0.38969868,0.3065823,-3.4800618,,,
,,,,,,6370.76319,34.3055601,42.90106917,0.3858215,0.3085258,-3.4858098,,,
,,,,,,6370.769188,34.06852324,42.19352383,0.37945825,0.30639377,-3.490997,,,
,,,,,,6370.774074,33.96123033,41.53716324,0.37355533,0.30542862,-3.496568,,,
,,,,,,6370.775076,34.30718528,41.09673941,0.36959442,0.30853984,-3.500791,,,
,,,,,,6370.776484,34.51756797,40.70049111,0.3660308,0.3104318,-3.5039952,,,
,,,,,,6370.780953,34.37026299,40.12156637,0.3608243,0.30910683,-3.5057352,,,
,,,,,,6370.784127,34.27363775,39.69784418,0.3570136,0.3082377,-3.507785,,,
,,,,,,6370.785068,34.00970073,39.77384777,0.35769713,0.305864,-3.5091045,,,
,,,,,,6370.785929,33.85272893,39.76989709,0.3576616,0.30445227,-3.5089924,,,
,,,,,,6370.784486,34.12552433,39.76784336,0.35764313,0.30690566,-3.5080965,,,
,,,,,,6370.783978,34.3363061,39.66758862,0.3567415,0.3088013,-3.5083516,,,
,,,,,,6370.787441,34.5188349,38.94649658,0.35025644,0.31044266,-3.5108688,,,
,,,,,,6370.790786,34.5815901,38.33896314,0.34479266,0.31100687,-3.5128515,,,
,,,,,,6370.798757,34.35482627,37.20145903,0.33456266,0.30896714,-3.5164526,,,
,,,,,,6370.805431,34.11074421,36.27147126,0.32619894,0.30677173,-3.520165,,,
,,,,,,6370.813759,33.62413022,35.24859524,0.31699985,0.3023951,-3.5255415,,,
,,,,,,6370.820152,33.18994809,34.49668083,0.31023762,0.2984901,-3.5308242,,,
,,,,,,6370.828117,32.32164886,33.84389817,0.30436692,0.29068092,-3.534413,,,
,,,,,,6370.834701,31.62941208,33.25353357,0.29905757,0.28445518,-3.5374675,,,
,,,,,,6370.846373,30.57248916,31.98156923,0.28761837,0.27494952,-3.5384684,,,
,,,,,,6370.854763,29.8092032,31.01612553,0.27893582,0.26808476,-3.539824,,,
,,,,,,6370.86246,29.29376403,29.90637059,0.26895544,0.26344898,-3.5414548,,,
,,,,,,6370.867543,28.96086976,29.13786178,0.262044,0.26045498,-3.5438673,,,
,,,,,,6370.870264,28.91269913,28.58549553,0.2570764,0.26002166,-3.5425043,,,
,,,,,,6370.872274,28.81555831,28.23341808,0.25391006,0.25914797,-3.5421224,,,
,,,,,,6370.875393,28.61834471,27.72576699,0.2493446,0.25737426,-3.5404966,,,
,,,,,,6370.878785,28.49889088,27.06141458,0.24336988,0.25629985,-3.5412924,,,
,,,,,,6370.884535,28.26048425,25.93421022,0.2332326,0.25415558,-3.541123,,,
,,,,,,6370.889733,28.3230268,24.55234835,0.22080512,0.25471783,-3.5418,,,
,,,,,,6370.894029,28.35636334,23.37069712,0.2101782,0.25501746,-3.541065,,,
,,,,,,6370.89685,28.71854029,22.12637822,0.1989877,0.25827447,-3.5404997,,,
,,,,,,6370.899111,28.80759023,21.34560202,0.19196597,0.25907522,-3.5446467,,,
,,,,,,6370.900746,28.88375095,20.74636471,0.18657687,0.25976008,-3.5486975,,,
,,,,,,6370.902751,27.75248001,21.65482556,0.1947469,0.24958628,-3.545458,,,
,,,,,,6370.903894,26.77737016,22.52871792,0.20260605,0.24081689,-3.5413666,,,
,,,,,,6370.903185,25.95503241,23.66315557,0.21280836,0.23342147,-3.536856,,,
,,,,,,6370.902465,25.28289448,24.56734398,0.22093998,0.22737682,-3.5330071,,,
,,,,,,6370.902163,24.78656912,25.14471925,0.22613248,0.22291327,-3.5305262,,,
,,,,,,6370.90231,24.5492609,25.33955236,0.22788467,0.2207791,-3.531549,,,
,,,,,,6370.903685,24.69745343,24.84492002,0.2234363,0.22211178,-3.5340033,,,
,,,,,,6370.904856,25.07252302,24.15957515,0.2172728,0.22548482,-3.5365841,,,
,,,,,,6370.906035,25.55892591,23.32458489,0.2097635,0.2298591,-3.5363233,,,
,,,,,,6370.907009,26.01392471,22.54230474,0.20272824,0.23395096,-3.5376842,,,
,,,,,,6370.907987,26.13512144,22.12174476,0.19894603,0.23504087,-3.5376298,,,
,,,,,,6370.909023,26.27972396,21.64704196,0.1946769,0.23634127,-3.539821,,,
,,,,,,6370.910282,26.12497873,21.46308213,0.1930225,0.23494957,-3.5398493,,,
,,,,,,6370.911708,26.06868531,21.10536449,0.18980545,0.23444326,-3.5384552,,,
,,,,,,6370.913574,25.7825742,20.89231172,0.18788941,0.23187014,-3.5355573,,,
,,,,,,6370.914919,25.70615181,20.57408798,0.18502754,0.23118281,-3.5321023,,,
,,,,,,6370.913965,25.79339619,20.75940669,0.18669416,0.23196745,-3.5230346,,,
,,,,,,6370.913244,26.04948261,20.66078954,0.18580727,0.23427051,-3.5123463,,,
,,,,,,6370.914655,25.86843133,20.45182534,0.183928,0.23264223,-3.5077517,,,
,,,,,,6370.915864,25.93045097,19.99148289,0.17978802,0.23319994,-3.5055153,,,
,,,,,,6370.918793,25.58335555,19.49939766,0.17536257,0.23007834,-3.5011625,,,
,,,,,,6370.921728,25.08800887,19.1815362,0.17250396,0.22562349,-3.4972851,,,
,,,,,,6370.924864,24.28143954,19.17784121,0.17247073,0.21836975,-3.5002973,,,
,,,,,,6370.930273,23.03503375,18.91686788,0.17012373,0.2071604,-3.5048268,,,
,,,,,,6370.937698,21.55574299,18.14370392,0.16317047,0.19385661,-3.5118942,,,
,,,,,,6370.945496,20.0559668,17.0953099,0.153742,0.18036859,-3.5156739,,,
,,,,,,6370.950272,19.116461,16.37652169,0.14727776,0.17191929,-3.5195727,,,
,,,,,,6370.954704,18.22302396,15.65506015,0.14078948,0.16388431,-3.5214586,,,
,,,,,,6370.955659,18.26204616,15.21471174,0.13682932,0.16423522,-3.524166,,,
,,,,,,6370.956499,18.36618499,14.72982091,0.13246858,0.16517174,-3.5242555,,,
,,,,,,6370.95331,19.33305153,14.87146063,0.13374238,0.17386705,-3.524963,,,
,,,,,,6370.950211,20.48296559,14.65816709,0.13182418,0.18420854,-3.5241656,,,
,,,,,,6370.944906,22.01756799,14.73868424,0.13254829,0.19800967,-3.5219297,,,
,,,,,,6370.940548,23.4242747,14.45116938,0.1299626,0.21066058,-3.518623,,,
,,,,,,6370.938203,24.00716121,14.52814832,0.13065489,0.21590266,-3.5164146,,,
,,,,,,6370.937818,24.34355822,14.13189508,0.12709129,0.21892795,-3.513427,,,
,,,,,,6370.939767,23.58986623,14.52614681,0.13063689,0.2121498,-3.5127146,,,
,,,,,,6370.943307,22.75434592,14.30470269,0.12864539,0.2046357,-3.5130663,,,
,,,,,,6370.94673,21.79342011,14.2762313,0.12838934,0.19599381,-3.5115442,,,
,,,,,,6370.950561,20.99969323,13.74619083,0.12362256,0.18885556,-3.5083668,,,
,,,,,,6370.953032,20.46242578,13.40705152,0.1205726,0.18402374,-3.505767,,,
,,,,,,6370.955,20.1878654,12.87780482,0.11581296,0.18155451,-3.505098,,,
,,,,,,6370.954482,20.0510925,13.33956302,0.11996566,0.1803245,-3.5056396,,,
,,,,,,6370.953515,20.14327808,13.6586139,0.12283496,0.18115357,-3.5062766,,,
,,,,,,6370.952157,20.18468065,14.21940749,0.12787831,0.18152595,-3.5079222,,,
,,,,,,6370.95115,20.20570336,14.63456714,0.13161194,0.18171504,-3.5113401,,,
,,,,,,6370.949898,19.81116455,15.68153224,0.14102755,0.17816691,-3.518249,,,
,,,,,,6370.949108,19.37811837,16.52133703,0.14858012,0.17427246,-3.5232248,,,
,,,,,,6370.950087,18.64573518,16.98010125,0.1527059,0.16768596,-3.5244076,,,
,,,,,,6370.951863,17.86040457,17.15724302,0.15429898,0.16062327,-3.5239947,,,
,,,,,,6370.953922,17.20463915,17.06244524,0.15344644,0.15472578,-3.526312,,,
,,,,,,6370.956796,16.5145488,16.66639476,0.14988466,0.14851958,-3.5279064,,,
,,,,,,6370.959124,15.92993635,16.34246724,0.1469715,0.14326198,-3.5311797,,,
,,,,,,6370.961846,15.40766278,15.77210023,0.14184205,0.138565,-3.5295448,,,
,,,,,,6370.963442,15.52380197,14.99431512,0.13484724,0.13960943,-3.5337512,,,
,,,,,,6370.964139,15.74593008,14.45686811,0.13001385,0.14160706,-3.5406823,,,
,,,,,,6370.961905,16.39423793,14.7183156,0.13236511,0.14743748,-3.552769,,,
,,,,,,6370.959662,17.25789817,14.70197333,0.13221814,0.15520461,-3.558145,,,
,,,,,,6370.958269,18.08375451,14.30761376,0.12867157,0.16263174,-3.563633,,,
,,,,,,6370.956994,19.06566053,13.58257231,0.1221511,0.17146225,-3.5691211,,,
,,,,,,6370.956605,19.77799251,12.71859013,0.114381105,0.1778684,-3.5745215,,,
,,,,,,6370.956369,20.34871928,11.91112466,0.10711938,0.18300106,-3.5790336,,,
,,,,,,6370.957454,19.93343389,12.03218348,0.10820809,0.17926629,-3.5764375,,,
,,,,,,6370.958581,19.52918813,12.09818478,0.108801655,0.1756308,-3.567477,,,
,,,,,,6370.960955,18.56199364,12.36756789,0.11122428,0.16693257,-3.5575984,,,
,,,,,,6370.963034,17.63483206,12.65020038,0.11376606,0.15859437,-3.5504198,,,
,,,,,,6370.964711,16.6698232,13.10622541,0.1178672,0.14991581,-3.5409012,,,
,,,,,,6370.966022,15.96517573,13.34409754,0.12000644,0.14357874,-3.5391273,,,
,,,,,,6370.96725,15.59416434,13.19573269,0.11867216,0.14024213,-3.5538135,,,
,,,,,,6370.96854,15.4063424,12.78700145,0.114996344,0.13855298,-3.5713649,,,
,,,,,,6370.969978,15.43942863,12.00694339,0.1079811,0.1388505,-3.5828607,,,
,,,,,,6370.970973,15.56485909,11.29584635,0.10158604,0.1399785,-3.5869596,,,
,,,,,,6370.970852,15.49131103,11.46397559,0.103098065,0.13931707,-3.5815203,,,
,,,,,,6370.970441,15.5172107,11.65558303,0.104821235,0.13955,-3.5769901,,,
,,,,,,6370.969043,15.52295163,12.38895174,0.11141659,0.13960166,-3.5705354,,,
,,,,,,6370.964709,16.25160526,13.62213138,0.122506864,0.14615469,-3.566147,,,
,,,,,,6370.95619,17.66517824,15.68989185,0.14110273,0.15886745,-3.5563345,,,
,,,,,,6370.942383,19.95247448,18.3316248,0.16486049,0.17943795,-3.5485196,,,
,,,,,,6370.92949,21.83024785,20.53952099,0.18471667,0.19632554,-3.5408697,,,
,,,,,,6370.915,23.87071088,22.65512129,0.20374283,0.21467632,-3.5356808,,,
,,,,,,6370.910467,24.46187082,23.29017807,0.20945407,0.2199929,-3.5306554,,,
,,,,,,6370.913272,23.94037473,23.06387121,0.20741883,0.21530288,-3.5306861,,,
,,,,,,6370.930279,20.72097196,21.42469786,0.1926773,0.18634956,-3.527448,,,
,,,,,,6370.945691,17.67475637,19.48359249,0.17522043,0.15895385,-3.5208554,,,
,,,,,,6370.958554,14.67609629,17.68391694,0.15903549,0.13198593,-3.5099108,,,
,,,,,,6370.967052,12.35931327,16.34208028,0.14696802,0.11115041,-3.5054698,,,
,,,,,,6370.970723,10.84284703,15.98357565,0.1437439,0.09751242,-3.5051498,,,
,,,,,,6370.970698,9.973363271,16.55002522,0.14883812,0.08969295,-3.5057583,,,
,,,,,,6370.959886,8.988660355,20.74449553,0.18656006,0.08083742,-3.5031588,,,
,,,,,,6370.946793,8.533341629,24.59973038,0.22123124,0.07674278,-3.5010293,,,
,,,,,,6370.929257,8.077829087,28.91630374,0.26005146,0.07264643,-3.4995725,,,
,,,,,,6370.910812,7.912659935,32.7691783,0.2947016,0.07116122,-3.498539,,,
,,,,,,6370.889696,8.000086697,36.62617282,0.3293889,0.071947716,-3.4966564,,,
,,,,,,6370.868997,8.241056021,40.01641474,0.35987863,0.07411508,-3.49539,,,
,,,,,,6370.847413,7.796670867,43.39871398,0.39029703,0.07011879,-3.493136,,,
,,,,,,6370.825003,7.713272763,46.58638173,0.41896513,0.069369,-3.4907293,,,
,,,,,,6370.800073,6.316869903,50.07518558,0.4503416,0.05681074,-3.4849515,,,
,,,,,,6370.771553,5.662042828,53.65412472,0.48252884,0.050921787,-3.4791086,,,
,,,,,,6370.738934,4.827308385,57.47288245,0.51687306,0.043414798,-3.476665,,,
,,,,,,6370.706064,4.683875469,61.01887872,0.54876435,0.04212504,-3.4753466,,,
,,,,,,6370.67959,3.863002596,63.7780707,0.57357955,0.03474256,-3.4732435,,,
,,,,,,6370.656603,3.173636741,66.07093556,0.59420085,0.028542737,-3.4762473,,,
,,,,,,6370.643158,1.02193745,67.42190757,0.6063511,0.009191019,-3.4775538,,,
,,,,,,6370.635164,-1.052235718,68.17255313,0.6131022,-0.009463525,-3.4811296,,,
,,,,,,6370.635138,-3.966098955,68.06771343,0.6121593,-0.035670023,-3.484184,,,
,,,,,,6370.631337,-6.404723496,68.23741498,0.61368555,-0.057602376,-3.4851387,,,
,,,,,,6370.622514,-9.149777594,68.74639702,0.6182632,-0.082290746,-3.476488,,,
,,,,,,6370.609471,-11.15504421,69.65298916,0.62641686,-0.10032577,-3.4728088,,,
,,,,,,6370.598731,-13.36520492,70.24373664,0.6317299,-0.12020357,-3.4712696,,,
,,,,,,6370.584965,-15.09231298,71.13664365,0.6397605,-0.13573702,-3.4724324,,,
,,,,,,6370.575497,-16.66858688,71.63098526,0.6442065,-0.14991385,-3.4668906,,,
,,,,,,6370.561444,-17.41625429,72.69498907,0.65377593,-0.15663853,-3.462564,,,
,,,,,,6370.555672,-17.50642199,73.17754009,0.6581159,-0.15744962,-3.4600751,,,
,,,,,,6370.534702,-17.48745691,74.98533617,0.6743749,-0.15727957,-3.4626143,,,
,,,,,,6370.496551,-21.27707022,77.21389043,0.6944182,-0.1913637,-3.4617898,,,
,,,,,,6370.438896,-24.97898456,80.77950412,0.726487,-0.22466004,-3.468107,,,
,,,,,,6370.386938,-30.02411958,83.1252561,0.7475846,-0.27003738,-3.4728394,,,
,,,,,,6370.305114,-36.05017649,86.91451953,0.7816653,-0.32423893,-3.4841232,,,
,,,,,,6370.243365,-42.35417771,88.58103439,0.79665405,-0.3809399,-3.4949853,,,
,,,,,,6370.164888,-49.51000306,90.4934038,0.8138541,-0.44530356,-3.5081396,,,
,,,,,,6370.151296,-57.12176763,86.89401709,0.7814809,-0.51376307,-3.519949,,,
,,,,,,6370.140196,-63.66464247,83.07641232,0.7471453,-0.5726081,-3.5354073,,,
,,,,,,6370.190032,-67.01940656,76.34367542,0.6865916,-0.6027744,-3.5488327,,,
,,,,,,6370.250303,-69.49519929,68.72041227,0.6180295,-0.6250341,-3.563621,,,
,,,,,,6370.337855,-69.46334587,60.09539209,0.54045886,-0.62473905,-3.5790453,,,
,,,,,,6370.414662,-69.54868826,51.19585049,0.4604203,-0.625499,-3.5902903,,,
,,,,,,6370.473025,-69.34643185,43.65216578,0.39257643,-0.6236744,-3.5855844,,,
,,,,,,6370.51569,-69.28728215,37.01514619,0.33288708,-0.6231383,-3.581507,,,
,,,,,,6370.524971,-69.57105056,34.82042674,0.31314918,-0.62568927,-3.5860598,,,
,,,,,,6370.530983,-69.43711691,33.97773938,0.3055706,-0.62448424,-3.5974247,,,
,,,,,,6370.522784,-68.84443993,36.61824809,0.32931763,-0.6191552,-3.6046953,,,
,,,,,,6370.512754,-68.03237236,39.74729716,0.35745835,-0.61185336,-3.6089258,,,
,,,,,,6370.49138,-67.31276035,44.15393543,0.39708906,-0.605384,-3.615846,,,
,,,,,,6370.467956,-66.91928343,47.96694104,0.43138114,-0.6018477,-3.6246488,,,
,,,,,,6370.441506,-67.2308145,50.95131846,0.4582211,-0.6046518,-3.6311686,,,
,,,,,,6370.416111,-68.15005245,52.86906372,0.47546837,-0.61292094,-3.6392908,,,
,,,,,,6370.392054,-69.57365549,53.90346046,0.48477125,-0.62572575,-3.6463838,,,
,,,,,,6370.373591,-71.08626311,54.11145755,0.48664188,-0.63933045,-3.6541953,,,
,,,,,,6370.361712,-72.03807838,54.25107886,0.48789757,-0.6478913,-3.659926,,,
,,,,,,6370.352313,-72.972388,54.1058513,0.48659146,-0.65629447,-3.6649017,,,
,,,,,,6370.344822,-73.32523735,54.50925962,0.49021953,-0.6594684,-3.6695907,,,
,,,,,,6370.338702,-73.79294441,54.59323318,0.49097475,-0.6636751,-3.6748717,,,
,,,,,,6370.331529,-73.9532981,55.20982173,0.49652007,-0.6651179,-3.6794026,,,
,,,,,,6370.325267,-74.38518935,55.35192683,0.4977981,-0.66900253,-3.686234,,,
,,,,,,6370.319488,-74.18468384,56.27834517,0.5061299,-0.6672,-3.6969638,,,
,,,,,,6370.315178,-74.33639012,56.5653169,0.5087108,-0.66856474,-3.7047322,,,
,,,,,,6370.311869,-74.02849542,57.33644959,0.51564604,-0.6657962,-3.7117732,,,
,,,,,,6370.308715,-74.1366154,57.54680627,0.5175379,-0.66676885,-3.7196589,,,
,,,,,,6370.306012,-73.76156381,58.32272575,0.5245162,-0.6633963,-3.725436,,,
,,,,,,6370.303253,-73.78740756,58.59081655,0.5269273,-0.663629,-3.732145,,,
,,,,,,6370.299115,-73.0022667,60.00712281,0.539665,-0.65656865,-3.7418795,,,
,,,,,,6370.295403,-72.48877698,61.01523726,0.5487316,-0.6519512,-3.750687,,,
,,,,,,6370.296616,-69.79304692,63.96058911,0.57522106,-0.62770814,-3.7601492,,,
