accelerometer_m_s2[1],accelerometer_m_s2[2]
-4.001233,-12.113093
-3.9375994,-12.197968
-3.8859775,-12.299801
-3.8131006,-12.382409
-3.7426257,-12.45823
-3.6846318,-12.53209
-3.6215718,-12.562148
-3.566401,-12.620191
-3.5301192,-12.650417
-3.4958658,-12.679937
-3.4729586,-12.674179
-3.4370167,-12.701732
-3.4168205,-12.696543
-3.400088,-12.700625
2.3206856,-5.890379
2.9998646,-9.254722
2.4620721,-10.484522
1.3323897,-10.824342
-0.22460333,-10.574403
-1.9603372,-9.80786
-3.1673446,-9.315181
-3.642918,-9.355879
-3.8034415,-9.439445
-3.8342638,-9.46968
-3.8330126,-9.4486685
-3.8280387,-9.431883
-3.817522,-9.4164
-3.7969584,-9.387566
-3.8189433,-9.387942
-3.8294997,-9.388867
-3.8387616,-9.386795
-3.8439498,-9.398808
-3.8566008,-9.4009285
-3.8520825,-9.389832
-3.8685544,-9.404844
-3.875635,-9.405379
-3.8717234,-9.401932
-3.8735673,-9.398069
-3.8779547,-9.407831
1.9418547,-6.4658213
2.44684,-9.861255
2.57466,-11.245587
2.4349992,-11.906096
2.2283478,-12.172497
2.0312796,-12.34472
1.8497825,-12.45171
1.6866021,-12.524028
1.5471011,-12.595198
1.4281472,-12.649835
1.3181083,-12.673843
1.246548,-12.740075
1.1856035,-12.781154
1.1201818,-12.808134
1.0364685,-12.79349
1.0102522,-12.845094
0.99727243,-12.887545
0.93941283,-12.877835
0.8863888,-12.890555
0.9183402,-12.969064
0.8792145,-12.948097
0.8486635,-12.963368
0.8483743,-12.987124
0.83232033,-12.994723
0.81942844,-13.007989
0.40657425,-5.5647936
0.94602257,-7.0075607
0.9949034,-7.929487
0.8893331,-8.42009
0.7979988,-8.691813
0.7342517,-8.877513
0.6868452,-9.004052
0.6748052,-9.085228
0.64428383,-9.1691475
0.6389659,-9.208135
0.6283417,-9.253709
0.59819794,-9.305969
0.6006519,-9.30935
0.5750299,-9.345755
0.5640414,-9.364097
0.5444589,-9.375317
0.49616414,-9.409965
0.48280025,-9.387378
0.43797135,-9.408732
0.41535276,-9.386462
0.37010294,-9.400237
0.32846892,-9.39074
0.32197106,-9.352419
0.25860727,-9.376811
0.24617925,-9.321852
1.4567701,-6.6735697
2.208549,-8.470798
2.3818095,-8.766143
2.3997157,-8.636242
2.3683884,-8.457235
2.3273172,-8.308873
2.288394,-8.165716
2.2628744,-8.054
2.2433534,-7.95576
2.2211769,-7.8642864
2.2054667,-7.7817297
2.192286,-7.712328
2.1855974,-7.636447
2.1821415,-7.5632896
2.1634014,-7.515977
2.1622114,-7.4417295
2.154594,-7.3906136
2.1530168,-7.3289213
2.1497757,-7.2774096
2.150742,-7.226926
2.1506152,-7.1785
2.132739,-7.1204767
2.1386952,-7.0747433
2.1332228,-7.024562
2.136609,-6.9735594
2.3839562,-8.315887
3.849789,-11.222722
4.583216,-12.621708
5.0508275,-13.457082
5.363399,-14.07012
5.6217394,-14.536115
5.789824,-14.931687
5.9724674,-15.201941
6.125892,-15.429465
6.2563124,-15.602495
6.3940635,-15.72602
6.4973464,-15.843704
6.6150746,-15.919
6.7052546,-16.003922
6.792011,-16.060413
6.86958,-16.121508
6.9166217,-16.164722
6.9428163,-16.211643
6.967178,-16.235168
7.0326757,-16.240519
7.040428,-16.278938
7.102199,-16.27002
7.1085773,-16.302383
7.1295686,-16.305197
7.163917,-16.308819
-0.22741818,-7.8782167
-0.23465821,-9.292875
-0.06883782,-9.662935
-0.050231114,-9.831338
-0.08261986,-9.876849
-0.1578629,-9.889289
-0.2372204,-9.873846
-0.31269258,-9.845339
-0.37444094,-9.806135
-0.42753604,-9.765044
-0.47940615,-9.718628
-0.5270816,-9.668806
-0.5695095,-9.616228
-0.6191484,-9.558382
-0.6448201,-9.50363
-0.68579483,-9.464245
-0.72163486,-9.400297
-0.74807394,-9.351397
-0.7731639,-9.307198
-0.7952876,-9.256564
-0.81169534,-9.225794
-0.835444,-9.184837
-0.84351933,-9.136655
-0.8634186,-9.098654
-0.8668703,-9.0635395
-0.3562233,-8.260435
-0.93765724,-9.84597
-1.3139697,-10.323793
-1.6541402,-10.579407
-1.9558259,-10.688267
-2.1732638,-10.705895
-2.2905262,-10.6771
-2.3413923,-10.609237
-2.348699,-10.529449
-2.320372,-10.44035
-2.291132,-10.355777
-2.2576962,-10.282935
-2.2340891,-10.197934
-2.222722,-10.13436
-2.2082148,-10.074233
-2.1949086,-10.019345
-2.1872253,-9.963048
-2.1885118,-9.910841
-2.1907384,-9.87697
-2.1965315,-9.841324
-2.2073927,-9.809134
-2.2125506,-9.774774
-2.2231824,-9.747472
-2.2408063,-9.717838
-2.2563658,-9.69502
1.0229356,-8.500813
1.1112984,-10.542677
0.82077885,-10.819686
0.2967829,-10.85871
-0.3838437,-11.045843
-1.217117,-11.325945
-2.2271342,-11.540538
-3.385172,-11.340993
-4.456996,-10.906525
-5.2413993,-10.674549
-5.7744856,-10.529137
-6.0642576,-10.468501
-6.178076,-10.443233
-6.2317767,-10.454938
-6.2627754,-10.478925
-6.26145,-10.482912
-6.2605653,-10.490632
-6.260417,-10.502702
-6.2533116,-10.524073
-6.2525177,-10.52581
-6.2540245,-10.546667
-6.2404838,-10.553321
-6.230835,-10.556966
-6.233205,-10.5700445
-6.2326574,-10.587851
0.031501167,-7.6983495
-1.2071174,-9.906711
-3.2099714,-10.743358
-5.3396735,-11.545426
-7.445373,-11.488923
-9.198706,-10.712533
-9.79183,-10.554033
-9.899129,-10.597798
-9.917518,-10.648066
-9.930663,-10.695131
-9.955224,-10.751761
-9.922226,-10.75089
-9.926546,-10.777386
-9.92529,-10.781832
-9.938779,-10.799043
-9.934054,-10.806126
-9.941085,-10.812494
-9.93056,-10.805409
-9.927306,-10.804062
-9.91246,-10.799813
-9.923189,-10.8092985
-9.937276,-10.815956
-9.933999,-10.809841
-9.912633,-10.800818
-9.922647,-10.807346
0.45372117,-6.411156
-0.37961483,-7.755808
-1.7872962,-7.745912
-3.0484076,-7.557296
-3.8634458,-7.542057
-4.3233595,-7.573165
-4.607279,-7.670604
-4.791664,-7.773291
-4.918744,-7.8545575
-5.004692,-7.9294114
-5.0803175,-8.057912
-5.1327667,-8.129671
-5.1855145,-8.242418
-5.2225175,-8.329162
-5.246478,-8.41112
-5.2637067,-8.481286
-5.2757215,-8.558143
-5.2624664,-8.572
-5.2374215,-8.538126
-5.229919,-8.578195
-5.211106,-8.562647
-5.1949935,-8.564237
-5.1814795,-8.570506
-5.1601305,-8.528488
-5.153264,-8.523707
-0.401174,-5.148347
-2.2577908,-6.2351403
-3.9064562,-7.320589
-4.941461,-8.855873
-5.5610175,-9.966202
-5.971294,-10.388126
-6.2692385,-10.533146
-6.474604,-10.483274
-6.5904493,-10.373566
-6.6402617,-10.272453
-6.6716843,-10.211279
-6.664667,-10.117121
-6.650849,-10.047556
-6.631374,-9.974049
-6.626173,-9.942408
-6.617667,-9.918507
-6.595073,-9.862148
-6.585523,-9.834106
-6.5785832,-9.824982
-6.5743194,-9.808527
-6.570929,-9.811363
-6.5605493,-9.797575
-6.559388,-9.781019
-6.5537715,-9.781195
-6.5542283,-9.777615
-2.650413,-4.4845257
-6.3715835,-6.137992
-8.886335,-8.364335
-10.091875,-10.553406
-10.764835,-12.143059
-11.289537,-12.525602
-11.826787,-11.963504
-11.890231,-12.014974
-11.955724,-12.193286
-12.145458,-12.164011
-12.124331,-12.16412
-12.205113,-12.126426
-12.159067,-12.138086
-12.191889,-12.116062
-12.212986,-12.093764
-12.19786,-12.094359
-12.237003,-12.066201
-12.210017,-12.061156
-12.202721,-12.0570965
-12.219027,-12.030877
-12.215156,-12.015927
-12.2225895,-11.992629
-12.129869,-12.02461
-12.174268,-11.960036
-12.189633,-11.942465
3.975879,-6.8473144
5.731554,-8.334015
6.931177,-8.633097
7.8410296,-8.587567
8.500621,-8.420027
8.893113,-8.242083
9.064692,-8.025983
9.056734,-7.8065677
8.944234,-7.5876164
8.79556,-7.3919506
8.668168,-7.2385726
8.516424,-7.0837793
8.41657,-7.025168
8.328451,-6.9588876
8.214393,-6.9151273
8.1263485,-6.897712
8.057786,-6.917173
7.896175,-6.893618
7.7936726,-6.928833
7.7028847,-6.965565
7.646593,-7.0072136
7.5398154,-7.0207186
7.4985757,-7.0726905
7.4043193,-7.0937176
7.346398,-7.15386
0.68093467,-7.779079
-0.052570254,-10.139247
-1.1853442,-10.580635
-2.0689945,-10.462837
-2.676389,-10.285175
-3.0153456,-10.142794
-3.2532144,-10.065801
-3.3842208,-9.979553
-3.4363506,-9.930363
-3.4161525,-9.854014
-3.3767664,-9.798849
-3.3865151,-9.789744
-3.3111303,-9.698395
-3.255203,-9.648577
-3.2321117,-9.615208
-3.1767364,-9.5361395
-3.2206094,-9.553061
-3.1566525,-9.442557
-3.1466482,-9.41566
-3.182798,-9.406175
-3.17704,-9.368316
-3.156109,-9.320328
-3.1692371,-9.280327
-3.2079623,-9.302788
-3.1741586,-9.236351
2.1869154,-8.042084
2.4279056,-10.367054
1.0727041,-11.03808
-1.1369756,-11.106703
-3.5781672,-10.853407
-5.817508,-11.650152
-7.746775,-12.989656
-8.996443,-14.2089615
-9.747377,-15.0187435
-10.068684,-15.333416
-10.136259,-15.301737
-10.111801,-15.205206
-10.0823345,-15.078363
-10.057031,-14.942411
-10.039863,-14.842726
-10.039612,-14.767172
-10.041304,-14.706829
-10.0469475,-14.669579
-10.059789,-14.626551
-10.069435,-14.608255
-10.081301,-14.583044
-10.091985,-14.560816
-10.101621,-14.53426
-10.110857,-14.512224
-10.118763,-14.497112
2.9004576,-7.807375
3.2388208,-10.508525
2.2663035,-11.02225
1.2935184,-10.827929
0.65239507,-10.585995
0.22076967,-10.339824
-0.062285364,-10.089866
-0.22773175,-9.880624
-0.33935654,-9.686559
-0.3828141,-9.490147
-0.3957289,-9.340263
-0.37836206,-9.194171
-0.37014174,-9.056962
-0.3165887,-8.916468
-0.3095014,-8.82372
-0.27853608,-8.716899
-0.24223508,-8.635759
-0.23514439,-8.557342
-0.22800292,-8.484334
-0.19260179,-8.401258
-0.18391399,-8.351708
-0.16454233,-8.300681
-0.19562261,-8.307061
-0.18724407,-8.238667
-0.17089303,-8.187439
0.030288346,-9.017411
-1.6674799,-11.465205
-2.9111068,-11.796766
-3.6320593,-11.519488
-4.253965,-11.270929
-4.598884,-11.208428
-4.592082,-11.144908
-4.5239835,-11.10143
-4.46039,-11.090156
-4.43472,-11.112079
-4.4215965,-11.13186
-4.4110684,-11.175589
-4.4090786,-11.23175
-4.4135056,-11.291892
-4.4178696,-11.366005
-4.433193,-11.422087
-4.4396663,-11.495601
-4.4455757,-11.573242
-4.4659886,-11.604259
-4.4765553,-11.656672
-4.495918,-11.692963
-4.5058603,-11.752328
-4.514817,-11.799478
-4.522492,-11.835967
-4.5302877,-11.877575
0.5939318,-9.472036
-0.79218954,-12.409538
-1.4553607,-12.745379
-1.2611222,-12.152324
-1.0593243,-11.853198
-0.9475994,-11.723396
-0.8667753,-11.615937
-0.8378472,-11.585738
-0.81158704,-11.518534
-0.805373,-11.483742
-0.7887183,-11.452351
-0.80389285,-11.434045
-0.8140235,-11.420939
-0.83402085,-11.408143
-0.87773776,-11.447001
-0.8645239,-11.383583
-0.8579564,-11.34841
-0.86138135,-11.338868
-0.8722403,-11.34
-0.8823414,-11.307478
-0.88872886,-11.303779
-0.89239335,-11.294551
-0.8955051,-11.292027
-0.90098107,-11.27254
-0.90697217,-11.249171
1.8800801,-8.647385
1.2415968,-10.780349
-0.21366145,-11.163829
-1.3624808,-11.418968
-2.1575737,-11.672675
-2.7087193,-11.46934
-3.2727263,-10.973798
-3.6403768,-10.545585
-3.732865,-10.364244
-3.7677007,-10.32075
-3.7085755,-10.228605
-3.695369,-10.202854
-3.7084212,-10.166628
-3.7019835,-10.127774
-3.7042346,-10.105345
-3.7127388,-10.079518
-3.7382548,-10.060481
-3.7424448,-10.034295
-3.7530978,-10.026043
-3.7613733,-9.99668
-3.751335,-9.958979
-3.7679076,-9.955311
-3.7843363,-9.9323225
-3.7856188,-9.922032
-3.7733493,-9.890883
3.4482026,-8.031571
4.071343,-10.090797
3.8366692,-10.2760515
3.5040402,-10.163091
3.252786,-10.038089
3.0770898,-9.918316
2.947543,-9.815991
2.8658252,-9.747701
2.8159242,-9.684783
2.7889338,-9.644009
2.7768614,-9.598154
2.7714732,-9.576898
2.7742286,-9.562389
2.780998,-9.532526
2.7876947,-9.536764
2.798389,-9.503519
2.806479,-9.51203
2.8187883,-9.49265
2.8271012,-9.498467
2.8395674,-9.484796
2.8522651,-9.474809
2.8578832,-9.512858
2.8722713,-9.488107
2.8799114,-9.502632
2.8904026,-9.495496
3.8582144,-9.596811
6.146285,-10.654662
7.400557,-10.063927
8.065621,-9.306718
8.361686,-8.951904
8.453863,-8.818991
8.448765,-8.805272
8.429693,-8.834429
8.383132,-8.878781
8.351108,-8.910777
8.322503,-8.949709
8.284119,-8.992627
8.275741,-9.02873
8.250319,-9.067673
8.242898,-9.106862
8.2373495,-9.138302
8.229733,-9.170224
8.207657,-9.19767
8.210191,-9.22565
8.218291,-9.254284
8.197801,-9.28707
8.205357,-9.309843
8.19142,-9.344642
8.195777,-9.347165
8.152236,-9.383386
3.8513613,-8.78829
4.70384,-9.822561
4.797513,-9.3868885
4.7512884,-8.896868
4.6565895,-8.518179
4.5621595,-8.256999
4.457848,-8.057324
4.325422,-7.8980675
4.2313495,-7.788602
4.146449,-7.7000875
4.0361934,-7.6238565
3.9407732,-7.5581493
3.8580217,-7.5038223
3.77242,-7.460273
3.713098,-7.414156
3.6576526,-7.396243
3.6065955,-7.3589573
3.552903,-7.338437
3.5235834,-7.302593
3.5060039,-7.29088
3.488122,-7.265373
3.4706628,-7.2744713
3.4549325,-7.248904
3.458857,-7.2248716
3.4420075,-7.21898
2.7835734,-9.232113
2.9942453,-10.610752
2.5209706,-10.391678
2.0873556,-9.964202
1.8420854,-9.699873
1.7143612,-9.556386
1.6508038,-9.464282
1.6280577,-9.390621
1.6197567,-9.360494
1.6197853,-9.345883
1.6128006,-9.365648
1.617259,-9.326366
1.6162741,-9.357385
1.6327822,-9.303929
1.6313286,-9.32752
1.6367211,-9.32532
1.6343141,-9.324937
1.6414621,-9.308297
1.645536,-9.324183
1.6566617,-9.2970085
1.6586988,-9.323952
1.6703966,-9.301227
1.674706,-9.290121
1.6726055,-9.316333
1.6746225,-9.321546
4.6237073,-5.8740187
5.599149,-6.9461436
5.7339997,-6.8447304
5.616806,-6.765426
5.4818125,-6.7672005
5.3458996,-6.864882
5.2135787,-6.982651
5.09486,-7.100815
4.9740443,-7.232133
4.870245,-7.305016
4.7640524,-7.37415
4.677618,-7.389879
4.590735,-7.4064584
4.512531,-7.3871374
4.4401264,-7.3766212
4.377512,-7.346152
4.3288403,-7.317768
4.2787294,-7.3064528
4.2439156,-7.2437944
4.2080183,-7.2360744
4.18777,-7.1825294
4.157287,-7.1890717
4.153574,-7.1522565
4.136046,-7.136633
4.1299396,-7.118414
5.7061696,-7.0367336
7.324312,-9.464604
7.9009624,-9.993995
8.046206,-10.134531
8.080414,-10.102577
8.03458,-10.030672
7.9796767,-9.9499235
7.912353,-9.870491
7.8518343,-9.796253
7.780668,-9.706736
7.7257013,-9.646298
7.6541076,-9.573751
7.587993,-9.486436
7.5258613,-9.39893
7.477166,-9.348936
7.4232364,-9.277609
7.3696575,-9.220682
7.3263154,-9.160043
7.282994,-9.099353
7.2281337,-9.05254
7.1859264,-8.995633
7.132313,-8.942484
7.1016154,-8.896806
7.081355,-8.864082
7.036905,-8.822163
4.1050525,-8.243174
5.0722556,-10.937587
5.037161,-11.955854
4.7502646,-12.49021
4.3384657,-12.7683115
3.719967,-12.797868
2.6892135,-12.49196
1.3931463,-11.852524
0.38652396,-11.38918
-0.41038024,-11.1125555
-1.145375,-11.005816
-1.8486962,-10.862886
-2.460298,-10.723707
-2.969739,-10.560306
-3.3397257,-10.38237
-3.6017585,-10.219718
-3.784117,-10.091959
-3.8849933,-9.941693
-3.9541595,-9.831929
-3.987809,-9.7420635
-4.0073967,-9.658914
-4.0304217,-9.5644245
-4.016265,-9.483766
-4.0234957,-9.427832
-3.985151,-9.348998
2.6051195,-8.138998
1.494724,-9.347104
-0.13881522,-8.997579
-1.3853796,-8.619385
-2.3668103,-8.390961
-3.1367965,-8.225438
-3.7840748,-8.082998
-4.2619486,-7.9896913
-4.596198,-7.9601407
-4.8316517,-7.941764
-4.9978886,-7.975101
-5.103561,-8.021082
-5.164692,-8.077549
-5.232837,-8.118052
-5.289359,-8.190775
-5.3213415,-8.235905
-5.335455,-8.265131
-5.3642406,-8.311241
-5.3458924,-8.32766
-5.3693466,-8.356903
-5.3593655,-8.370827
-5.36144,-8.422033
-5.3376346,-8.421207
-5.322101,-8.452632
-5.2753577,-8.454902
4.0474925,-8.43502
4.4537997,-10.16954
3.8436582,-10.370666
3.180415,-10.274766
2.5787778,-10.165896
2.0452578,-10.080409
1.5403,-9.952778
1.1558518,-9.890161
0.8164613,-9.810414
0.56429404,-9.752117
0.3612002,-9.681909
0.21985927,-9.659365
0.115644105,-9.667195
0.03426288,-9.632284
-0.012027904,-9.568958
-0.03562656,-9.588979
-0.047038898,-9.573011
-0.05012308,-9.576814
-0.04659374,-9.601876
-0.046653375,-9.634159
-0.030638829,-9.604434
-0.01058878,-9.606864
0.008722097,-9.589553
0.031071015,-9.644729
0.041005455,-9.673702
3.1398308,-6.669684
2.3974295,-6.5889244
0.6067052,-5.6377916
-1.3294395,-5.043927
-3.1290798,-5.1407933
-4.810893,-6.1067224
-6.057415,-7.3860598
-6.597269,-8.115765
-6.921521,-8.554033
-7.103233,-8.926232
-7.231459,-9.268179
-7.295417,-9.58745
-7.312805,-9.888715
-7.301208,-10.164173
-7.2882695,-10.424959
-7.2636166,-10.669291
-7.205412,-10.899232
-7.2080393,-11.122053
-7.111058,-11.307946
-7.082979,-11.490873
-7.061217,-11.657654
-7.038593,-11.803111
-7.0182896,-11.939188
-7.004846,-12.050321
-7.0080633,-12.153756
3.5681407,-8.432177
4.410923,-9.993948
4.396148,-10.300434
4.2466264,-10.24408
4.1272798,-10.127362
4.034351,-10.003449
3.9604847,-9.889181
3.912757,-9.780848
3.879389,-9.679598
3.8492486,-9.584613
3.8280845,-9.503272
3.8054626,-9.411218
3.7876623,-9.334445
3.7665699,-9.25307
3.7574203,-9.187282
3.7507305,-9.127118
3.7273514,-9.074074
3.7275472,-9.010802
3.721209,-8.960331
3.7046933,-8.916919
3.7008603,-8.86653
3.6835206,-8.818651
3.6805675,-8.773768
3.664628,-8.739056
3.657583,-8.695647
3.6852884,-9.184937
4.3125467,-10.722697
3.9040349,-11.026522
3.311493,-11.034854
2.7232063,-10.997303
2.156651,-10.9765625
1.6126927,-10.970965
1.0956343,-10.967223
0.6154548,-10.946468
0.16361439,-10.949384
-0.24687621,-10.914136
-0.61926824,-10.8753195
-0.96467024,-10.822688
-1.2684256,-10.761717
-1.5599855,-10.709106
-1.799035,-10.632344
-2.0448377,-10.562622
-2.2712836,-10.500305
-2.4781904,-10.444117
-2.6607199,-10.39565
-2.8293095,-10.33008
-2.9586992,-10.295856
-3.097374,-10.2421255
-3.227733,-10.220647
-3.3395097,-10.186833
1.7004083,-8.76485
1.4325998,-9.808267
0.8914468,-9.947929
0.57050985,-9.8008
0.42921337,-9.609293
0.3675975,-9.434113
0.33451778,-9.267997
0.31386256,-9.103438
0.3026237,-8.96889
0.2927615,-8.846439
0.29083666,-8.730041
0.282305,-8.619117
0.27886975,-8.5103855
0.27775225,-8.430051
0.26606637,-8.358514
0.26656613,-8.287245
0.26527268,-8.216949
0.2597044,-8.151548
0.25918818,-8.090713
0.26043597,-8.043128
0.26017812,-7.9825983
0.26096398,-7.9407477
0.27046698,-7.9026637
0.27089268,-7.867185
0.27213132,-7.830959
-1.7367463,-8.805123
-3.4024284,-11.330773
-3.7239177,-12.897095
-3.4023736,-13.918125
-2.9605577,-14.613035
-2.6440778,-15.143175
-2.4724705,-15.524441
-2.3937488,-15.764085
-2.3537202,-15.919124
-2.3218598,-16.001862
-2.3172932,-16.096714
-2.3017125,-16.08915
-2.3380241,-16.12544
-2.4191985,-16.10363
-2.5394204,-16.001003
-2.6790056,-15.979335
-2.7752206,-15.966235
-2.8217735,-15.949333
-2.840531,-15.95485
-2.8516283,-15.979691
-2.8438365,-15.972208
-2.8404162,-15.984546
-2.8493092,-15.972307
-2.8412929,-16.001432
-2.849541,-15.988216
-2.0514116,-7.608956
-3.739016,-8.957078
-4.2216744,-9.446385
-4.326246,-9.543812
-4.349409,-9.516906
-4.3129835,-9.500096
-4.247836,-9.580362
-4.187234,-9.728425
-4.1374946,-9.872176
-4.107433,-10.00991
-4.1014667,-10.149345
-4.0907755,-10.250261
-4.078132,-10.344092
-4.061541,-10.390278
-4.077151,-10.458071
-4.054833,-10.484484
-4.0563807,-10.532379
-4.0323987,-10.529433
-4.040597,-10.554528
-4.01812,-10.570502
-4.0283375,-10.5946045
-4.0139074,-10.568588
-4.0080366,-10.581732
-4.018053,-10.610815
-4.0158186,-10.609833
-2.8958998,-5.633484
-4.5509515,-7.126127
-5.0180025,-7.8492794
-5.176393,-8.136087
-5.2814536,-8.312841
-5.4202447,-8.4091835
-5.569849,-8.475318
-5.6994424,-8.575038
-5.786728,-8.692144
-5.868804,-8.8334875
-5.944397,-8.943629
-6.024812,-9.058789
-6.0840855,-9.151552
-6.1418157,-9.230773
-6.177569,-9.280946
-6.2156305,-9.325481
-6.2444096,-9.375121
-6.2530103,-9.385657
-6.27204,-9.407872
-6.282435,-9.424198
-6.2786307,-9.42437
-6.2849364,-9.43469
-6.2937255,-9.461772
-6.2913437,-9.466287
-6.290704,-9.484972
-2.7542796,-4.7717223
-3.8967726,-6.4884477
-3.603836,-8.138822
-2.270069,-9.254432
-0.103170805,-9.141946
1.8374674,-8.397024
3.0218318,-8.217937
3.7759442,-8.45919
4.3064294,-8.728303
4.6989756,-8.91239
4.9732504,-9.051559
5.158901,-9.126405
5.3222632,-9.202727
5.4722223,-9.232798
5.5702744,-9.232605
5.6545906,-9.224081
5.7109623,-9.229163
5.74649,-9.235997
5.7600703,-9.22727
5.777081,-9.224643
5.781691,-9.217204
5.7906713,-9.203892
5.7859964,-9.1895895
5.778594,-9.172615
5.7730737,-9.149859
-2.691206,-4.401891
-4.17215,-5.843054
-5.054902,-6.781866
-6.0733747,-7.450791
-7.5279975,-8.240359
-9.262254,-9.551226
-10.5714855,-11.14413
-10.495343,-12.470859
-9.233128,-12.130113
-8.022306,-11.049303
-7.3273964,-10.166643
-7.057883,-9.780668
-7.0263476,-9.723703
-6.986736,-9.647827
-6.977644,-9.628714
-6.987448,-9.649286
-7.0256143,-9.717694
-6.9833117,-9.618977
-7.0131,-9.662483
-7.021306,-9.672062
-7.0160537,-9.6507435
-7.0059924,-9.626711
-7.013714,-9.642495
-7.0267053,-9.656006
-7.0395904,-9.686384
-2.450466,-5.905135
-3.8965251,-8.17528
-4.9468155,-9.756574
-6.1877856,-11.228342
-6.841985,-12.492655
-6.922434,-12.344903
-7.176141,-11.306337
-7.575172,-10.324668
-7.827431,-9.8021345
-8.103125,-9.711058
-8.245389,-9.718323
-8.33742,-9.760262
-8.430068,-9.85088
-8.420724,-9.8418255
-8.465469,-9.900782
-8.465385,-9.931902
-8.422928,-9.912458
-8.364457,-9.884819
-8.329709,-9.886208
-8.2327,-9.846338
-8.071262,-9.743922
-7.8415246,-9.6342945
-7.4429326,-9.398176
-6.960475,-9.092168
-6.579908,-8.822109
-1.9837458,-9.327709
-3.1355882,-12.25404
-3.1306868,-13.641815
-2.6414964,-13.669833
-2.189156,-13.00548
-1.8502626,-12.262377
-1.6039648,-11.516824
-1.4809966,-10.835937
-1.4346635,-10.270364
-1.3965709,-9.859054
-1.3870609,-9.626591
-1.3161876,-9.469282
-1.3053901,-9.384913
-1.2759609,-9.325717
-1.2541709,-9.281026
-1.2042496,-9.244583
-1.1756084,-9.213403
-1.1655269,-9.19716
-1.1492763,-9.181543
-1.113168,-9.163943
-1.1074474,-9.154558
-1.1125295,-9.153615
-1.072917,-9.139316
-1.0592945,-9.138528
-1.018168,-9.130481
-3.4258504,-6.742828
-5.119911,-8.948688
-4.962825,-10.438632
-3.8812523,-11.070814
-2.90442,-11.141901
-2.4227955,-11.21105
-2.2663236,-11.290716
-2.213011,-11.374465
-2.2026107,-11.406523
-2.2074254,-11.422407
-2.1528318,-11.5137415
-2.1386151,-11.51212
-2.1161535,-11.508166
-2.0994635,-11.515811
-2.084656,-11.517869
-2.0701048,-11.511919
-2.0492795,-11.518865
-2.039857,-11.514785
-2.0268836,-11.511556
-2.013715,-11.506262
-2.0132372,-11.48266
-2.0125568,-11.46805
-1.9876217,-11.48313
-1.9900123,-11.470905
-1.9814402,-11.453778
-1.700141,-5.4794245
-2.4164789,-7.530694
-2.5917053,-8.371452
-2.607398,-8.584576
-2.506124,-8.632238
-2.3929806,-8.626464
-2.322252,-8.636893
-2.300873,-8.603668
-2.3229449,-8.548702
-2.372473,-8.495827
-2.4089415,-8.418179
-2.483711,-8.338979
-2.5563242,-8.244705
-2.6497414,-8.155956
-2.7626872,-8.067541
-2.8799942,-7.96686
-3.0072355,-7.851145
-3.090398,-7.7498093
-3.2077353,-7.6478987
-3.3006704,-7.5415497
-3.4083128,-7.436289
-3.4900196,-7.3300447
-3.5699856,-7.2332106
-3.6214085,-7.136778
-3.6705463,-7.0480623
-1.3225619,-5.3221054
-2.0395153,-6.938366
-2.200643,-7.642
-2.1153924,-7.827235
-1.9313866,-7.8276997
-1.7407435,-7.784356
-1.5456908,-7.748082
-1.3478175,-7.7371473
-1.1681584,-7.7459373
-0.9906441,-7.77407
-0.8293294,-7.809738
-0.6849176,-7.8670464
-0.55470717,-7.930258
-0.40571785,-7.992058
-0.25804263,-8.055376
-0.17574917,-8.121808
-0.07535395,-8.192031
0.025735915,-8.264238
0.12889752,-8.327952
0.2210228,-8.385795
0.2800495,-8.444414
0.33315313,-8.497466
0.38782465,-8.552385
0.45379353,-8.585613
0.4963218,-8.630292
-2.9697223,-7.1288323
-4.246098,-9.95062
-4.782274,-11.352154
-4.9866786,-11.866555
-5.0720057,-11.99209
-5.149386,-12.064186
-5.203378,-12.118988
-5.2326837,-12.185947
-5.2625546,-12.235189
-5.2844424,-12.29381
-5.2956247,-12.337178
-5.2995415,-12.391474
-5.277707,-12.418428
-5.2522726,-12.449504
-5.2085094,-12.476712
-5.1740212,-12.50442
-5.115549,-12.520523
-5.0741897,-12.546887
-5.018014,-12.568404
-4.9609194,-12.579045
-4.9037914,-12.598891
-4.843956,-12.607022
-4.7790084,-12.627216
-4.722141,-12.642165
-4.666416,-12.661218
-2.9782665,-6.887062
-4.115459,-9.603086
-4.3165503,-11.242925
-4.1628537,-12.020293
-3.9120042,-12.347829
-3.591832,-12.4681835
-3.2303572,-12.492664
-2.8441215,-12.476317
-2.456175,-12.440031
-2.0798082,-12.3791485
-1.718452,-12.304293
-1.3757343,-12.194174
-1.0327637,-12.03348
-0.69958764,-11.814928
-0.38074696,-11.504171
-0.071578294,-11.141614
0.1932189,-10.744731
0.36952132,-10.440132
0.4600264,-10.275128
0.5149319,-10.193535
0.5377948,-10.11419
0.542347,-10.047119
0.5357739,-9.972307
0.5044862,-9.920403
0.48327276,-9.877797
-3.4387715,-7.909337
-4.522717,-11.594412
-4.1549296,-12.633104
-3.565949,-12.856072
-3.035907,-12.854279
-2.62946,-12.770693
-2.3541408,-12.692995
-2.1575286,-12.641927
-2.0293124,-12.631482
-1.9380031,-12.639647
-1.8786702,-12.670747
-1.8231359,-12.72156
-1.7964551,-12.771645
-1.7654061,-12.807931
